bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-21.000271,-0.000425,-0.0005071660557951368,-0.0004688209604021094,8.216605579513685e-05,5.5557204351112485e-05,-1.028539534785658e-06,-9.40676828771922,,8.824903870796993e-09,-0.000507157230891266,0,1
-9.823713,-0.000335,-0.0003576397540030519,-0.00039477159037790165,2.2639754003051914e-05,4.406167258528756e-05,-5.5019803665962565e-05,-10.695803170277904,,2.8052734757951474e-07,-0.0003573592266554724,0,1
-9.655709,-0.000333,-0.00035539210165728703,-0.00039355221573482305,2.239210165728701e-05,3.468177564044665e-05,-5.049181140851368e-05,-10.706802265868294,,2.9549965947749905e-07,-0.0003550966019978095,0,1
-9.490781,-0.000333,-0.00035318560177584183,-0.00039235148053958646,2.0185601775841815e-05,2.721878445674612e-05,-3.949883230942851e-05,-10.810540991082128,,3.1097488242859805e-07,-0.00035287462689341325,0,1
-9.319412,-0.000331,-0.00035089293056062443,-0.00039109994736656064,1.9892930560624412e-05,2.1473969974342304e-05,-2.949477139024433e-05,-10.82514613755925,,3.279135693421159e-07,-0.0003505650169912823,0,1
-9.154472,-0.000331,-0.0003486862701364056,-0.0003898915720325362,1.7686270136405588e-05,1.724860313339156e-05,-2.1491972755096744e-05,-10.942721917902409,,3.450875800520489e-07,-0.00034834118255635356,0,1
-8.986475,-0.000326,-0.00034643871144059206,-0.0003886569386154395,2.043871144059205e-05,1.4343954874050233e-05,-1.4013027109819052e-05,-10.798079835682866,,3.6350481460573675e-07,-0.00034607520662598634,0,1
-8.821271,-0.000326,-0.0003442285190753523,-0.00038743899458766514,1.822851907535227e-05,1.2561296136474667e-05,-7.957758119423682e-06,-10.912523208154825,,3.8257412421590483e-07,-0.0003438459449511364,0,1
-8.650251,-0.000325,-0.00034194051697913604,-0.0003861741264450153,1.6940516979136052e-05,1.170189786082121e-05,-2.8839355137408616e-06,-10.985802350957156,,4.033692235307345e-07,-0.0003415371477556053,0,1
-8.485154,-0.000324,-0.00033973175612029487,-0.00038494912228313055,1.573175612029485e-05,1.1567030987246223e-05,7.775988924044351e-07,-11.059829205657328,,4.245157447576531e-07,-0.0003393072403755372,0,1
-8.320231,-0.000323,-0.00033752532313167206,-0.0003837215046445509,1.4525323131672069e-05,1.1957966455905972e-05,8.415811095157313e-06,-11.139617008887033,,4.4674680762899757e-07,-0.00033707857632404305,0,1
-8.151802,-0.000321,-0.00033527198489600606,-0.00038246372293425124,1.4271984896006059e-05,1.4415299360948926e-05,4.412627145502716e-06,-11.15721204042272,,4.7065249174796395e-07,-0.0003348013324042581,0,1
-7.987002,-0.00032,-0.00033306719747081345,-0.00038122902500366864,1.3067197470813426e-05,1.3501451410014537e-05,-4.929728933650189e-06,-11.245405477894716,,4.952807915380561e-07,-0.0003325719166792754,0,1
-7.81524,-0.000319,-0.0003307692684797581,-0.0003799378968209189,1.176926847975808e-05,1.2764890680281074e-05,-4.800334113608784e-06,-11.350018789876057,,5.223220802625989e-07,-0.00033024694639949547,0,1
-7.650903,-0.000316,-0.0003285706753299166,-0.0003786984614632213,1.2570675329916605e-05,1.1895503802325686e-05,-5.227715294604224e-06,-11.284143811274925,,5.495753880575936e-07,-0.000328021099941859,0,1
-7.482863,-0.000314,-0.0003263225413558307,-0.0003774268891786581,1.232254135583071e-05,1.1027786843327927e-05,-5.452243442949367e-06,-11.304080342249101,,5.789137881430548e-07,-0.0003257436275676876,0,1
