Bias Voltage (V)	Probe Current (A)
-20.999941	-0.000373
-9.822130	-0.000329
-9.654826	-0.000301
-9.490430	-0.000301
-9.317453	-0.000317
-9.150840	-0.000310
-8.986071	-0.000304
-8.820972	-0.000304
-8.647822	-0.000298
-8.484463	-0.000300
-8.318151	-0.000300
-8.151701	-0.000291
-7.986476	-0.000300
-7.814808	-0.000305
-7.652228	-0.000296
-7.482001	-0.000292
-7.317227	-0.000291
-7.148155	-0.000295
-6.983977	-0.000291
-6.819113	-0.000294
-6.649852	-0.000287
-6.483140	-0.000284
-6.314609	-0.000288
-6.148465	-0.000275
-5.977905	-0.000290
-5.813132	-0.000287
-5.642165	-0.000278
-5.480146	-0.000287
-5.316238	-0.000276
-5.143274	-0.000274
-4.979481	-0.000273
-4.810591	-0.000274
-4.646835	-0.000271
-4.475521	-0.000265
-4.309308	-0.000267
-4.141288	-0.000265
-3.978686	-0.000266
-3.811477	-0.000270
-3.643276	-0.000268
-3.478497	-0.000263
-3.307129	-0.000260
-3.142098	-0.000261
-2.973601	-0.000262
-2.808812	-0.000259
-2.637281	-0.000255
-2.472482	-0.000250
-2.307503	-0.000253
-2.140963	-0.000243
-1.974202	-0.000250
-1.805098	-0.000231
-1.636592	-0.000246
-1.469880	-0.000249
-1.304800	-0.000242
-1.133266	-0.000242
-0.968437	-0.000238
-0.803975	-0.000236
-0.634324	-0.000240
-0.473032	-0.000235
-0.302339	-0.000233
-0.137846	-0.000234
0.036097	-0.000219
0.202572	-0.000227
0.371063	-0.000229
0.537376	-0.000228
0.700651	-0.000226
0.873446	-0.000217
1.036204	-0.000218
1.206305	-0.000217
1.370887	-0.000203
1.541353	-0.000212
1.704212	-0.000206
1.873140	-0.000195
2.039500	-0.000209
2.204245	-0.000208
2.375703	-0.000194
2.540214	-0.000188
2.708360	-0.000191
2.873467	-0.000192
3.043671	-0.000193
3.206592	-0.000193
3.378284	-0.000192
3.543045	-0.000186
3.707639	-0.000184
3.876337	-0.000176
4.042269	-0.000179
4.213070	-0.000178
4.376546	-0.000165
4.545099	-0.000176
4.711261	-0.000175
4.880529	-0.000173
5.046423	-0.000162
5.213113	-0.000164
5.381443	-0.000155
5.544536	-0.000148
5.716108	-0.000154
5.882679	-0.000160
6.050727	-0.000150
6.213737	-0.000142
6.382077	-0.000137
6.547042	-0.000138
6.710752	-0.000128
6.883467	-0.000128
7.048043	-0.000121
7.216404	-0.000118
7.380432	-0.000113
7.552976	-0.000114
8.287350	-7.223872E-5
8.367642	-7.061576E-5
8.564533	-6.886587E-5
8.649410	-6.325661E-5
8.750486	-5.938455E-5
8.908900	-5.314384E-5
9.005714	-5.080638E-5
9.115571	-4.828890E-5
9.299557	-4.030210E-5
9.415642	-2.700128E-5
9.572694	-2.876299E-5
9.556298	-3.353451E-5
9.895834	-1.321195E-5
10.007292	-6.689142E-6
10.122303	-3.414431E-6
10.276997	1.167945E-5
10.423076	2.582460E-5
10.579970	3.086344E-5
10.704195	4.676903E-5
10.821342	4.947232E-5
10.890121	5.998124E-5
11.219540	9.410824E-5
11.393478	0.000123
11.556690	0.000141
11.726144	0.000175
11.888800	0.000201
12.057541	0.000249
12.227434	0.000267
12.397261	0.000305
12.564791	0.000344
12.721865	0.000396
12.898973	0.000460
13.058783	0.000502
13.230489	0.000560
13.397787	0.000616
13.565125	0.000701
13.731143	0.000705
13.880875	0.000748
14.065785	0.000791
14.145998	0.000814
14.229290	0.000817
14.568769	0.000899
14.736913	0.001116
14.901156	0.001181
15.072895	0.001260
15.240652	0.001347
15.408306	0.001388
15.575412	0.001517
15.739468	0.001593
15.913713	0.001690
16.073606	0.001721
16.243109	0.001837
16.411627	0.001842
16.579542	0.001903
16.744963	0.001898
16.917927	0.002051
17.082394	0.002079
17.251871	0.002077
17.414497	0.002332
17.580107	0.002310
17.753731	0.002320
17.918745	0.002318
18.088152	0.002394
18.251984	0.002514
18.425974	0.002410
18.592131	0.002442
18.757126	0.002551
18.925634	0.002517
19.088232	0.002629
19.260677	0.002702
19.425108	0.002724
19.596056	0.002637
19.758993	0.002811
19.928349	0.002753
20.096525	0.002702
20.269150	0.002925
20.432312	0.002955
20.597403	0.002945
20.765236	0.002874
20.929710	0.003100
21.103140	0.003141
21.269072	0.003038
21.436941	0.003098
21.603962	0.003158
21.776388	0.003162
21.940235	0.003103
22.105349	0.003107
22.275591	0.003119
22.438396	0.003271
22.613579	0.003358
22.776402	0.003266
22.945995	0.003171
23.109934	0.003338
23.280573	0.003294
23.444637	0.003397
23.607796	0.003507
23.784777	0.003366
23.949966	0.003387
24.117552	0.003392
24.280367	0.003353
24.453751	0.003470
24.619648	0.003456
24.788916	0.003587
24.952488	0.003363
25.118872	0.003417
25.291990	0.003574
25.455576	0.003611
25.626883	0.003593
25.790562	0.003576
25.962297	0.003708
26.124002	0.003644
26.295143	0.003939
26.462650	0.003657
26.625212	0.003904
26.794283	0.003824
26.955841	0.003773
27.130068	0.003766
27.295242	0.003894
27.463127	0.003970
27.628786	0.004137
27.799398	0.003867
27.964876	0.003985
28.127394	0.003950
28.294640	0.003859
28.462955	0.003888
28.632769	0.003957
28.795837	0.004185
28.964373	0.004006
29.129738	0.004060
29.298531	0.003928
29.464359	0.004349
29.627022	0.004079
29.799938	0.004322
29.964481	0.004155
30.133738	0.003966
30.301556	0.004117
30.468636	0.004246
30.637903	0.004334
30.802044	0.004276
30.968208	0.004221
31.133257	0.004288
31.304573	0.004395
31.471628	0.004239
31.640188	0.004532
31.804539	0.004412
31.971424	0.004410
32.141197	0.004346
32.304653	0.004528
32.468815	0.004427
32.636028	0.004394
32.803612	0.004421
32.972061	0.004265
33.144573	0.004482
33.305984	0.004431
33.473217	0.004529
33.639992	0.004484
33.810677	0.004570
33.973099	0.004651
34.143112	0.004565
34.309376	0.004518
34.476440	0.004804
34.644817	0.004744
34.810490	0.004604
34.977859	0.004808
35.145382	0.004707
35.313793	0.004723
35.479465	0.004789
35.644398	0.004757
35.817528	0.004920
35.980015	0.005002
36.146122	0.004916
36.313358	0.005139
36.477062	0.005020
36.644791	0.005004
36.813221	0.005098
36.980301	0.005271
37.141060	0.004926
37.315002	0.004890
37.481720	0.005068
37.649506	0.004900
37.811916	0.005221
37.983501	0.005079
38.150761	0.005296
38.319180	0.005150
38.483276	0.004882
38.648670	0.005295
38.815113	0.005230
38.983715	0.005225
39.155674	0.005153
39.313625	0.005480
39.486469	0.005491
39.650799	0.005509
39.825809	0.005537
39.987267	0.005408
