Bias Voltage (V)	Probe Current (A)
-20.999802	-0.000308
-9.823301	-0.000257
-9.655179	-0.000255
-9.490344	-0.000257
-9.318110	-0.000251
-9.153510	-0.000259
-8.985648	-0.000253
-8.820805	-0.000257
-8.649361	-0.000253
-8.483932	-0.000251
-8.319231	-0.000249
-8.151405	-0.000250
-7.986349	-0.000243
-7.814703	-0.000250
-7.650105	-0.000260
-7.481672	-0.000247
-7.317169	-0.000245
-7.145436	-0.000241
-6.983815	-0.000247
-6.819800	-0.000228
-6.644679	-0.000238
-6.482746	-0.000235
-6.314588	-0.000225
-6.149269	-0.000250
-5.977885	-0.000240
-5.813372	-0.000239
-5.645033	-0.000236
-5.480506	-0.000235
-5.316252	-0.000223
-5.143698	-0.000233
-4.978598	-0.000231
-4.810311	-0.000220
-4.645233	-0.000220
-4.473774	-0.000225
-4.309220	-0.000219
-4.141386	-0.000227
-3.978498	-0.000223
-3.811464	-0.000226
-3.643384	-0.000221
-3.478009	-0.000233
-3.307907	-0.000208
-3.141597	-0.000219
-2.973184	-0.000215
-2.805719	-0.000222
-2.636959	-0.000209
-2.473510	-0.000218
-2.306717	-0.000209
-2.138941	-0.000217
-1.974094	-0.000219
-1.802690	-0.000203
-1.638075	-0.000208
-1.469913	-0.000197
-1.304700	-0.000208
-1.132843	-0.000208
-0.968155	-0.000194
-0.803632	-0.000205
-0.635754	-0.000194
-0.470804	-0.000201
-0.301985	-0.000195
-0.137430	-0.000188
0.038183	-0.000200
0.201306	-0.000182
0.371053	-0.000182
0.535057	-0.000181
0.700388	-0.000192
0.872384	-0.000194
1.036946	-0.000179
1.205022	-0.000185
1.370605	-0.000186
1.541172	-0.000181
1.706160	-0.000182
1.874478	-0.000183
2.039464	-0.000187
2.204046	-0.000181
2.376184	-0.000178
2.540827	-0.000177
2.708579	-0.000170
2.874820	-0.000160
3.042836	-0.000170
3.204551	-0.000167
3.378411	-0.000178
3.542873	-0.000161
3.707653	-0.000161
3.873968	-0.000159
4.040565	-0.000157
4.212458	-0.000146
4.376778	-0.000143
4.544555	-0.000140
4.709828	-0.000150
4.881084	-0.000147
5.046061	-0.000147
5.211273	-0.000142
5.380512	-0.000140
5.544680	-0.000126
5.715810	-0.000125
5.881050	-0.000130
6.048702	-0.000128
6.213281	-0.000128
6.381520	-0.000124
6.546472	-0.000111
6.711830	-0.000106
6.882987	-0.000113
7.048072	-0.000105
7.216380	-0.000113
7.694329	-7.717073E-5
7.552828	-9.611853E-5
7.981813	-7.256990E-5
8.193855	-6.844464E-5
8.373325	-6.027630E-5
8.215387	-6.908114E-5
8.665009	-5.077272E-5
8.768947	-5.218205E-5
8.937608	-4.641971E-5
9.106680	-4.291433E-5
9.228893	-3.412157E-5
9.318958	-2.587516E-5
9.528608	-1.427268E-5
9.634417	-1.985613E-5
9.810822	-4.226197E-6
9.934096	-6.173428E-8
10.118635	1.174307E-5
10.240978	1.713626E-5
10.418817	3.334881E-5
10.572542	4.211677E-5
10.726111	5.779256E-5
10.863367	6.943895E-5
11.058208	9.568423E-5
11.222633	0.000121
11.391293	0.000126
11.556182	0.000149
11.727270	0.000199
11.892240	0.000207
12.061039	0.000234
12.227661	0.000281
12.396289	0.000319
12.562109	0.000360
12.724545	0.000416
12.895970	0.000467
13.057438	0.000565
13.230886	0.000589
13.395029	0.000685
13.563243	0.000788
13.736369	0.000819
13.866190	0.000861
13.959974	0.000879
14.231490	0.000922
14.404243	0.001033
14.568408	0.001119
14.737267	0.001250
14.902236	0.001291
15.073531	0.001384
15.240680	0.001454
15.409022	0.001535
15.575450	0.001666
15.739662	0.001732
15.910171	0.001820
16.072723	0.001899
16.245726	0.001920
16.410807	0.002046
16.579634	0.002112
16.744410	0.002149
16.918394	0.002102
17.083267	0.002132
17.249393	0.002235
17.415937	0.002273
17.583111	0.002293
17.754189	0.002402
17.919147	0.002439
18.087248	0.002608
18.252569	0.002655
18.424009	0.002576
18.591425	0.002646
18.760134	0.002738
18.924997	0.002598
19.088943	0.002723
19.261841	0.002917
19.423964	0.002746
19.595640	0.002802
19.761040	0.002829
19.931616	0.002876
20.095783	0.002893
20.267986	0.002917
20.430952	0.003098
20.597593	0.002958
20.765688	0.003038
20.931507	0.003021
21.102539	0.003184
21.269388	0.003112
21.435215	0.003264
21.602995	0.003269
21.775402	0.003298
21.940407	0.003171
22.106491	0.003256
22.274185	0.003256
22.440937	0.003213
22.612558	0.003336
22.775492	0.003507
22.946844	0.003299
23.110317	0.003503
23.281742	0.003495
23.446529	0.003416
23.610994	0.003440
23.782330	0.003492
23.950130	0.003461
24.118227	0.003415
24.282188	0.003554
24.453756	0.003517
24.616934	0.003709
24.787786	0.003631
