Bias Voltage (V)	Probe Current (A)
-21.000273	-0.000348
-9.823277	-0.000292
-9.654995	-0.000290
-9.489995	-0.000289
-9.318672	-0.000288
-9.153721	-0.000287
-8.985745	-0.000286
-8.820650	-0.000285
-8.649175	-0.000284
-8.484118	-0.000283
-8.319330	-0.000282
-8.151331	-0.000281
-7.986279	-0.000280
-7.814737	-0.000279
-7.650114	-0.000278
-7.481814	-0.000277
-7.317164	-0.000276
-7.145559	-0.000275
-6.983833	-0.000274
-6.818714	-0.000273
-6.647296	-0.000272
-6.482587	-0.000271
-6.314349	-0.000270
-6.149330	-0.000268
-5.977759	-0.000267
-5.813185	-0.000266
-5.644996	-0.000265
-5.480084	-0.000264
-5.314992	-0.000263
-5.143342	-0.000262
-4.978612	-0.000261
-4.810504	-0.000259
-4.645404	-0.000258
-4.473818	-0.000257
-4.309126	-0.000256
-4.141359	-0.000254
-3.976400	-0.000253
-3.811240	-0.000252
-3.643049	-0.000251
-3.477959	-0.000249
-3.306718	-0.000248
-3.141689	-0.000247
-2.973368	-0.000246
-2.808255	-0.000244
-2.637088	-0.000242
-2.472563	-0.000242
-2.307535	-0.000240
-2.139222	-0.000238
-1.974364	-0.000237
-1.802943	-0.000236
-1.638105	-0.000235
-1.469722	-0.000233
-1.304764	-0.000232
-1.133129	-0.000230
-0.968282	-0.000229
-0.803829	-0.000228
-0.635639	-0.000226
-0.470579	-0.000224
-0.302328	-0.000222
-0.137541	-0.000221
0.038021	-0.000219
0.202743	-0.000218
0.371142	-0.000216
0.535814	-0.000215
0.700749	-0.000213
0.872308	-0.000211
1.036909	-0.000209
1.205044	-0.000208
1.369776	-0.000206
1.541295	-0.000204
1.706414	-0.000203
1.874650	-0.000201
2.039605	-0.000199
2.204165	-0.000197
2.375755	-0.000195
2.540782	-0.000193
2.708735	-0.000191
2.873689	-0.000189
3.041612	-0.000187
3.206690	-0.000185
3.378207	-0.000183
3.543211	-0.000181
3.707874	-0.000178
3.876132	-0.000176
4.041134	-0.000174
4.212676	-0.000171
4.377175	-0.000169
4.545149	-0.000166
4.710174	-0.000164
4.881705	-0.000161
5.046720	-0.000158
5.211610	-0.000155
5.379691	-0.000152
5.544706	-0.000149
5.716245	-0.000146
5.881138	-0.000143
6.049182	-0.000139
6.213711	-0.000136
6.382102	-0.000132
6.547237	-0.000128
6.712100	-0.000124
6.883591	-0.000120
7.048395	-0.000116
7.216807	-0.000112
7.381790	-0.000107
7.553338	-0.000102
7.716284	-9.752835E-5
7.884113	-9.175576E-5
8.049263	-8.606217E-5
8.214628	-8.015778E-5
8.385903	-7.371327E-5
8.550878	-6.745245E-5
8.719204	-6.098336E-5
8.884282	-5.351829E-5
9.056108	-4.570854E-5
9.221116	-3.777211E-5
9.389350	-2.888008E-5
9.554148	-1.986124E-5
9.719316	-1.257654E-5
9.886618	-2.269858E-6
10.053805	8.195841E-6
10.224139	1.881382E-5
10.389337	3.138503E-5
10.558186	4.483509E-5
10.723242	5.916327E-5
10.894845	7.514209E-5
11.059940	9.108357E-5
11.199841	0.000105
11.391416	0.000123
11.556416	0.000144
11.727661	0.000167
11.892718	0.000191
12.060975	0.000218
12.226106	0.000246
12.397721	0.000277
12.562460	0.000309
12.724100	0.000342
12.896000	0.000386
13.061508	0.000428
13.230286	0.000474
13.395627	0.000523
13.567980	0.000579
13.733343	0.000636
13.902200	0.000694
14.067930	0.000755
14.232558	0.000817
14.404698	0.000889
14.570727	0.000954
14.738487	0.001025
14.902684	0.000929
15.074726	0.001036
15.240160	0.001128
15.408867	0.001208
15.574451	0.001282
15.739260	0.001351
15.911549	0.001431
16.073729	0.001488
16.245468	0.001572
16.410975	0.001618
16.579361	0.001676
16.744766	0.001746
16.916838	0.001796
17.082483	0.001857
17.251139	0.001912
17.416056	0.001954
17.581926	0.001989
17.753836	0.002042
17.918808	0.002080
18.087597	0.002117
18.252657	0.002161
18.424635	0.002211
18.590113	0.002245
18.759029	0.002278
18.924187	0.002308
19.089556	0.002338
19.261766	0.002381
19.423630	0.002403
19.595497	0.002438
19.760706	0.002475
19.929293	0.002480
20.094934	0.002513
20.267054	0.002539
20.432533	0.002569
20.597528	0.002595
20.766344	0.002640
20.931749	0.002653
21.103872	0.002672
21.268892	0.002695
21.437241	0.002732
21.602703	0.002733
21.774870	0.002783
21.940294	0.002780
22.105629	0.002811
22.273777	0.002830
22.439552	0.002864
22.611641	0.002888
22.773569	0.002899
22.945091	0.002916
23.110388	0.002931
23.279165	0.002958
23.444712	0.002976
23.610155	0.002984
23.781937	0.003025
23.947235	0.003026
24.116302	0.003053
24.281515	0.003057
24.453613	0.003091
24.618792	0.003111
24.787052	0.003126
24.952492	0.003130
25.118111	0.003156
25.290031	0.003178
25.454992	0.003203
25.623787	0.003221
25.789291	0.003229
25.961428	0.003247
26.123102	0.003243
26.294867	0.003276
26.460114	0.003307
26.625153	0.003311
26.793623	0.003331
26.958294	0.003357
27.129913	0.003370
27.294870	0.003375
27.463091	0.003408
27.628134	0.003409
27.799234	0.003451
27.964298	0.003453
28.129141	0.003486
28.297302	0.003508
28.462194	0.003503
28.633467	0.003547
28.798187	0.003551
28.966599	0.003563
29.131687	0.003597
29.299866	0.003607
29.464329	0.003613
29.629412	0.003644
29.800589	0.003658
29.965736	0.003682
30.133690	0.003702
30.298502	0.003725
30.470371	0.003741
30.635242	0.003757
30.803659	0.003790
30.968386	0.003789
31.133062	0.003826
31.304729	0.003845
31.469318	0.003850
31.637697	0.003878
31.802412	0.003892
31.973726	0.003929
32.138657	0.003945
32.307304	0.003971
32.471855	0.003976
32.636715	0.004003
32.804947	0.004034
32.969872	0.004032
33.141155	0.004081
33.306408	0.004074
33.474106	0.004110
33.639133	0.004136
33.810989	0.004178
33.975853	0.004178
34.140484	0.004192
34.308849	0.004230
34.473782	0.004243
34.645294	0.004276
34.809784	0.004282
34.977879	0.004323
35.142735	0.004353
35.314358	0.004368
35.479275	0.004377
35.644382	0.004414
35.812378	0.004428
35.977219	0.004461
36.145584	0.004479
36.310596	0.004493
36.481544	0.004526
36.646637	0.004551
36.814636	0.004590
36.979549	0.004583
37.145000	0.004622
37.316208	0.004647
37.480721	0.004669
37.649185	0.004696
37.814102	0.004723
37.985840	0.004749
38.150299	0.004776
38.318100	0.004790
38.483109	0.004815
38.648190	0.004861
38.819759	0.004881
38.984478	0.004911
39.152786	0.004939
39.317673	0.004952
39.486229	0.005000
39.650993	0.005009
39.822018	0.005049
39.987473	0.005050
