Bias Voltage (V)	Probe Current (A)
-21.000345	-0.000567
-9.823626	-0.000470
-9.655531	-0.000468
-9.490572	-0.000466
-9.319221	-0.000464
-9.154230	-0.000462
-8.986359	-0.000461
-8.821253	-0.000459
-8.649830	-0.000457
-8.484712	-0.000456
-8.319774	-0.000454
-8.151892	-0.000452
-7.986666	-0.000450
-7.815137	-0.000449
-7.650580	-0.000446
-7.482308	-0.000445
-7.317546	-0.000443
-7.146119	-0.000441
-6.984317	-0.000439
-6.819333	-0.000438
-6.647830	-0.000435
-6.483104	-0.000434
-6.314687	-0.000432
-6.149655	-0.000430
-5.978231	-0.000428
-5.813574	-0.000427
-5.645447	-0.000425
-5.480477	-0.000422
-5.315321	-0.000421
-5.143728	-0.000419
-4.979103	-0.000417
-4.810780	-0.000415
-4.645861	-0.000413
-4.474220	-0.000411
-4.309547	-0.000409
-4.141719	-0.000407
-3.976678	-0.000405
-3.811740	-0.000403
-3.643452	-0.000400
-3.478401	-0.000399
-3.307153	-0.000396
-3.142233	-0.000395
-2.973802	-0.000392
-2.808783	-0.000390
-2.637594	-0.000388
-2.472889	-0.000386
-2.307901	-0.000383
-2.139589	-0.000381
-1.974660	-0.000379
-1.803078	-0.000376
-1.638343	-0.000375
-1.470162	-0.000373
-1.304992	-0.000371
-1.133388	-0.000369
-0.968743	-0.000367
-0.804170	-0.000365
-0.635798	-0.000362
-0.470911	-0.000360
-0.302509	-0.000358
-0.137966	-0.000355
0.037798	-0.000353
0.202337	-0.000350
0.370867	-0.000348
0.535437	-0.000346
0.700493	-0.000344
0.871970	-0.000341
1.036509	-0.000339
1.204655	-0.000336
1.369427	-0.000334
1.541098	-0.000331
1.706092	-0.000329
1.874287	-0.000326
2.039253	-0.000324
2.203975	-0.000321
2.375697	-0.000319
2.540415	-0.000315
2.708329	-0.000313
2.873323	-0.000310
3.041234	-0.000308
3.206363	-0.000305
3.377962	-0.000302
3.542966	-0.000298
3.707535	-0.000296
3.875925	-0.000293
4.040747	-0.000290
4.212322	-0.000287
4.376853	-0.000284
4.544989	-0.000280
4.710024	-0.000277
4.881430	-0.000273
5.046623	-0.000270
5.211574	-0.000267
5.379469	-0.000263
5.544346	-0.000259
5.716020	-0.000255
5.880931	-0.000251
6.048936	-0.000247
6.213607	-0.000243
6.381986	-0.000238
6.547019	-0.000234
6.711986	-0.000229
6.883430	-0.000224
7.048391	-0.000219
7.216517	-0.000214
7.381642	-0.000209
7.553215	-0.000203
7.717778	-0.000197
7.885653	-0.000191
8.050593	-0.000185
8.215713	-0.000178
8.387333	-0.000172
8.551854	-0.000164
8.720117	-0.000157
8.885193	-0.000149
9.056791	-0.000141
9.221820	-0.000133
9.389556	-0.000124
9.554482	-0.000116
9.719427	-0.000107
9.886565	-9.741628E-5
10.051285	-8.683030E-5
10.222597	-7.623299E-5
10.387829	-6.503729E-5
10.556183	-5.315203E-5
10.721490	-4.119873E-5
10.893269	-2.837944E-5
11.058122	-1.540838E-5
11.225557	-2.891064E-6
11.390880	8.526380E-6
11.556663	2.459282E-5
11.728364	4.159270E-5
11.892972	5.885356E-5
12.061929	7.718750E-5
12.227664	9.536911E-5
12.397511	0.000110
12.562147	0.000132
12.724050	0.000155
12.895602	0.000178
13.061090	0.000202
13.229927	0.000230
13.395132	0.000257
13.567337	0.000286
13.732683	0.000319
13.901544	0.000352
14.066857	0.000387
14.232134	0.000422
14.404546	0.000461
14.569685	0.000504
14.738312	0.000546
14.903322	0.000590
15.075732	0.000639
15.241452	0.000687
15.410410	0.000740
15.575879	0.000790
15.740753	0.000850
15.913260	0.000907
16.075193	0.000960
16.246578	0.001024
16.410645	0.000945
16.579210	0.001031
16.744663	0.001110
16.916836	0.001181
17.082216	0.001241
17.250870	0.001307
17.416056	0.001371
17.581697	0.001428
17.753643	0.001494
17.918736	0.001539
18.087379	0.001602
18.252588	0.001656
18.424677	0.001713
18.590170	0.001759
18.758862	0.001805
18.923923	0.001847
19.089521	0.001893
19.261574	0.001954
19.423660	0.001986
19.595280	0.002022
19.760647	0.002068
19.929430	0.002106
20.094894	0.002140
20.266907	0.002187
20.432230	0.002220
20.597609	0.002249
20.766220	0.002284
20.931959	0.002317
21.103827	0.002360
21.268892	0.002380
21.437271	0.002435
21.602846	0.002451
21.774576	0.002498
21.940123	0.002514
22.105560	0.002540
22.274155	0.002569
22.439445	0.002588
22.611523	0.002629
22.773989	0.002639
22.945333	0.002684
23.110586	0.002703
23.279219	0.002726
23.444832	0.002744
23.610231	0.002772
23.782001	0.002806
23.947443	0.002812
24.116171	0.002849
24.281515	0.002863
24.453669	0.002888
24.618776	0.002915
24.787090	0.002975
24.952663	0.003002
25.118034	0.003025
25.290113	0.003050
25.455153	0.003038
25.623922	0.003098
25.789291	0.003099
25.961107	0.003131
26.123182	0.003142
26.295235	0.003159
26.460335	0.003191
26.625334	0.003207
26.793589	0.003217
26.958445	0.003238
27.129648	0.003268
27.294987	0.003276
27.463196	0.003293
27.628279	0.003293
27.799463	0.003334
27.964323	0.003339
28.128857	0.003359
28.297123	0.003366
28.462337	0.003393
28.633572	0.003444
28.798412	0.003443
28.966640	0.003523
29.131945	0.003536
29.299967	0.003560
29.464499	0.003590
29.629667	0.003591
29.801039	0.003636
29.965841	0.003647
30.133673	0.003652
30.298862	0.003688
30.470343	0.003707
30.635487	0.003728
30.803900	0.003746
30.968283	0.003782
31.133307	0.003781
31.304844	0.003804
31.469355	0.003829
31.637743	0.003839
31.802277	0.003847
31.974096	0.003895
32.139038	0.003900
32.307133	0.003918
32.472164	0.003933
32.636703	0.003956
32.805023	0.003993
32.969982	0.004016
33.141457	0.004045
33.306377	0.004052
33.474487	0.004101
33.639324	0.004122
33.810925	0.004145
33.975990	0.004146
34.140747	0.004172
34.308891	0.004194
34.474026	0.004219
34.645340	0.004216
34.809978	0.004229
34.978107	0.004304
35.142895	0.004323
35.314617	0.004354
35.479412	0.004369
35.644493	0.004380
35.812557	0.004404
35.977451	0.004416
36.145554	0.004444
36.310558	0.004475
36.481750	0.004519
36.646599	0.004517
36.814754	0.004574
36.979889	0.004552
37.144741	0.004565
37.316326	0.004613
37.481277	0.004590
37.649426	0.004647
37.814503	0.004706
37.986038	0.004722
38.150326	0.004750
38.318497	0.004777
38.483147	0.004791
38.648296	0.004805
38.820053	0.004833
38.984745	0.004872
39.152905	0.004864
39.317913	0.004927
39.486279	0.004932
39.650993	0.004949
39.822353	0.004988
39.987648	0.005003
