Filename,Slope,Lower ci,Upper ci,y_int,Rate,Lower Rate,Upper Rate,Start,End,RANSAC_m,RANSAC_b,RANSAC Rate
QCM_26-68deg_150V_300V_suppression_bias.txt,3.6134356771407694e-07,3.410740198814429e-07,3.816381452005208e-07,-3.3868260962926055e-05,0.1300836843770677,0.12278664715731946,0.13738973227218748,105,242,3.27857971375877e-07,-8.879340504600096e-06,0.11802886969531572
QCM_26-68deg_100V_300V_suppression_bias.txt,2.2052645729044507e-07,2.1331094876892996e-07,2.2770794259668065e-07,4.873899959747143e-06,0.07938952462456023,0.0767919415568148,0.08197485933480503,23,237,2.2289171887689262e-07,3.2908152920647666e-06,0.08024101879568134
QCM_26-68deg_0V_no_suppression_bias.txt,1.0519093382515148e-07,9.35796424653753e-08,1.1704920652364972e-07,-6.1035599167443024e-06,0.03786873617705454,0.03368867128753511,0.0421377143485139,52,240,9.985097702580536e-08,-1.5233231406537942e-07,0.03594635172928993
Random QCM File Name.txt,4.147381192763557e-07,3.8826591484939715e-07,4.411082084143144e-07,4.8472511392197014e-05,0.14930572293948802,0.13977572934578297,0.15879895502915317,2,126,4.635072265044495e-07,3.979320075134899e-05,0.16686260154160185
QCM_26-68deg_0V_300V_suppression_bias.txt,3.249594052281173e-07,3.1124114903206153e-07,3.384692329495739e-07,-0.00010876093846908208,0.11698538588212222,0.11204681365154215,0.12184892386184662,47,243,2.8300415548865904e-07,-7.258280884066753e-05,0.10188149597591725
QCM_26-68deg_34V_300V_suppression_bias.txt,2.1066574750758642e-07,1.8891737583883823e-07,2.3245722031654085e-07,-6.878500487787226e-06,0.0758396691027311,0.06801025530198176,0.08368459931395471,0,86,3.1876205144795603e-07,-2.511294664513542e-05,0.11475433852126418
QCM_26-68deg_34V_no_suppression_bias.txt,1.0729850783470429e-07,9.08200245758025e-08,1.2376865677177883e-07,0.0001758250643007374,0.03862746282049354,0.032695208847288895,0.04455671643784038,16,121,1.217770866137259e-07,0.00017375260195576084,0.04383975118094132
