Bias Voltage (V)	Probe Current (A)
36.311775	0.003258
36.482899	0.003274
36.648640	0.003290
36.816578	0.003301
36.980606	0.003315
37.146267	0.003326
37.318401	0.003347
37.482510	0.003360
37.651474	0.003371
37.815601	0.003384
37.987083	0.003401
38.152176	0.003413
38.320530	0.003429
38.485256	0.003443
38.650410	0.003459
38.822182	0.003476
38.986721	0.003491
39.154564	0.003507
39.319473	0.003523
39.488686	0.003537
39.653038	0.003555
39.824680	0.003574
39.989429	0.003585
