XTC/3 Data Log 7/9/2025 12:41:34 PM
12:41:34,Rate,0.000,Thickness,-0.027,State Time,218475,Raw Frequency,5959612.466
12:41:35,Rate,0.000,Thickness,-0.027,State Time,218476,Raw Frequency,5959612.466
12:41:36,Rate,-0.015,Thickness,-0.027,State Time,218477,Raw Frequency,5959612.494
12:41:37,Rate,0.000,Thickness,-0.027,State Time,218478,Raw Frequency,5959612.494
12:41:38,Rate,-0.015,Thickness,-0.027,State Time,218479,Raw Frequency,5959612.522
12:41:39,Rate,0.000,Thickness,-0.027,State Time,218480,Raw Frequency,5959612.522
12:41:40,Rate,0.000,Thickness,-0.027,State Time,218481,Raw Frequency,5959612.522
12:41:41,Rate,0.000,Thickness,-0.027,State Time,218482,Raw Frequency,5959612.522
12:41:42,Rate,0.000,Thickness,-0.027,State Time,218483,Raw Frequency,5959612.522
12:41:43,Rate,0.000,Thickness,-0.027,State Time,218484,Raw Frequency,5959612.522
12:41:44,Rate,0.000,Thickness,-0.027,State Time,218485,Raw Frequency,5959612.522
12:41:45,Rate,0.015,Thickness,-0.027,State Time,218486,Raw Frequency,5959612.494
12:41:46,Rate,-0.015,Thickness,-0.027,State Time,218487,Raw Frequency,5959612.522
12:41:47,Rate,0.015,Thickness,-0.027,State Time,218488,Raw Frequency,5959612.494
12:41:48,Rate,0.000,Thickness,-0.027,State Time,218489,Raw Frequency,5959612.494
12:41:49,Rate,0.000,Thickness,-0.027,State Time,218490,Raw Frequency,5959612.494
12:41:50,Rate,0.015,Thickness,-0.027,State Time,218491,Raw Frequency,5959612.466
12:41:51,Rate,0.000,Thickness,-0.027,State Time,218492,Raw Frequency,5959612.466
12:41:52,Rate,0.000,Thickness,-0.027,State Time,218493,Raw Frequency,5959612.466
12:41:53,Rate,0.015,Thickness,-0.027,State Time,218494,Raw Frequency,5959612.438
12:41:54,Rate,0.000,Thickness,-0.027,State Time,218495,Raw Frequency,5959612.438
12:41:55,Rate,0.000,Thickness,-0.027,State Time,218496,Raw Frequency,5959612.438
12:41:56,Rate,-0.031,Thickness,-0.027,State Time,218497,Raw Frequency,5959612.494
12:41:57,Rate,0.015,Thickness,-0.027,State Time,218498,Raw Frequency,5959612.466
12:41:58,Rate,0.015,Thickness,-0.027,State Time,218499,Raw Frequency,5959612.438
12:41:59,Rate,-0.015,Thickness,-0.027,State Time,218500,Raw Frequency,5959612.466
12:42:00,Rate,0.000,Thickness,-0.027,State Time,218501,Raw Frequency,5959612.466
12:42:01,Rate,-0.015,Thickness,-0.027,State Time,218502,Raw Frequency,5959612.494
12:42:02,Rate,0.000,Thickness,-0.027,State Time,218503,Raw Frequency,5959612.494
12:42:03,Rate,0.015,Thickness,-0.027,State Time,218504,Raw Frequency,5959612.466
12:42:04,Rate,-0.015,Thickness,-0.027,State Time,218505,Raw Frequency,5959612.494
12:42:05,Rate,0.000,Thickness,-0.027,State Time,218506,Raw Frequency,5959612.494
12:42:06,Rate,0.015,Thickness,-0.027,State Time,218507,Raw Frequency,5959612.466
