Bias Voltage (V)	Probe Current (A)
-21.000647	-0.002291
-9.788918	-0.002132
-9.590712	-0.002128
-9.389817	-0.002116
-9.185406	-0.002100
-8.987976	-0.002104
-8.786813	-0.002097
-8.588475	-0.002093
-8.386656	-0.002094
-8.185946	-0.002089
-7.981830	-0.002083
-7.783487	-0.002078
-7.583548	-0.002074
-7.384737	-0.002074
-7.183335	-0.002076
-6.985774	-0.002059
-6.778075	-0.002072
-6.580242	-0.002058
-6.378641	-0.002048
-6.180562	-0.002050
-5.979700	-0.002054
-5.781745	-0.002039
-5.577078	-0.002038
-5.375554	-0.002028
-5.174574	-0.002032
-4.977180	-0.002030
-4.775668	-0.002016
-4.578802	-0.002015
-4.376548	-0.002012
-4.172405	-0.002016
-3.971180	-0.002003
-3.773038	-0.002002
-3.571804	-0.001998
-3.373982	-0.001998
-3.172881	-0.001990
-2.968204	-0.001989
-2.770203	-0.001976
-2.569002	-0.001978
-2.367401	-0.001970
-2.169931	-0.001977
-1.968528	-0.001968
-1.763859	-0.001951
-1.566210	-0.001952
-1.364913	-0.001945
-1.166073	-0.001944
-0.965679	-0.001930
-0.764959	-0.001943
-0.560888	-0.001924
-0.362318	-0.001923
-0.161083	-0.001914
0.040817	-0.001901
0.241893	-0.001902
0.443394	-0.001896
0.647590	-0.001890
0.845588	-0.001878
1.046471	-0.001879
1.244336	-0.001858
1.445542	-0.001853
1.643561	-0.001853
1.844565	-0.001836
2.049389	-0.001830
2.250245	-0.001811
2.448103	-0.001806
2.648998	-0.001780
2.846762	-0.001769
3.047567	-0.001753
3.252304	-0.001749
3.453671	-0.001728
3.651543	-0.001698
3.853280	-0.001691
4.051064	-0.001660
4.252524	-0.001635
4.456277	-0.001613
4.657457	-0.001581
4.855560	-0.001545
5.056773	-0.001514
5.254737	-0.001472
5.455670	-0.001427
5.660320	-0.001384
5.858241	-0.001342
6.059407	-0.001275
6.260511	-0.001220
6.458505	-0.001145
6.659502	-0.001075
6.857307	-0.001002
7.060274	-0.000907
7.262291	-0.000807
7.462929	-0.000707
7.662263	-0.000596
7.863660	-0.000481
8.060032	-0.000360
8.265396	-0.000217
8.467642	-0.000148
8.667063	-4.694745E-5
8.834229	9.791440E-5
9.067753	0.000248
9.266796	0.000453
9.470150	0.000642
9.672856	0.000829
9.864305	0.000989
10.070114	0.001030
10.268002	0.001246
10.469435	0.001456
10.673918	0.001646
10.875479	0.001811
11.073125	0.001997
11.273644	0.002160
11.471347	0.002324
11.673171	0.002475
11.878005	0.002619
12.078766	0.002767
12.276097	0.002927
12.475924	0.003047
12.676225	0.003184
12.877053	0.003300
13.074297	0.003424
13.283863	0.003567
13.482071	0.003677
13.683612	0.003746
13.882227	0.003843
14.084133	0.003946
14.281773	0.004064
14.485088	0.004140
14.688808	0.004250
14.890150	0.004380
15.087893	0.004454
15.290165	0.004557
15.488562	0.004602
15.694056	0.004711
15.894710	0.004763
16.097359	0.004855
16.296206	0.004920
16.497231	0.004926
16.695633	0.005014
16.899986	0.005108
17.102680	0.005166
17.303204	0.005224
17.503443	0.005300
17.704718	0.005364
17.902609	0.005434
18.103914	0.005525
18.309931	0.005583
18.508213	0.005610
18.709446	0.005687
18.910389	0.005775
19.110514	0.005839
19.312140	0.005871
19.515945	0.005943
19.713291	0.005943
19.916553	0.006031
20.114222	0.005915
20.316980	0.005921
20.518629	0.005987
20.723179	0.006051
20.920479	0.006112
21.122961	0.006069
21.323635	0.006122
21.522823	0.006195
21.721609	0.006227
21.930027	0.006254
22.127945	0.006326
22.329941	0.006346
22.526354	0.006386
22.730484	0.006465
22.927462	0.006497
23.132444	0.006499
23.335560	0.006522
23.536882	0.006619
23.734161	0.006645
23.938780	0.006628
24.135975	0.006787
24.337051	0.006788
24.543291	0.006831
24.743593	0.006904
24.942144	0.006930
25.142395	0.007002
25.340286	0.006976
25.542231	0.007142
25.748928	0.007070
25.947515	0.007159
26.147182	0.007166
26.351168	0.007265
26.548561	0.007292
26.750025	0.007338
26.952709	0.007386
27.151989	0.007407
27.354069	0.007444
27.554132	0.007579
27.751312	0.007621
27.953878	0.007665
28.157764	0.007647
28.356665	0.007689
28.556898	0.007726
28.755003	0.007708
28.956066	0.007784
29.157875	0.007789
29.355627	0.007878
29.559761	0.008012
29.759621	0.008059
29.959196	0.007932
30.158663	0.008080
30.359728	0.008151
30.559095	0.008210
30.761223	0.008218
30.962151	0.008409
31.161531	0.008307
31.362795	0.008286
31.560440	0.008308
31.762262	0.008282
31.966721	0.008413
32.166718	0.008468
32.366829	0.008593
32.565697	0.008543
32.763008	0.008597
32.964428	0.008663
33.164047	0.008817
33.371098	0.008760
33.566891	0.008826
33.765125	0.008912
33.964649	0.008878
34.170074	0.008916
34.370796	0.008882
34.568439	0.008887
34.769981	0.008944
34.967999	0.008979
35.167374	0.008934
35.367653	0.009031
35.571777	0.008520
35.775921	0.008357
35.972610	0.008668
36.175411	0.008725
36.374668	0.008838
36.577225	0.008726
36.776180	0.008505
36.970997	0.008737
37.181896	0.008782
37.379627	0.008779
37.579094	0.008540
37.769833	0.008898
37.975266	0.008995
38.180981	0.009113
38.373535	0.008953
38.576809	0.008985
38.774204	0.009122
38.972858	0.009150
39.176643	0.009180
39.369537	0.009216
39.572208	0.009255
39.766167	0.009271
39.964104	0.009338
