Bias Voltage (V)	Probe Current (A)
-21.000479	-0.002887
-9.788456	-0.002662
-9.590265	-0.002646
-9.389451	-0.002646
-9.184652	-0.002633
-8.987573	-0.002619
-8.786175	-0.002613
-8.587899	-0.002609
-8.386876	-0.002600
-8.185755	-0.002599
-7.980959	-0.002595
-7.783051	-0.002573
-7.582396	-0.002562
-7.384226	-0.002557
-7.182840	-0.002551
-6.985134	-0.002549
-6.776897	-0.002543
-6.579108	-0.002523
-6.377842	-0.002528
-6.179880	-0.002516
-5.978580	-0.002509
-5.780739	-0.002506
-5.576467	-0.002497
-5.375046	-0.002494
-5.173814	-0.002489
-4.976409	-0.002472
-4.774939	-0.002475
-4.576994	-0.002460
-4.375576	-0.002459
-4.172002	-0.002452
-3.970430	-0.002442
-3.772705	-0.002446
-3.571122	-0.002436
-3.373274	-0.002420
-3.171918	-0.002419
-2.967337	-0.002405
-2.769464	-0.002407
-2.568126	-0.002392
-2.367445	-0.002382
-2.169132	-0.002381
-1.968188	-0.002372
-1.763766	-0.002362
-1.565480	-0.002353
-1.364673	-0.002353
-1.166227	-0.002342
-0.965176	-0.002338
-0.764792	-0.002326
-0.560013	-0.002319
-0.362154	-0.002310
-0.160809	-0.002291
0.040715	-0.002297
0.241324	-0.002293
0.443067	-0.002277
0.647749	-0.002262
0.845287	-0.002254
1.046200	-0.002248
1.244015	-0.002232
1.445230	-0.002231
1.643188	-0.002216
1.845011	-0.002213
2.049120	-0.002187
2.249907	-0.002181
2.447891	-0.002162
2.648845	-0.002154
2.846401	-0.002133
3.047834	-0.002121
3.252525	-0.002106
3.453592	-0.002098
3.651807	-0.002063
3.853216	-0.002052
4.050614	-0.002028
4.251913	-0.001998
4.456360	-0.001968
4.657440	-0.001941
4.855201	-0.001920
5.056798	-0.001891
5.254317	-0.001843
5.455759	-0.001801
5.660429	-0.001761
5.858097	-0.001697
6.059187	-0.001657
6.260712	-0.001590
6.458279	-0.001523
6.659247	-0.001455
6.857028	-0.001365
7.061813	-0.001285
7.263237	-0.001180
7.464812	-0.001078
7.665020	-0.000961
7.860986	-0.000830
8.059206	-0.000709
8.265274	-0.000559
8.468193	-0.000411
8.664765	-0.000244
8.866865	-0.000180
9.066975	-2.802914E-5
9.190939	9.178888E-5
9.471314	0.000304
9.672976	0.000583
9.869370	0.000786
10.039048	0.000957
10.268552	0.000983
10.469608	0.001249
10.673665	0.001552
10.875777	0.001794
11.073128	0.001983
11.274035	0.002193
11.472795	0.002434
11.673618	0.002627
11.878612	0.002861
12.079426	0.003047
12.277525	0.003210
12.478509	0.003412
12.675879	0.003611
12.879321	0.003758
13.074446	0.003904
13.284642	0.004088
13.483554	0.004274
13.684089	0.004407
13.882862	0.004520
14.085403	0.004692
14.283058	0.004795
14.488795	0.004970
14.690573	0.005085
14.891489	0.005197
15.090592	0.005274
15.292145	0.005447
15.491024	0.005556
15.696310	0.005699
15.897561	0.005819
16.100012	0.005905
16.298197	0.006018
16.499477	0.006142
16.697092	0.006220
16.902397	0.006312
17.105368	0.006424
17.303705	0.006573
17.504467	0.006630
17.707684	0.006748
17.904982	0.006821
18.107044	0.006894
18.311390	0.007033
18.510695	0.007089
18.710545	0.007215
18.911673	0.007312
19.110586	0.007384
19.312849	0.007424
19.517159	0.007547
19.716637	0.007572
19.917328	0.007662
20.117641	0.007730
20.318605	0.007826
20.521265	0.007904
20.726997	0.007960
20.924631	0.008051
21.123377	0.008108
21.325291	0.008236
21.525311	0.008308
21.722635	0.008386
21.933016	0.008474
22.132193	0.008550
22.331211	0.008663
22.530329	0.008760
22.732674	0.008726
22.930939	0.008790
23.135942	0.008830
23.334877	0.008953
23.539949	0.009019
23.736929	0.009065
23.939798	0.009144
24.138420	0.009167
24.339022	0.009268
24.541780	0.009271
24.745058	0.009315
24.942587	0.009382
25.140728	0.009486
25.336246	0.009547
25.541771	0.009679
25.740156	0.009682
25.937185	0.009739
26.135710	0.009768
26.331854	0.009821
26.525757	0.009854
26.711279	0.009893
26.922316	0.009912
27.094408	0.009962
27.352825	0.009509
27.539171	0.009681
27.702497	0.009894
27.880098	0.009974
28.158010	0.009715
28.355516	0.010120
28.557571	0.010266
28.755077	0.010376
28.956503	0.010456
29.158134	0.010536
29.355694	0.010598
29.557631	0.010676
29.761211	0.010768
29.958956	0.010847
30.160448	0.010918
30.361719	0.010976
30.559841	0.011035
30.763979	0.011134
30.964224	0.011202
31.163332	0.011157
31.364449	0.011199
31.561468	0.011299
31.762802	0.011385
31.966991	0.011495
32.168381	0.011556
32.366444	0.011608
32.567421	0.011668
32.765854	0.011713
32.967476	0.011779
33.172253	0.011748
33.372646	0.011825
33.570713	0.011834
33.772171	0.011923
33.969780	0.011962
34.170582	0.012078
34.375137	0.012145
34.572582	0.012229
34.774410	0.012253
34.974136	0.012393
35.172981	0.012308
35.374157	0.012406
35.571468	0.012448
35.776871	0.012502
35.977737	0.012527
36.178970	0.012582
36.376842	0.012709
36.578941	0.012772
36.777122	0.012763
36.981705	0.012863
37.182751	0.012925
37.378941	0.012945
37.580948	0.013080
37.781937	0.013057
37.979553	0.013142
38.184719	0.013312
38.385006	0.013173
38.583683	0.013183
38.783234	0.013268
38.984486	0.013345
39.184448	0.013412
39.387779	0.013497
39.587418	0.013561
39.787720	0.013553
39.988117	0.013620
