metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,21.55076094258402,20.79522652155369,21.97759034614152,17.418031,0.3357860000000006,4.132729942584021
Te,3.9883728831028966,3.843817362528034,4.121755939700693,1.573536718502571,0.06293907797976564,2.4148361646003256
ne,2.243166638747228e+17,1.975621633514246e+17,2.4234635122694288e+17,1.2314218446655386e+17,2.3924254934324436e+16,1.0117447940816896e+17
n_qn,2.243166638747228e+17,1.975621633514246e+17,2.4234635122694288e+17,6.014699895879757e+16,8.707467368642496e+16,1.6416966491592525e+17
p,1.3681181496898964,1.2970839556774083,1.4554123020367664,,,
