parameter,median,mean,std,q16,q84,q2.25,q97.75
Vf,9.832523953600974,9.832523953600974,0.020880666666666176,9.811643286934308,9.853404620267641,9.790762620267643,9.874285286934306
Vp,16.6607865,16.6607865,0.08252449999999989,16.578262000000002,16.743311,16.4957375,16.8258355
Te,1.5699564017811425,1.5699564017811425,0.007116430641109909,1.5628399711400325,1.5770728324222525,1.5557235404989227,1.5841892630633623
n,8.986148845697808e+16,8.986148845697808e+16,1.0510857073517278e+17,-1.5247082278194704e+16,1.9497005919215085e+17,-1.2035565301336749e+17,3.0007862992732365e+17
ne,1.4864596625533315e+17,1.4864596625533315e+17,1357906963231717.2,1.4728805929210144e+17,1.5000387321856486e+17,1.4593015232886973e+17,1.5136178018179658e+17
ni,2.0683174135713694e-11,2.0683174135713694e-11,0.0,2.0683174135713694e-11,2.0683174135713694e-11,2.0683174135713694e-11,2.0683174135713694e-11
Ie_sat,0.002034,0.002034,-1.7999999999999787e-05,0.0020519999999999996,0.002016,0.0020699999999999994,0.001998
Ii_sat,-0.0003053826631795345,-0.0003053826631795345,8.703102514348414e-05,-0.00039241368832301863,-0.00021835163803605035,-0.00047944471346650277,-0.00013132061289256622
