metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,15.771917324515933,14.764676865041132,17.387477949707232,12.892017,0.16608400000000145,2.8799003245159334
Te,7.0653105288508495,6.628831351281529,7.714667353362541,3.4838776504025306,0.104315628590792,3.581432878448319
ne,6.073064230109367e+16,5.450906553027318e+16,7.291313024864714e+16,4.327056996502449e+16,2886989312230178.0,1.7460072336069184e+16
n_qn,6.073064230109367e+16,5.450906553027318e+16,7.291313024864714e+16,1.688750579451483e+18,2.327060146029559e+18,-1.6280199371503892e+18
p,2.8946048573523977,2.7465827577784134,2.9745043266295603,,,
