energy_ev,g_e_median,g_e_q16,g_e_q84,g_e_q2.25,g_e_q97.75,g_e_valid_fraction
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09456742417982296,0.03586710962330591,0.03544248129685211,0.03859692861087324,0.03464497322149348,0.041515974118945136,1.0
0.18913484835964592,0.050671437547614995,0.05008072339237582,0.05446268512751408,0.048956708225777364,0.05852034105726075,1.0
0.2837022725394689,0.06195703130515247,0.06125046159819684,0.06648845786290783,0.05988105228830746,0.07135021219939121,1.0
0.37826969671929184,0.07138062253986685,0.07058882120807765,0.07646036018226551,0.06901858746554408,0.08193187379971607,1.0
0.4728371208991148,0.07957932151923977,0.07872521100935846,0.08506848021878267,0.07698476573452726,0.09101008892431037,1.0
0.5674045450789378,0.08687698633894335,0.08597938205798719,0.09266928782729997,0.08409228613769039,0.09896658500459102,1.0
0.6619719692587607,0.09346405353685651,0.09253916298836731,0.09946618747061499,0.09052484588456593,0.1060284222181574,1.0
0.7565393934385837,0.09946324320921056,0.0985254083047129,0.10559431765775898,0.09640063637433752,0.11234412046377489,1.0
0.8511068176184067,0.10495883918544573,0.10402094605624289,0.11114749280477354,0.10180064550350021,0.11801757804794971,1.0
0.9456742417982296,0.11001153979028386,0.10908526299843462,0.11619416367077265,0.106783016593058,0.12312526915199414,1.0
1.0402416659780525,0.11466671643078277,0.11376267325415666,0.12078628727988337,0.11139103637052203,0.12772580178719858,1.0
1.1348090901578756,0.11895933528930001,0.11806767470819868,0.12496460824303762,0.11565789760974779,0.13186560868261116,1.0
1.2293765143376985,0.12291705320889687,0.12203848417157971,0.12876197693530383,0.11960969675084156,0.13558252241909083,1.0
1.3239439385175213,0.12656225137920285,0.12570295247915927,0.1322055258834281,0.12325642245251012,0.13890811991492616,1.0
1.4185113626973445,0.1299134195605902,0.12907906588643994,0.13534568443950992,0.12662553277642077,0.14186931473568268,1.0
1.5130787868771673,0.13298612649834074,0.1321819119176654,0.13820279230765817,0.1297314901910227,0.14448947045196958,1.0
1.6076462110569902,0.13579371734292794,0.13495377095119693,0.1407671625647295,0.1325865839779188,0.14678919833850376,1.0
1.7022136352368133,0.13834782552873548,0.13740857160334688,0.14305360131318554,0.13520143699339884,0.14878694084162097,1.0
1.7967810594166362,0.1406587552484832,0.1396032802805383,0.14507543024243044,0.1375853789707762,0.15049940593180208,1.0
1.8913484835964591,0.14273577160881956,0.14156432258260188,0.14684479025663502,0.13974673037249036,0.1519418953622385,1.0
1.9859159077762822,0.1445873235919305,0.1433009089036259,0.14837287378290057,0.14169302110233642,0.1531285559796126,1.0
2.080483331956105,0.14622121722934722,0.14482156867845858,0.14967010437949885,0.1434311609190194,0.15428555012391115,1.0
2.1750507561359282,0.14764475128987525,0.14613428482965235,0.15074627680238845,0.14496757345269623,0.15488304632980104,1.0
2.269618180315751,0.1488648243338845,0.1472465997054035,0.1516106669965363,0.14630830238769726,0.15546627433391835,1.0
2.364185604495574,0.14988801960872153,0.1483317160507551,0.15227211893378143,0.14745909607377464,0.15609470350840968,1.0
2.458753028675397,0.15072067259228877,0.14924674176518632,0.15273911343335647,0.14842547521431768,0.15664120188357553,1.0
2.55332045285522,0.151368924803077,0.14998633742161985,0.15301982282787452,0.14916078946035669,0.15699059811318972,1.0
2.6478878770350427,0.15183876663508936,0.1505794370135874,0.15312215441610544,0.1495527620425105,0.15715053913962473,1.0
2.742455301214866,0.15213607134573903,0.15100214385499924,0.15339117270743402,0.1497783873398566,0.15712850347566912,1.0
2.837022725394689,0.15226662185693013,0.15122451335773124,0.15303554918576961,0.14984377369264743,0.15693182699109087,1.0
2.931590149574512,0.1522361316782477,0.1509601767794644,0.15301525455007764,0.14975491789248738,0.1565677226652668,1.0
3.0261575737543347,0.1519958882584326,0.15087973975652957,0.1528036565672484,0.14951772157442192,0.1560432954290428,1.0
3.1207249979341576,0.15142614690281758,0.15017366859362993,0.15230808241239888,0.14913800378465375,0.15536555299767793,1.0
3.2152924221139805,0.15072868850294327,0.14958503031297865,0.15187325226404244,0.14853420349572596,0.1545414134252165,1.0
3.3098598462938034,0.1500926656687215,0.14893648236485718,0.15131833855998514,0.14772750257814815,0.15357770997649361,1.0
3.4044272704736267,0.14948433500452826,0.14807324535050775,0.1506271554845743,0.14667621078585025,0.15248119380713046,1.0
3.4989946946534496,0.14874633876992682,0.1467188687927801,0.14980500883431577,0.14544792984400667,0.15125853485763552,1.0
3.5935621188332725,0.14788370447670737,0.14558780214730388,0.14863173658910142,0.1441174081231486,0.14991632130013105,1.0
3.6881295430130954,0.14684415326277117,0.1445165882195859,0.14722931644207082,0.14269082914053144,0.148752572073145,1.0
3.7826969671929183,0.14563812885237817,0.14305914221380833,0.14586664370445598,0.14117422353239323,0.1474898756326998,1.0
3.877264391372741,0.14430354643242196,0.14148146612112544,0.1446424169156995,0.13948265206542776,0.1461168801887028,1.0
3.9718318155525645,0.14286863469578456,0.13981887768353934,0.1433096882768863,0.13758422857547303,0.14463911952714328,1.0
4.066399239732387,0.14133874907155597,0.13807708216174167,0.14188318864762836,0.13562105236408323,0.1430757285302467,1.0
4.16096666391221,0.13971920442410846,0.13626165854088518,0.14038063856523023,0.13359884277612713,0.14144559501537673,1.0
4.255534088092033,0.13801526977474282,0.13437805773226857,0.1388031734948763,0.1315231233008274,0.13972589498969598,1.0
4.3501015122718565,0.13623216277026154,0.13243160066335907,0.13712586834546683,0.12939922384396957,0.13792196438330603,1.0
4.444668936451679,0.13437504398375325,0.13042747632328328,0.1353779101292553,0.12723228290950922,0.1360391020333442,1.0
4.539236360631502,0.13243531886903886,0.1283707398203623,0.13354169748503264,0.12502724973812382,0.1340825625413594,1.0
4.633803784811325,0.13029063477663874,0.12626631049921275,0.13155304675084925,0.12278888644136737,0.13205754906508238,1.0
4.728371208991148,0.1280912693874942,0.12411897015713226,0.1295449913980903,0.12052177016256305,0.1299692061110965,1.0
4.8229386331709705,0.1259340123930992,0.12193336139273521,0.1275057945001853,0.1182302952891908,0.12782261238785536,1.0
4.917506057350794,0.12385053380911526,0.11971398611393716,0.12541210643276818,0.11591867573610584,0.1256599746488714,1.0
5.012073481530617,0.12172194613482196,0.11746520422727301,0.12326861886900727,0.11359094731431661,0.12354009167911033,1.0
5.10664090571044,0.1195527009520114,0.11519123252606009,0.12107994811337582,0.1112509701961263,0.12137369720112617,1.0
5.201208329890263,0.11734715453486597,0.11289614379099996,0.11875261199322375,0.10890243148410693,0.1191653075709357,1.0
5.295775754070085,0.11510956341341866,0.11058386611336926,0.11638815991378172,0.10654884788853546,0.11691935753420668,1.0
5.390343178249909,0.11281623151016212,0.10825818244792183,0.113994167158473,0.1041935685155135,0.11464019446987701,1.0
5.484910602429732,0.11046355997844329,0.10592273039996117,0.11157506660152824,0.10183977776595252,0.1123320728960743,1.0
5.5794780266095545,0.1080923149270514,0.10358100224869328,0.1091351755926283,0.09949049834388542,0.10999914926110242,1.0
5.674045450789378,0.10570642454873022,0.10123634520690837,0.10667869114192959,0.09714859437112189,0.10764547703916841,1.0
5.7686128749692,0.10330969193022842,0.09889196191522283,0.10420968548542517,0.09481677460406034,0.10527500214761024,1.0
5.863180299149024,0.10090579223551505,0.09655091116752301,0.1017321020423456,0.09249759574747457,0.10289155869963951,1.0
5.957747723328846,0.09849827023691356,0.09421610886286075,0.09926593952435575,0.09019346585928141,0.10049886510401747,1.0
6.052315147508669,0.09609053819666949,0.09189032917783879,0.09693146107738161,0.08790664783964201,0.09810052052063221,1.0
6.146882571688493,0.09368587409943607,0.08957620595247687,0.09459686438377571,0.08563926299723866,0.09570000167862795,1.0
6.241449995868315,0.09128742023428361,0.08724867019505468,0.09220277860513922,0.08339329468517585,0.09330066006154895,1.0
6.3360174200481385,0.08889818212310407,0.0847811555897591,0.08975606817245275,0.08117059199867334,0.09090571946189815,1.0
6.430584844227961,0.08652102779068847,0.08242939861303356,0.0873207029956878,0.07897287352653029,0.08851827390556843,1.0
6.525152268407784,0.08415868737029056,0.08020883324636395,0.08490390572513297,0.07680173114823154,0.08614128594477774,1.0
6.619719692587607,0.08181375303715518,0.07803906965319422,0.0825037453747053,0.07465863386853425,0.0837775853164321,1.0
6.71428711676743,0.07948867926127687,0.07588919679921376,0.08012288500277157,0.0725449316814017,0.08142986796124278,1.0
6.808854540947253,0.07718578336955757,0.07375831982887229,0.07776384487379034,0.07046185945523485,0.07910069539744181,1.0
6.903421965127076,0.07490724640655266,0.07165476704713972,0.07542900266573437,0.06841054083148353,0.07679249444156531,1.0
6.997989389306899,0.07265511428212056,0.06957991814803836,0.07313225699699323,0.06639199212889145,0.07450755726751032,1.0
7.092556813486722,0.07043129919352824,0.0675350416132033,0.07087610299893066,0.06440712624583915,0.07224804179391545,1.0
7.187124237666545,0.0682375813088988,0.06550867970036406,0.06865445200635634,0.062456756553484406,0.07002456881449845,1.0
7.281691661846368,0.06607561069832507,0.0634915050774367,0.06649098950151225,0.06054160077266611,0.06783325043527515,1.0
7.376259086026191,0.06394690949850085,0.061508418993628286,0.06444621781199172,0.05866228482782002,0.06567275944043484,1.0
7.470826510206014,0.06185287429634343,0.05956033338972882,0.0624398051061569,0.056819346671460054,0.0635447030143925,1.0
7.5653939343858365,0.05979477871678893,0.05764805971016682,0.06046627133340652,0.05501324007309216,0.0614505623691004,1.0
7.65996135856566,0.0577737761997319,0.05577231234193953,0.0585266402944582,0.053078185179773245,0.059391694856893405,1.0
7.754528782745482,0.055790902950952605,0.05393371209084572,0.056621833661624286,0.051247424116673206,0.057369336309329756,1.0
7.849096206925306,0.05384708105181879,0.05213278968522878,0.05475267389789232,0.049591702214249495,0.055384603586871514,1.0
7.943663631105129,0.05194312171256728,0.050369989297769875,0.052894142133314836,0.04797298951289811,0.053438497324001015,1.0
8.038231055284951,0.05007972865405285,0.048645672076216985,0.05100471957027849,0.04637238541338917,0.05153190485420639,1.0
8.132798479464775,0.048257501602998874,0.04696011967430701,0.049155869082631025,0.04462254457019711,0.04966560329918162,1.0
8.227365903644598,0.04647693988598949,0.04531353777451914,0.04734644213599975,0.04291725579815167,0.04784026280657525,1.0
8.32193332782442,0.044738446107701904,0.04370605959469541,0.04556508142903513,0.04125658801817848,0.04614556366225014,1.0
8.416500752004243,0.043042329899188186,0.04213774937096936,0.04382636572868425,0.039640527886341884,0.04449977453117535,1.0
8.511068176184066,0.041388811722371334,0.04048943531536513,0.042130630368717316,0.03806898411848571,0.0428927101817224,1.0
8.60563560036389,0.03977802671731842,0.03887597269861177,0.04047811775479276,0.03654179178234819,0.04132452677367056,1.0
8.700203024543713,0.03821002857928952,0.037303974638099285,0.03890088746971195,0.03505871654678469,0.03979530989704194,1.0
8.794770448723535,0.0366847934530308,0.03575412006232745,0.03740091960302019,0.0336194588783763,0.0383050778743898,1.0
8.889337872903358,0.03520222383227923,0.034249425616000785,0.035941533508960004,0.03222365817635563,0.03685378505443497,1.0
8.983905297083181,0.0337621524529722,0.03299616585617958,0.03452258087245735,0.030870896837433978,0.035441325088977564,1.0
9.078472721263005,0.03236434616920226,0.03174785249554125,0.033149233504773036,0.029560704242767105,0.034067534185427566,1.0
9.173040145442828,0.031008509801523365,0.030397538903438104,0.03179421750237444,0.02829256065994668,0.03273219432772486,1.0
