parameter,median,mean,std,q16,q84,q2.25,q97.75
Vf,10.268570749280766,10.268570749280766,0.0,10.268570749280766,10.268570749280766,10.268570749280766,10.268570749280766
Vp,15.216744173583802,15.200895388286122,0.031615674576033155,15.146950927214194,15.225905035737846,15.138502120618986,15.229803789120487
Ie_sat,0.0014474573965643606,0.0014358668730267156,2.31211549307622e-05,0.001396416244222292,0.0014541569124217123,0.0013902374683812749,0.0014570081462544774
ne,3.752396559004626e+16,4.4330250552138936e+16,1.294231474753786e+16,3.5232075537638876e+16,5.725142083184928e+16,3.3216943166933012e+16,6.962024569906735e+16
ni,3.752396559004626e+16,4.4330250552138936e+16,1.294231474753786e+16,3.5232075537638876e+16,5.725142083184928e+16,3.3216943166933012e+16,6.962024569906735e+16
Te,0.4176517640795841,0.4013992212156102,0.05091378038900627,0.35100232536931486,0.44697522269703627,0.28009163846932006,0.44697522269703627
p,1.3290035150417074,1.320063231470618,0.18127197284934635,1.2066996200500903,1.3587985748270646,1.0355979511288058,1.913477005193785
log10_sigma_I,-3.539995836510773,-3.538517146505569,0.03996965771155336,-3.588795151948746,-3.5102508660741383,-3.6000419705902726,-3.469754761900621
sigma_I,0.0002884104096970225,0.00029058010063921894,2.6527619609524223e-05,0.0002577536698219532,0.00030885108682363326,0.00025116436923853526,0.00033903581761130533
