metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,17.83828446576282,17.212504165169737,18.423217760628464,15.743,0.1685490000000005,2.095284465762818
Te,3.467274080197736,3.2789386334200787,3.6793881855091533,1.5226504585379206,0.010996274385981462,1.9446236216598156
ne,1.1699105646603355e+17,1.042715926470589e+17,1.3549961256334464e+17,1.003827555518173e+17,1.1062808046976508e+16,1.6608300914216256e+16
n_qn,1.1699105646603355e+17,1.042715926470589e+17,1.3549961256334464e+17,5.841512424903735e+16,7.098132716488156e+16,5.85759322169962e+16
p,2.791141835990241,2.6623305659298233,2.952850059037722,,,
