bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-21.00024,-0.000324,-0.00041125046245205283,-0.0003672959279355704,8.725046245205281e-05,5.688081582125165e-05,-1.1052499128048162e-06,-9.346727696585724,,2.0776009730031413e-12,-0.0004112504603744519,0,1
-9.823256,-0.000271,-0.0002909428232811263,-0.0003060710539372094,1.994282328112633e-05,4.4527455229830824e-05,-5.914635047489389e-05,-10.822641214630549,,1.1468750992304108e-09,-0.0002909416764060271,0,1
-9.655233,-0.000269,-0.00028913424500487427,-0.0003050569285545248,2.0134245004874293e-05,3.444290308640594e-05,-5.426140195426138e-05,-10.813088461017745,,1.2610600582561056e-09,-0.00028913298394481603,0,1
-9.490059,-0.000268,-0.0002873563330035313,-0.00030405670182509617,1.9356333003531267e-05,2.641519090776696e-05,-4.246009435179554e-05,-10.852490905030992,,1.3843837616701715e-09,-0.0002873549486197696,0,1
-9.318743,-0.000267,-0.00028551230929264415,-0.0003030157935601809,1.8512309292644164e-05,2.023235021070386e-05,-3.174687995575327e-05,-10.897074679968636,,1.5250496642864888e-09,-0.00028551078424297985,0,1
-9.15366,-0.000266,-0.0002837353768037675,-0.00030200936255377514,1.77353768037675e-05,1.568241251200658e-05,-2.3138781225473758e-05,-10.93994922362847,,1.6741038256830734e-09,-0.00028373370269994184,0,1
-8.985813,-0.000265,-0.0002819286929692087,-0.00030098263048712056,1.6928692969208692e-05,1.2553409328465098e-05,-1.5112255526289412e-05,-10.986500566854472,,1.8405976330633935e-09,-0.0002819268523715756,0,1
-8.82093,-0.000264,-0.00028015391325498346,-0.00029997060770545675,1.6153913254983443e-05,1.0633372176869372e-05,-8.574429115735688e-06,-11.033348230837042,,2.0202643337372238e-09,-0.0002801518929906497,0,1
-8.649323,-0.000263,-0.00027830675725697856,-0.0002989136754026693,1.5306757256978564e-05,9.710332574009368e-06,-3.063128512189603e-06,-11.087216176281972,,2.225907310292241e-09,-0.00027830453134966825,0,1
-8.484301,-0.000262,-0.0002765304813643706,-0.0002978937633909271,1.4530481364370576e-05,9.572322036675032e-06,9.017102682725589e-07,-11.139261951930797,,2.443377177559901e-09,-0.00027652803798719304,0,1
-8.319408,-0.000261,-0.0002747555940114128,-0.0002968711488406948,1.3755594011412818e-05,1.0007372081656306e-05,9.782632870501602e-06,-11.194064979393847,,2.6818982925804677e-09,-0.00027475291211312024,0,1
-8.15143,-0.00026,-0.0002729475001094573,-0.00029582576730130517,1.2947500109457342e-05,1.2873169225269755e-05,5.5426447669965775e-06,-11.254607830194429,,2.9488379784803613e-09,-0.00027294455127147883,0,1
-7.986261,-0.000259,-0.0002711696419274806,-0.000294794252501242,1.2169641927480598e-05,1.1918054117938233e-05,-5.315785807179444e-06,-11.316566073954748,,3.2372065521478935e-09,-0.00027116640472092847,0,1
-7.814759,-0.000258,-0.00026932361613616766,-0.0002937193532277775,1.132361613616768e-05,1.1089525015242942e-05,-5.136561755986007e-06,-11.388620089543535,,3.566510697610349e-09,-0.00026932004962547005,0,1
-7.650156,-0.000257,-0.0002675518503064544,-0.0002926839812585969,1.0551850306454399e-05,1.0195761137000427e-05,-5.330292950180181e-06,-11.459209328922215,,3.91403025657159e-09,-0.0002675479362761978,0,1
-7.481942,-0.000257,-0.0002657412161304103,-0.00029162209788383847,8.74121613041027e-06,9.316239540269053e-06,-5.218174238250665e-06,-11.647461232620781,,4.304182544352236e-09,-0.00026573691194786594,0,1
-7.317213,-0.000256,-0.00026396809405266665,-0.00029057845350668706,7.968094052666658e-06,8.45833472386929e-06,-5.058374511690416e-06,-11.740065233953114,,4.7239167992745e-09,-0.00026396337013586736,0,1
-7.145764,-0.000254,-0.0002621226387466363,-0.0002894882386004682,8.122638746636314e-06,7.617776980542487e-06,-5.091591045895988e-06,-11.720855487784036,,5.204300417030639e-09,-0.00026211743444621926,0,1
-6.983992,-0.000254,-0.00026038134544211346,-0.0002884557799451743,6.381345442113464e-06,6.765262868207784e-06,-5.246200276541181e-06,-11.96213159849675,,5.7022795002292805e-09,-0.00026037564316261326,0,1
-6.818876,-0.000253,-0.00025860405774541935,-0.0002873981544565391,5.604057745419323e-06,5.903016866075606e-06,-5.076647439128358e-06,-12.09201962522081,,6.259721306700827e-09,-0.00025859779802411267,0,1
-6.647401,-0.000251,-0.00025675832257868436,-0.000286295661735413,5.7583225786843805e-06,5.058394025427031e-06,-4.909805526622369e-06,-12.064864344647361,,6.8963849387415446e-09,-0.0002567514261937456,0,1
