energy_ev,g_e_median,g_e_q16,g_e_q84,g_e_q2.25,g_e_q97.75,g_e_valid_fraction
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.05188042713385453,0.08101689866202182,0.08023772684616481,0.08952174175706486,0.07668332036337337,0.09412879072497013,1.0
0.10376085426770906,0.11385112651646827,0.11274439695348193,0.12546809330793499,0.10798348284036591,0.1316041999083532,1.0
0.15564128140156358,0.138336824608597,0.13697879634816,0.15201655068764353,0.13150625250871376,0.15905719918795333,1.0
0.20752170853541813,0.15827724812151217,0.15670989312415665,0.17341348446304705,0.15082286084492763,0.18099868779147593,1.0
0.25940213566927267,0.17515593061174872,0.17340836103227608,0.19132598242943893,0.16731841048736548,0.19920907720088765,1.0
0.31128256280312716,0.18974144859427375,0.1878363728091974,0.20662397138261623,0.1817056617344958,0.21462247394008704,1.0
0.3631629899369817,0.20249663855277786,0.2004530479877765,0.21983540918742625,0.1944105891163022,0.2278087945301943,1.0
0.41504341707083625,0.21372836733630818,0.2115628629933679,0.23131316305595837,0.20571331516496788,0.23914555521728978,1.0
0.4669238442046908,0.22365438911978763,0.22138191043198335,0.24130963623757853,0.21581093832903456,0.24879353034514035,1.0
0.5188042713385453,0.23243731237213608,0.23021959883685594,0.2500147549168292,0.22484940673280324,0.2570775550682301,1.0
0.5706846984723999,0.24020351990528183,0.2381405173132086,0.25757717136702574,0.2329412441864684,0.2641627537036629,1.0
0.6225651256062543,0.24705446180028173,0.24516446353736196,0.2641169485347108,0.24017611186108107,0.27018272717505004,1.0
0.6744455527401089,0.2530737695974903,0.2513712774538521,0.26973357126839403,0.24662744867295633,0.275248240560625,1.0
0.7263259798739634,0.2583319365364469,0.25682815300154455,0.2745112317819274,0.25229988317905044,0.27945297707935024,1.0
0.778206407007818,0.26288950813835044,0.2615927436437266,0.2785224445135158,0.2572035085224468,0.28287749029170217,1.0
0.8300868341416725,0.2667993229796161,0.26571534031530586,0.2818305942515586,0.2614825599196849,0.2855920031962543,1.0
0.881967261275527,0.2701081266700672,0.2692404375581007,0.2844917792333977,0.2651789606720141,0.2876584433604236,1.0
0.9338476884093816,0.27285775989500227,0.272207884127838,0.2865561743764016,0.2683302353801105,0.289131956700746,1.0
0.9857281155432361,0.27508604961106614,0.2746537441764317,0.2880690595029083,0.27097033949422955,0.2900620562571925,1.0
1.0376085426770907,0.27682748876740493,0.2764371813904932,0.28907160846236973,0.27313028943520634,0.2904935096403005,1.0
1.0894889698109451,0.27827335418077864,0.2777465289213327,0.2896015042506006,0.27480390718393205,0.2904670356516781,1.0
1.1413693969447998,0.27966846790185823,0.27863049844417037,0.2894936221916689,0.27574589040227515,0.2902356066210987,1.0
1.1932498240786542,0.28065164908109425,0.2791161569977639,0.28875435950765443,0.2764896078972161,0.28986111535661485,1.0
1.2451302512125086,0.2812458581179872,0.27922878161040626,0.28765764650360454,0.27702732576683575,0.2891114087700595,1.0
1.2970106783463633,0.2814557074529563,0.27899207122356207,0.28629059971978177,0.27721029293666627,0.2880144472422028,1.0
1.3488911054802177,0.280434235560632,0.27842832008524,0.2849222171623436,0.27705895442519524,0.2865963310049038,1.0
1.4007715326140724,0.27925458926835406,0.2775585608882328,0.2837413687497897,0.27659270384927737,0.2849228106441926,1.0
1.4526519597479268,0.2783467845963934,0.27640268394063455,0.2821258128772141,0.2758299871157291,0.2829786572682835,1.0
1.5045323868817815,0.27678242135864367,0.27497953719695045,0.2796851886129505,0.27450880023861957,0.28084032656073227,1.0
1.556412814015636,0.27446692673719153,0.27330701089385084,0.27778512578220765,0.27232238983668805,0.27849855457303896,1.0
