bias_voltage_v,probe_current_a_median,probe_current_a_q16,probe_current_a_q84,probe_current_a_q2.25,probe_current_a_q97.75,probe_current_a_valid_fraction
-21.000252,-5.21399431243524e-05,-5.5139188946233254e-05,-4.3370649563735746e-05,-5.56179735429331e-05,-4.192398390810699e-05,1.0
-9.823538,-4.2270337155544816e-05,-4.471258561371983e-05,-3.506856198585981e-05,-4.5110973125438676e-05,-3.3859305327971045e-05,1.0
-9.655368,-4.2104171127597575e-05,-4.4537065649931594e-05,-3.492857907233042e-05,-4.493412218417628e-05,-3.372323591918533e-05,1.0
-9.490516,-4.194064458206111e-05,-4.4364334707019076e-05,-3.479081135443541e-05,-4.4760082313488584e-05,-3.358931615962002e-05,1.0
-9.319079,-4.17699069204447e-05,-4.41839877800051e-05,-3.464695944424284e-05,-4.457836971049871e-05,-3.344947826861255e-05,1.0
-9.154124,-4.160496338833624e-05,-4.4009762086036554e-05,-3.4507980457587026e-05,-4.4402825640482875e-05,-3.331437352165549e-05,1.0
-8.986101,-4.1436277058586916e-05,-4.3831584003514826e-05,-3.4365838774547763e-05,-4.42233002481316e-05,-3.317619032554707e-05,1.0
-8.821256,-4.1270111232361724e-05,-4.365606928529005e-05,-3.422581188863229e-05,-4.4046459334105926e-05,-3.304005911025567e-05,1.0
-8.649724,-4.1096491535208505e-05,-4.3472682435490815e-05,-3.4079493928177876e-05,-4.386168785261335e-05,-3.289780763257481e-05,1.0
-8.484562,-4.092862338945167e-05,-4.329537179159766e-05,-3.39380134984605e-05,-4.368303948360547e-05,-3.2760255096050604e-05,1.0
-8.31962,-4.0760288877307596e-05,-4.3117569644445676e-05,-3.3796130426823014e-05,-4.3503896931932426e-05,-3.262230695143692e-05,1.0
-8.151826,-4.058832734851138e-05,-4.293593763555742e-05,-3.3651180238327545e-05,-4.3320896723168876e-05,-3.2481372411046916e-05,1.0
-7.986822,-4.041851164405248e-05,-4.275657328062488e-05,-3.3508028733168736e-05,-4.314018233178186e-05,-3.234218236199415e-05,1.0
-7.815197,-4.0241121533404546e-05,-4.256920986084623e-05,-3.335848130917991e-05,-4.295140983088281e-05,-3.219676869862445e-05,1.0
-7.650509,-4.007016310308415e-05,-4.2388640950719753e-05,-3.321434545521503e-05,-4.27694840768482e-05,-3.2056612423088566e-05,1.0
-7.482244,-3.9894734826707554e-05,-4.220335219186256e-05,-3.306643008593608e-05,-4.258280418482036e-05,-3.191277622997169e-05,1.0
-7.317682,-3.972241780490197e-05,-4.202135084149163e-05,-3.292112707104457e-05,-4.239943755860857e-05,-3.1771475596128734e-05,1.0
-7.14615,-3.954200298075148e-05,-4.1830797969716784e-05,-3.276898395650996e-05,-4.220745652735548e-05,-3.162351815627325e-05,1.0
-6.984266,-3.937097744475956e-05,-4.165016333281569e-05,-3.26247475207535e-05,-4.202546927722985e-05,-3.14832449704523e-05,1.0
-6.819222,-3.91958451718247e-05,-4.146519259949922e-05,-3.247703610660603e-05,-4.1839114699161685e-05,-3.1339587276978356e-05,1.0
-6.647713,-3.9013019671191434e-05,-4.1272097981772e-05,-3.232282342737234e-05,-4.164457681259846e-05,-3.118960124700077e-05,1.0
-6.483124,-3.883676139489738e-05,-4.1085940986601814e-05,-3.2174137859661696e-05,-4.145702973084741e-05,-3.1044985455748236e-05,1.0
-6.314706,-3.8655570559482874e-05,-4.089457603241235e-05,-3.2021278590554445e-05,-4.126423717828917e-05,-3.089630461031809e-05,1.0
-6.14972,-3.84772445024701e-05,-4.0706238378690884e-05,-3.18708233765269e-05,-4.107449589266257e-05,-3.074995648422879e-05,1.0
-5.978474,-3.8291273705257043e-05,-4.050982862993242e-05,-3.1713904576944646e-05,-4.0876623834593744e-05,-3.059731518213368e-05,1.0
-5.813735,-3.811151271595945e-05,-4.031997913696506e-05,-3.156221211493516e-05,-4.068536233330194e-05,-3.044975180564198e-05,1.0
-5.645579,-3.792714405286096e-05,-4.01252654150761e-05,-3.140661763906733e-05,-4.048920193644997e-05,-3.0298386458311777e-05,1.0
-5.480525,-3.774530017003302e-05,-3.993322030466365e-05,-3.12531401070737e-05,-4.029573149903137e-05,-3.014907429330532e-05,1.0
-5.315502,-3.756260971683085e-05,-3.9740283473924065e-05,-3.1098934177208794e-05,-4.0101364266553405e-05,-2.9999047170623834e-05,1.0
-5.143903,-3.7371691161283085e-05,-3.9538659816873176e-05,-3.093776811630335e-05,-3.9898247483195724e-05,-2.9842241629389996e-05,1.0
-4.979317,-3.718765317339018e-05,-3.9344305468080255e-05,-3.078239588451004e-05,-3.9702455489483066e-05,-2.9691066360291456e-05,1.0
-4.811037,-3.6998536663112814e-05,-3.914459129114342e-05,-3.062272138338081e-05,-3.950126573329152e-05,-2.953569794676291e-05,1.0
-4.646193,-3.681233778250216e-05,-3.894796202436291e-05,-3.046549574307872e-05,-3.930318540271765e-05,-2.9382705188413832e-05,1.0
