Bias Voltage (V)	Probe Current (A)
53.921185	0.000614
54.152107	0.000617
54.386143	0.000620
54.620464	0.000623
54.854580	0.000626
55.088482	0.000628
55.323284	0.000630
55.553722	0.000633
55.788319	0.000635
56.022125	0.000637
56.259712	0.000642
56.494049	0.000645
56.727657	0.000646
56.958622	0.000648
57.193539	0.000652
57.427361	0.000654
57.661541	0.000657
57.895809	0.000657
58.126667	0.000661
58.361244	0.000665
58.595268	0.000666
58.829025	0.000669
59.066502	0.000671
59.300915	0.000673
59.528660	0.000676
59.765743	0.000679
60.000015	0.000679
