Bias Voltage (V)	Probe Current (A)
0.000000	9.212786E-8
1.000000	9.441687E-8
2.000000	9.601200E-8
3.000000	9.705284E-8
4.000000	9.791712E-8
5.000000	9.769953E-8
6.000000	9.787198E-8
7.000000	9.803415E-8
8.000000	9.799516E-8
9.000000	9.781656E-8
10.000000	9.726840E-8
11.000000	9.738342E-8
12.000000	9.656221E-8
13.000000	9.606129E-8
14.000000	9.577180E-8
15.000000	9.486238E-8
16.000000	9.412948E-8
17.000000	9.332061E-8
18.000000	9.162694E-8
19.000000	8.994351E-8
20.000000	8.754979E-8
21.000000	8.479068E-8
22.000000	8.145057E-8
23.000000	7.826031E-8
24.000000	7.478880E-8
25.000000	7.090674E-8
26.000000	6.711085E-8
27.000000	6.293928E-8
28.000000	5.855215E-8
29.000000	5.412191E-8
30.000000	4.942894E-8
31.000000	4.460247E-8
32.000000	3.985404E-8
33.000000	3.502554E-8
34.000000	3.011082E-8
35.000000	2.565391E-8
36.000000	2.115183E-8
37.000000	1.741960E-8
38.000000	1.357240E-8
39.000000	1.055459E-8
40.000000	7.633262E-9
41.000000	4.841275E-9
42.000000	2.671324E-9
43.000000	3.515100E-10
44.000000	-1.377066E-9
45.000000	-3.070745E-9
46.000000	-4.563232E-9
47.000000	-5.780628E-9
48.000000	-6.952857E-9
49.000000	-7.909526E-9
50.000000	-8.808718E-9
51.000000	-9.482079E-9
52.000000	-1.016571E-8
53.000000	-1.070769E-8
54.000000	-1.121887E-8
55.000000	-1.158018E-8
56.000000	-1.196819E-8
57.000000	-1.222481E-8
58.000000	-1.244858E-8
59.000000	-1.262308E-8
60.000000	-1.273600E-8
61.000000	-1.291050E-8
62.000000	-1.309115E-8
63.000000	-1.314863E-8
64.000000	-1.320201E-8
65.000000	-1.326771E-8
66.000000	-1.334366E-8
67.000000	-1.339293E-8
68.000000	-1.344631E-8
69.000000	-1.337446E-8
70.000000	-1.342373E-8
71.000000	-1.343605E-8
72.000000	-1.340525E-8
73.000000	-1.340320E-8
74.000000	-1.342783E-8
75.000000	-1.339909E-8
76.000000	-1.334572E-8
77.000000	-1.342168E-8
78.000000	-1.345657E-8
79.000000	-1.336419E-8
80.000000	-1.333751E-8
81.000000	-1.330466E-8
82.000000	-1.333751E-8
83.000000	-1.325334E-8
84.000000	-1.325950E-8
85.000000	-1.314453E-8
86.000000	-1.319791E-8
87.000000	-1.316916E-8
88.000000	-1.311784E-8
89.000000	-1.305009E-8
90.000000	-1.299466E-8
91.000000	-1.301109E-8
92.000000	-1.299055E-8
93.000000	-1.294539E-8
94.000000	-1.287354E-8
95.000000	-1.289817E-8
96.000000	-1.288175E-8
97.000000	-1.275036E-8
98.000000	-1.285917E-8
99.000000	-1.276884E-8
100.000000	-1.268877E-8
101.000000	-1.270930E-8
102.000000	-1.268672E-8
103.000000	-1.257586E-8
104.000000	-1.262102E-8
105.000000	-1.257176E-8
106.000000	-1.249991E-8
107.000000	-1.247322E-8
108.000000	-1.243421E-8
109.000000	-1.238904E-8
110.000000	-1.239931E-8
111.000000	-1.243215E-8
112.000000	-1.232746E-8
113.000000	-1.237262E-8
114.000000	-1.225971E-8
115.000000	-1.217759E-8
116.000000	-1.217143E-8
117.000000	-1.211806E-8
118.000000	-1.216938E-8
119.000000	-1.213448E-8
120.000000	-1.213448E-8
121.000000	-1.201130E-8
122.000000	-1.210163E-8
123.000000	-1.202567E-8
124.000000	-1.198462E-8
125.000000	-1.188608E-8
126.000000	-1.191276E-8
127.000000	-1.192097E-8
128.000000	-1.184296E-8
129.000000	-1.185938E-8
130.000000	-1.177317E-8
131.000000	-1.174442E-8
132.000000	-1.168284E-8
133.000000	-1.162330E-8
134.000000	-1.161098E-8
135.000000	-1.163356E-8
136.000000	-1.156582E-8
137.000000	-1.156992E-8
138.000000	-1.154529E-8
139.000000	-1.149396E-8
140.000000	-1.143443E-8
141.000000	-1.147548E-8
142.000000	-1.140774E-8
143.000000	-1.139542E-8
144.000000	-1.137489E-8
145.000000	-1.127635E-8
146.000000	-1.136873E-8
147.000000	-1.118807E-8
148.000000	-1.125582E-8
149.000000	-1.117781E-8
150.000000	-1.127841E-8
