parameter,median,mean,std,q16,q84,q2.25,q97.75
Vp,13.387817064495351,13.532472186998168,0.5663729933209279,12.967062425053207,14.147669643091705,12.639447887708226,14.726893530688212
ne,5.170206122220521e+17,5.485679160104286e+17,1.1165211521003397e+17,4.5214314791771565e+17,6.463763068014995e+17,3.871396750866963e+17,8.167314090475375e+17
Te,2.17194779553395,2.2082553948340324,0.1520607144471069,2.0580686598744258,2.39334905849439,1.9976349456994467,2.498720161185264
p,2.1703547924210698,2.1925410280481445,0.1902097530228223,2.010316205459656,2.378158459139012,1.918370603945643,2.6733134803247935
I1,-8.804782343605107e-06,-8.849739713022344e-06,5.610470073136192e-07,-9.375340659093901e-06,-8.413666309821095e-06,-1.0095539653106955e-05,-7.722581051617018e-06
I2,-8.413168532178314e-05,-8.08021919455935e-05,1.1336247911073812e-05,-8.873944280430622e-05,-6.907883396019455e-05,-0.00010284839100413841,-5.844140664139472e-05
log10_sigma_I,-4.708738551476884,-4.707372666448047,0.02557981578560341,-4.731778843487733,-4.684414075104247,-4.74379014658195,-4.646456884777055
sigma_I,1.9555163369405086e-05,1.9650782726514788e-05,1.178338713452934e-06,1.8544883602666015e-05,2.0681685273128225e-05,1.803889326261433e-05,2.2570600573292526e-05
n_qn,5.170206122220521e+17,5.485679160104286e+17,1.1165211521003397e+17,4.5214314791771565e+17,6.463763068014995e+17,3.871396750866963e+17,8.167314090475375e+17
