parameter,median,mean,std,q16,q84,q2.25,q97.75
Vf,6.809691803018212,6.809691803018212,0.16548699999999883,6.644204803018213,6.975178803018211,6.478717803018214,7.1406658030182095
Vp,11.057453,11.057453,0.33097399999999766,10.726479000000003,11.388426999999998,10.395505000000005,11.719400999999996
Te,1.2739332407774429,1.2739332407774429,0.05,1.2239332407774428,1.323933240777443,1.1739332407774428,1.373933240777443
n,9.95773578080628e+17,9.95773578080628e+17,1.0873374815480096e+18,-9.156390346738163e+16,2.0831110596286377e+18,-1.1789013850153912e+18,3.170448541176647e+18
ne,2.269098714397279e+17,2.269098714397279e+17,5.9120215316196056e+16,1.6778965612353184e+17,2.8603008675592397e+17,1.0866944080733579e+17,3.4515030207212e+17
ni,1.764637284721528e+18,1.764637284721528e+18,2.2752267860192224e+16,1.7418850168613358e+18,1.7873895525817203e+18,1.7191327490011436e+18,1.8101418204419126e+18
Ie_sat,0.0027968633411775794,0.0027968633411775794,0.0007266385850156336,0.002070224756161946,0.003523501926193213,0.001343586171146312,0.004250140511208846
Ii_sat,-0.00035663070937560766,-0.00035663070937560766,2.3691163620920944e-05,-0.0003803218729965286,-0.0003329395457546867,-0.0004040130366174496,-0.00030924838213376574
