energy_ev,eedf_m3_ev_median,eedf_m3_ev_q16,eedf_m3_ev_q84,eedf_m3_ev_q2.25,eedf_m3_ev_q97.75,eedf_m3_ev_valid_fraction
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.07940676085753645,2.503038363904686e+16,2.2716541822530324e+16,2.714951935531414e+16,2.0137380948973456e+16,3.0758108396067916e+16,1.0
0.1588135217150729,3.536398150479064e+16,3.2096570340785572e+16,3.8386988096956584e+16,2.846301366357105e+16,4.3401990164320376e+16,1.0
0.23822028257260935,4.324108069903498e+16,3.9248150681398696e+16,4.6994318578295256e+16,3.4824916926824828e+16,5.298110221642277e+16,1.0
0.3176270434301458,4.983650407806184e+16,4.521778598349523e+16,5.422818822836113e+16,4.015191363021841e+16,6.091555261595254e+16,1.0
0.39703380428768226,5.559379792779446e+16,5.040924807747414e+16,6.05722840153866e+16,4.480000500094562e+16,6.778627164255339e+16,1.0
0.4764405651452187,6.070047185206259e+16,5.512115350173382e+16,6.627235958039041e+16,4.894910402373875e+16,7.416717654200376e+16,1.0
0.5558473260027552,6.520555829699957e+16,5.941170809204441e+16,7.147257226151023e+16,5.27285725284594e+16,7.999042482562248e+16,1.0
0.6352540868602916,6.9272204556312024e+16,6.323892180044603e+16,7.626535018514722e+16,5.619951741955153e+16,8.535989001843702e+16,1.0
0.714660847717828,7.298840072735317e+16,6.674162959503196e+16,8.071364362761395e+16,5.9398069951409864e+16,9.034644172649792e+16,1.0
0.7940676085753645,7.644055399340115e+16,6.9956432837556536e+16,8.465384099524882e+16,6.235622248595395e+16,9.500059411814702e+16,1.0
0.873474369432901,7.967024216955947e+16,7.291029163422811e+16,8.825095891481296e+16,6.509730730817414e+16,9.93595533539644e+16,1.0
0.9528811302904374,8.27089847003415e+16,7.562365811088022e+16,9.154477834796166e+16,6.763878142679638e+16,1.0345142760540002e+17,1.0
1.0322878911479738,8.538917602427718e+16,7.813549538172386e+16,9.46236454243984e+16,6.999398463020964e+16,1.0729788332163682e+17,1.0
