parameter,median,mean,std,q16,q84,q2.25,q97.75
Vp,19.535484864488264,20.000255317947563,1.198806257131807,18.76858533085897,21.475224004051217,18.397636571766807,22.059634564826666
ne,1.0708060540685491e+17,1.1784514024775291e+17,2.5100417864269828e+16,9.224956292527955e+16,1.475499562199035e+17,8.780636717634989e+16,1.6858405633537174e+17
Te,4.054876452952565,4.18535273269754,0.3437337411083642,3.854425959147615,4.618733959855064,3.702505378422922,4.831444250015599
p,2.343956058056666,2.391563334060612,0.2192650095168329,2.1963014127800466,2.6080200388318366,1.997973549892735,2.847527343680458
I1,-1.3560169003583886e-05,-1.353972296831888e-05,3.363828135486037e-07,-1.387565102507756e-05,-1.3244710875045234e-05,-1.4197135492878317e-05,-1.2798592536052784e-05
I2,-8.108382976699732e-05,-7.558755352265437e-05,1.9144672425991748e-05,-9.254321517613087e-05,-5.180710982668367e-05,-0.00010214212836596042,-4.0712977260790316e-05
log10_sigma_I,-4.897321365812051,-4.893491532344624,0.02609204760625643,-4.916932116087508,-4.858799853254138,-4.936625722388911,-4.84661778069059
sigma_I,1.2667141857801648e-05,1.2802155537811674e-05,7.706143156450989e-07,1.2107873906593576e-05,1.3842042474488252e-05,1.157167687025015e-05,1.4235836852211951e-05
n_qn,1.0708060540685491e+17,1.1784514024775291e+17,2.5100417864269828e+16,9.224956292527955e+16,1.475499562199035e+17,8.780636717634989e+16,1.6858405633537174e+17
