Vp,ne,Te,p,I1,I2,log10_sigma_I,sigma_I
16.73880133121635,9.473803760542746e+16,3.101804675892454,2.7609073841003244,-9.371917278343982e-06,-5.043110621497093e-05,-4.73030648181245,1.8607735244905727e-05
16.843051892388775,9.532222236272624e+16,3.1315135174288407,2.739478723322529,-9.754285992662334e-06,-4.4138415740507114e-05,-4.731589648103858,1.8552837977927067e-05
18.68722938137078,1.4297451629733205e+17,3.660051067218509,2.929355940210028,-1.0119449519209781e-05,-2.27699911266796e-05,-4.754867025090375,1.758461948047825e-05
16.591490040666482,9.2078912829421e+16,3.0383776102128097,2.5736724559208555,-9.933466635902934e-06,-4.5416069386024216e-05,-4.76195636984253,1.7299901490154954e-05
16.575570217785042,9.246993108038021e+16,3.0208881637122054,2.5183308523131815,-9.465086084756245e-06,-5.3100699379023814e-05,-4.756307829133531,1.7526377869485994e-05
17.698097469553815,1.1488164959983272e+17,3.475287634282319,2.8545616544770445,-8.788964947699027e-06,-5.6787882652519633e-05,-4.811166251667658,1.544663016040017e-05
18.41364885572543,1.3130707348894264e+17,3.6522378026423095,2.9917594506498233,-9.80352800792738e-06,-3.094590621761581e-05,-4.754915937914286,1.7582639107716655e-05
18.584324893472058,1.3887472120395208e+17,3.69962976377077,2.5789275270193714,-8.142441785211757e-06,-6.411457268465717e-05,-4.71259893470479,1.9382110503707176e-05
16.914925797464907,9.933227090361058e+16,3.175367888432675,2.3653743936219236,-8.975702688081484e-06,-6.20331185123349e-05,-4.75764580510822,1.7472465631753578e-05
19.29845283278971,1.6183548720476547e+17,3.854419775367923,2.7926950609855767,-9.14206075565817e-06,-3.525578797148113e-05,-4.766245329154474,1.7129893814279658e-05
17.181909044495402,1.0481263595816683e+17,3.2046584656730572,2.643892039236726,-1.0188999921584177e-05,-3.4601277589182966e-05,-4.829427553978589,1.4810592947973403e-05
17.239582757321248,1.046003578737506e+17,3.255058619095194,2.7074649955849166,-1.0042390915708153e-05,-3.6874380605636525e-05,-4.7828036998052035,1.6489075258560025e-05
16.99011666717918,1.0011352630436818e+17,3.1704912736795166,2.635850892817894,-9.755375913702582e-06,-4.41076119898319e-05,-4.80192078318259,1.5778990577039913e-05
17.39447772544638,1.0731501717072296e+17,3.336759305741605,2.77684693371367,-9.69044138101889e-06,-3.868279130243846e-05,-4.790295848895697,1.6207056685537045e-05
17.16464541086595,1.069854081808466e+17,3.180178217410963,2.4049316282953233,-9.526864564547927e-06,-4.8117635613097176e-05,-4.745802498974254,1.795549990745167e-05
17.573592290932023,1.1324759977339936e+17,3.3516394972265937,2.9249445870393442,-9.821351281159027e-06,-3.757240647838181e-05,-4.769346800410217,1.7007998136285038e-05
16.486572502288652,8.796835234290181e+16,3.0421812865529305,2.6273675664335565,-9.69428399803763e-06,-5.014951546637725e-05,-4.778373973519528,1.6658121541781267e-05
17.342052238549112,1.0767813744526685e+17,3.2896933491388607,2.735993193344844,-9.52568397034198e-06,-4.418013133377849e-05,-4.77328007767964,1.6854657134486886e-05
18.644697345162935,1.3957586714761211e+17,3.7036127295002874,2.8988964377642947,-9.333415673460862e-06,-4.021006197084745e-05,-4.76224765399903,1.728830222308431e-05
17.573592290932023,1.1324759977339936e+17,3.3516394972265937,2.9249445870393442,-9.821351281159027e-06,-3.757240647838181e-05,-4.769346800410217,1.7007998136285038e-05
17.501820150867054,1.1222535211746774e+17,3.3223226588967067,2.618845309577079,-9.592920858906705e-06,-4.409331502484154e-05,-4.771327316762944,1.6930613020082124e-05
17.797979668973724,1.1835372374969846e+17,3.4191943712204322,2.9600842571980897,-9.996176842502194e-06,-3.2812334076672695e-05,-4.832180791766974,1.4716997233314629e-05
16.5494304457372,9.094286561382586e+16,3.0286709618147816,2.441338854612475,-9.870722874161394e-06,-4.519858398722987e-05,-4.7409509783812,1.815720603299941e-05
17.33731220057898,1.0606973833575867e+17,3.319270145368667,2.957722423927127,-9.8050346200399e-06,-3.957087100295992e-05,-4.777316797097258,1.669872077948714e-05
16.78045984869854,9.565941481945142e+16,3.1247862374600475,2.742677851513843,-9.022104949607947e-06,-5.667314303305776e-05,-4.756114654226498,1.753417536551951e-05
18.104126147251932,1.2597543160878774e+17,3.5169418600869653,2.866812216677264,-9.689657815828293e-06,-3.556091209839379e-05,-4.744361257329756,1.8015185679007955e-05
16.989020904240583,1.0121614125270483e+17,3.1176479111300823,2.432736132660354,-9.791184634838006e-06,-3.9462818584471565e-05,-4.749053655128748,1.782158576174859e-05
18.044812941348834,1.2528527280278576e+17,3.5033819871847323,2.8959414814230975,-9.88652328076428e-06,-3.486908017437049e-05,-4.755157244645966,1.7572872392140228e-05
17.342052238549112,1.0767813744526685e+17,3.2896933491388607,2.735993193344844,-9.52568397034198e-06,-4.418013133377849e-05,-4.77328007767964,1.6854657134486886e-05
16.801568083352468,9.542674455586227e+16,3.1180553123922095,2.4969484298387283,-9.694019484145396e-06,-4.4615537629074525e-05,-4.732858393040138,1.8498716936554724e-05
16.965003335528866,9.819687690886379e+16,3.180191684731173,2.8877132651433755,-1.0026820613552698e-05,-3.961629605005526e-05,-4.761247605440293,1.7328157813143264e-05
17.45509315018446,1.1318561419357608e+17,3.288835601466574,2.416293095810392,-9.395802372208213e-06,-4.910268166354037e-05,-4.792443469626296,1.612710933800728e-05
17.032935356400426,1.0119209365428421e+17,3.212689129506364,2.4424363020263784,-9.084258975148424e-06,-5.600132616610451e-05,-4.758589130573865,1.7434555100981544e-05
17.33731220057898,1.0606973833575867e+17,3.319270145368667,2.957722423927127,-9.8050346200399e-06,-3.957087100295992e-05,-4.777316797097258,1.669872077948714e-05
17.844543834407492,1.1656842847857898e+17,3.5207730218613102,2.878743033762894,-9.606883178295256e-06,-4.696172354614822e-05,-4.778168764112976,1.6665994566017203e-05
17.41503910712889,1.0973276339183914e+17,3.283303388159105,2.7816123452004895,-1.0119620459957015e-05,-3.706295692497419e-05,-4.764510189093569,1.7198469909961566e-05
17.342052238549112,1.0767813744526685e+17,3.2896933491388607,2.735993193344844,-9.52568397034198e-06,-4.418013133377849e-05,-4.77328007767964,1.6854657134486886e-05
16.965003335528866,9.819687690886379e+16,3.180191684731173,2.8877132651433755,-1.0026820613552698e-05,-3.961629605005526e-05,-4.761247605440293,1.7328157813143264e-05
17.070125172415757,1.0134733434862645e+17,3.2329540356007334,2.4164373622154285,-9.32826621278225e-06,-5.651199393029091e-05,-4.755455126734384,1.756082331176284e-05
17.477035574001857,1.0999879296425864e+17,3.3641820833495535,2.7730728149329913,-9.144048389120936e-06,-5.424472690606849e-05,-4.801801388280717,1.5783329084886784e-05
18.53230952793525,1.362518134326827e+17,3.6865737304906823,2.9061781642423377,-8.912069150696263e-06,-4.787308653253844e-05,-4.790238373450711,1.6209201703434598e-05
18.235895244292987,1.29711955068735e+17,3.577770520816757,2.854495661468596,-9.614235644935442e-06,-3.7958989796055276e-05,-4.766476068654226,1.7120795164648385e-05
18.15234321491823,1.2832655621181794e+17,3.552113949338584,2.6597739845607196,-9.174851358811605e-06,-4.8044911077758934e-05,-4.7854713654691015,1.6388101101171874e-05
17.173551327572213,1.035899905310133e+17,3.250932404857715,2.5743463370739583,-9.495516476775725e-06,-4.955098052011886e-05,-4.752750547028924,1.767052500690448e-05
17.33731220057898,1.0606973833575867e+17,3.319270145368667,2.957722423927127,-9.8050346200399e-06,-3.957087100295992e-05,-4.777316797097258,1.669872077948714e-05
16.99011666717918,1.0011352630436818e+17,3.1704912736795166,2.635850892817894,-9.755375913702582e-06,-4.41076119898319e-05,-4.80192078318259,1.5778990577039913e-05
18.248732461841282,1.30781129091589e+17,3.553397094987468,2.8677235078611676,-9.559781794160247e-06,-3.5720475481882535e-05,-4.8133752164608765,1.536826298082178e-05
17.15038333429682,1.0139374929009123e+17,3.2778753416831483,2.880430917075138,-9.629499596866846e-06,-4.6059405657335184e-05,-4.815506650488821,1.5293023275490246e-05
17.15038333429682,1.0139374929009123e+17,3.2778753416831483,2.880430917075138,-9.629499596866846e-06,-4.6059405657335184e-05,-4.815506650488821,1.5293023275490246e-05
17.539464595069333,1.0981490806416142e+17,3.3961049507709244,2.892968559972367,-9.770338455008685e-06,-4.0910801644349765e-05,-4.816227421884866,1.5267663450880745e-05
16.486572502288652,8.796835234290181e+16,3.0421812865529305,2.6273675664335565,-9.69428399803763e-06,-5.014951546637725e-05,-4.778373973519528,1.6658121541781267e-05
17.539464595069333,1.0981490806416142e+17,3.3961049507709244,2.892968559972367,-9.770338455008685e-06,-4.0910801644349765e-05,-4.816227421884866,1.5267663450880745e-05
17.94833253349916,1.2209928479888734e+17,3.4808046831105868,2.8226901078883095,-9.209257049332489e-06,-4.275693210667453e-05,-4.7495047362791425,1.7803084932628935e-05
16.486572502288652,8.796835234290181e+16,3.0421812865529305,2.6273675664335565,-9.69428399803763e-06,-5.014951546637725e-05,-4.778373973519528,1.6658121541781267e-05
16.486572502288652,8.796835234290181e+16,3.0421812865529305,2.6273675664335565,-9.69428399803763e-06,-5.014951546637725e-05,-4.778373973519528,1.6658121541781267e-05
17.404746796785037,1.1140351140370346e+17,3.268068251686647,2.300215395260754,-9.482021838935067e-06,-4.4766469630804634e-05,-4.771003397166924,1.6943245469383366e-05
18.471143852299686,1.3472819204736102e+17,3.636835839968114,2.9894357812269123,-1.0145821547570565e-05,-2.708118604604834e-05,-4.7508813033371045,1.7746744494086794e-05
17.208249843236228,1.049242213159045e+17,3.2279950493204486,2.619536949032689,-1.0012100565170773e-05,-3.835410419287047e-05,-4.742907259997127,1.807560074339563e-05
16.608562060931526,9.010335002601142e+16,3.1030632012897037,2.681195751244498,-9.3005976196576e-06,-5.757065408788439e-05,-4.752903204883225,1.7664314772844335e-05
17.50371828634954,1.1130025053160584e+17,3.3796167639976913,2.830574976613745,-9.075388201406666e-06,-5.304290753997687e-05,-4.781875224778997,1.6524364842316257e-05
18.12178874621495,1.276255139739105e+17,3.5513645817201063,2.619976492175654,-8.892360807042591e-06,-5.289142281314496e-05,-4.790329841856711,1.6205788181541174e-05
18.63981551325351,1.3907634129241214e+17,3.7198023780594873,2.841279800719817,-9.326598805548371e-06,-3.966927397457132e-05,-4.785115830134424,1.6401522719121908e-05
16.965003335528866,9.819687690886379e+16,3.180191684731173,2.8877132651433755,-1.0026820613552698e-05,-3.961629605005526e-05,-4.761247605440293,1.7328157813143264e-05
19.155201658137752,1.5557965745943184e+17,3.8544195567089012,2.813065730732764,-8.847569735895159e-06,-4.217747141069608e-05,-4.77480107355939,1.6795731621421765e-05
