bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-21.00025,-0.000355,-0.0004491756921799216,-0.00038733673600301494,9.417569217992161e-05,6.12687649811953e-05,-1.2413417710523516e-06,-9.270348454480379,,1.90341245284016e-15,-0.0004491756921780182,0,1
-9.823483,-0.000299,-0.0003200707394726453,-0.000310818715654538,2.107073947264532e-05,4.739457723877582e-05,-6.638515344091625e-05,-10.767625234767571,,4.9250750967650903e-11,-0.00032007069022189433,0,1
-9.655348,-0.000298,-0.00031812858023970816,-0.00030952324783356516,2.0128580239708177e-05,3.606814133023847e-05,-6.092913553625236e-05,-10.813369850372272,,5.738481061186686e-11,-0.00031812852285489755,0,1
-9.490239,-0.000297,-0.00031622137490595236,-0.00030824579678789604,1.922137490595235e-05,2.7051708271568086e-05,-4.7706558265816245e-05,-10.859487621811429,,6.667857416858618e-11,-0.0003162213082273782,0,1
-9.318976,-0.000296,-0.00031424308355251296,-0.0003069151141891509,1.824308355251298e-05,2.010752907874955e-05,-3.568425857687086e-05,-10.911724533192087,,7.791219080458822e-11,-0.00031424300564032216,0,1
-9.154175,-0.000295,-0.0003123394359850982,-0.00030562917031918624,1.733943598509818e-05,1.4997854767767707e-05,-2.5997352347052117e-05,-10.962527113951833,,9.050512274835987e-11,-0.00031233934547997543,0,1
-8.985985,-0.000294,-0.00031039664143674297,-0.00030431117924813015,1.6396641436742978e-05,1.148493635460745e-05,-1.6933458665223198e-05,-11.018434034549049,,1.0545786454572346e-10,-0.0003103965359788784,0,1
-8.821008,-0.000293,-0.0003084909608599905,-0.00030301279679633103,1.549096085999048e-05,9.331024855253627e-06,-9.606884909212647e-06,-11.075253874472219,,1.2252260096471705e-10,-0.00030849083833738955,0,1
-8.649527,-0.000292,-0.0003065101513472578,-0.0003016573041224316,1.4510151347257828e-05,8.298371285691083e-06,-3.4139267361897913e-06,-11.140662060574138,,1.4319286933633985e-10,-0.0003065100081543885,0,1
-8.484471,-0.000291,-0.00030460355822654124,-0.0003003468207621142,1.3603558226541216e-05,8.149226661904699e-06,1.0540592263174983e-06,-11.205179165138052,,1.663756701049693e-10,-0.0003046033918508711,0,1
-8.319513,-0.00029,-0.0003026980971223877,-0.000299031377555855,1.269809712238772e-05,8.64584199987929e-06,1.0679788971320236e-05,-11.274058408608653,,1.9329452399809975e-10,-0.0003026979038278637,0,1
-8.151567,-0.000289,-0.0003007581210642506,-0.00029768613517011883,1.1758121064250643e-05,1.1750817551914863e-05,6.318885095401782e-06,-11.350966401707005,,2.2517959013104867e-10,-0.0003007578958846605,0,1
-7.986707,-0.000288,-0.0002988537919766601,-0.000296359672531725,1.0853791976660101e-05,1.0823222231543812e-05,-5.5218456838438795e-06,-11.430996048099122,,2.615893534005552e-10,-0.0002988535303873067,0,1
-7.815007,-0.000287,-0.00029687045275344473,-0.00029497183401003653,9.870452753444746e-06,9.893847431373323e-06,-5.5736203055442675e-06,-11.52596483389469,,3.0578185810325156e-10,-0.0002968701469715866,0,1
-7.650382,-0.000286,-0.00029496883819536766,-0.0002936350226332118,8.968838195367646e-06,8.950903344630148e-06,-5.798948507670841e-06,-11.621754411422888,,3.551484889940815e-10,-0.00029496848304687865,0,1
-7.482061,-0.000285,-0.0002930245304411986,-0.000292261876478799,8.024530441198591e-06,7.962579115502141e-06,-5.97861654163237e-06,-11.733007402660265,,4.1387339033026695e-10,-0.00029302411656780827,0,1
-7.317523,-0.000284,-0.00029112392083660094,-0.0002909133271842932,7.123920836600919e-06,6.961667136390991e-06,-5.93239945456996e-06,-11.85205230481071,,4.806527270876325e-10,-0.00029112344018387385,0,1
-7.145861,-0.000283,-0.0002891410205585835,-0.0002894996941583191,6.141020558583516e-06,5.9703010452610315e-06,-5.8518868820453886e-06,-12.000519614864348,,5.618340528281208e-10,-0.0002891404587245307,0,1
-6.98428,-0.000282,-0.00028727456782109734,-0.00028816274212568356,5.274567821097315e-06,5.013069414506005e-06,-5.721156626370614e-06,-12.15261381160836,,6.507354455748286e-10,-0.0002872739170856518,0,1
-6.819179,-0.000281,-0.00028536745489685697,-0.00028679022730015313,4.367454896856966e-06,4.102746863841629e-06,-5.219526845358566e-06,-12.341330121984777,,7.561198797305489e-10,-0.00028536669877697726,0,1
-6.647633,-0.00028,-0.000283385894556812,-0.0002853571409710136,3.385894556812044e-06,3.2597976753313473e-06,-4.768002628756085e-06,-12.595892415667917,,8.837338786331134e-10,-0.0002833850108229334,0,1
-6.482957,-0.000279,-0.00028148369088807463,-0.0002839746428760173,2.483690888074625e-06,2.4976758343172943e-06,-4.318548520766293e-06,-12.90576484283028,,1.0264549570494805e-09,-0.0002814826644331176,0,1
-6.31455,-0.000278,-0.0002795383897316155,-0.0002825538261453704,1.538389731615508e-06,1.8236979239927647e-06,-3.745530432768253e-06,-13.384774317411026,,1.1962759860730846e-09,-0.0002795371934556294,0,1
-6.149579,-0.000277,-0.0002776327784619995,-0.0002811550365091664,6.327784619994826e-07,1.247253381562387e-06,-3.159140521496826e-06,-14.273145457103364,,1.3898446210267658e-09,-0.0002776313886173785,0,1
-5.978263,-0.000276,-0.00027565387489552094,-0.00027969504341563724,0.0,7.656539324714523e-07,-2.5570764732960526e-06,,,1.62407577484131e-09,-0.0002756522508197461,0,1
-5.813587,-0.000275,-0.0002737516712267835,-0.00027828441782587433,0.0,3.847870944299942e-07,-2.0084874178094453e-06,,,1.8863604417749377e-09,-0.00027374978486634173,0,1
-5.645335,-0.000274,-0.0002718081605046843,-0.000276835736366073,0.0,9.917249190162892e-08,-1.143954971612933e-06,,,2.1981380843645566e-09,-0.00027180596236659995,0,1
-5.480402,-0.000273,-0.0002699029881802662,-0.0002754082359745616,0.0,0.0,-3.007859856926569e-07,,,2.5537291460740045e-09,-0.00026990043445112015,0,1
-5.315314,-0.000272,-0.00026799602542148827,-0.0002739719458339855,0.0,0.0,0.0,,,2.9672619914611545e-09,-0.0002679930581594968,0,1
-5.143737,-0.000271,-0.00026601410699457137,-0.00027247117712149123,0.0,0.0,0.0,,,3.468158849859832e-09,-0.00026601063883572153,0,1
-4.979333,-0.00027,-0.0002641150452493559,-0.0002710253536679864,0.0,0.0,0.0,,,4.027262890812478e-09,-0.0002641110179864651,0,1
-4.810975,-0.000269,-0.0002621703101011783,-0.000269536719963082,0.0,0.0,0.0,,,4.693341137945111e-09,-0.00026216561676004036,0,1
-4.64603,-0.000268,-0.0002602649991624872,-0.00026807024744544074,0.0,0.0,0.0,,,5.452638711761583e-09,-0.00026025954652377544,0,1
-4.474354,-0.000267,-0.0002582819371678178,-0.0002665353628210243,0.0,0.0,0.0,,,6.373660076478315e-09,-0.0002582755635077413,0,1
-4.309642,-0.000265,-0.0002563793176562613,-0.00026505438585077735,0.0,0.0,0.0,,,7.403234457340575e-09,-0.000256371914421804,0,1
-4.141849,-0.000264,-0.0002544411089301054,-0.0002635371492992167,0.0,0.0,0.0,,,8.623241891454645e-09,-0.00025443248568821395,0,1
-3.977054,-0.000263,-0.0002525375306698271,-0.0002620384707846307,0.0,0.0,0.0,,,1.001696012780788e-08,-0.0002525275137096993,0,1
-3.811928,-0.000262,-0.0002506301289658512,-0.00026052813514934776,0.0,0.0,0.0,,,1.1639437936122378e-08,-0.0002506184895279151,0,1
