energy_ev,eedf_m3_ev_median,eedf_m3_ev_q16,eedf_m3_ev_q84,eedf_m3_ev_q2.25,eedf_m3_ev_q97.75,eedf_m3_ev_valid_fraction
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1790245751647658,956632508880672.9,924510791560005.4,993185097267032.9,887191860425763.1,1020244251928645.6,1.0
0.3580491503295316,1352842194475005.2,1307419886710601.2,1404495886865962.0,1254652008613259.0,1442807672927876.5,1.0
0.5370737254942974,1656757060317046.0,1601141450842357.8,1719914928764685.5,1536540844781193.8,1766958051734923.0,1.0
0.7160983006590632,1912774692282378.2,1848588762984936.2,1985503629693943.8,1774048954601142.0,2040060242456992.8,1.0
0.895122875823829,2138034788544840.8,2066333565099253.2,2219026496478130.2,1983088981238120.5,2280411261055489.5,1.0
1.0741474509885949,2341276003494918.5,2262829545949358.5,2429528668300047.5,2171783282931184.2,2497350592580899.5,1.0
1.2531720261533605,2527642285299659.5,2443057164543375.0,2622413894833756.0,2344921137623943.0,2696385834807606.5,1.0
1.4321966013181264,2700441594492793.5,2610223214942571.0,2801080893271628.5,2505589615158636.0,2881068134925650.0,1.0
1.6112211764828923,2861931095519822.0,2766519567525061.0,2967833249942392.0,2655901622270739.5,3053829398486799.0,1.0
1.790245751647658,3013716320616871.0,2913633316679953.0,3124327462572066.0,2797365958966881.0,3216407820256422.5,1.0
1.9692703268124239,3156973788670859.0,3052776166707143.5,3271777166779289.5,2931093654665457.0,3370085140052113.5,1.0
2.1482949019771898,3292584161268542.0,3184570917988920.0,3411091341039906.0,3057921340286841.0,3515828490538408.0,1.0
2.3273194771419554,3421216396305521.0,3309785776120078.5,3542961642632622.0,3178489176716811.5,3654379983928789.0,1.0
2.506344052306721,3543383366064962.0,3428934057365059.0,3667920119296739.5,3293292319018916.5,3786315862835091.5,1.0
2.685368627471487,3659480014527462.5,3542415206611313.5,3786378791451381.0,3402716186104675.0,3912087024642349.0,1.0
2.864393202636253,3769810384397208.0,3650540802949891.0,3901070035254681.0,3507061406166654.5,4032047669625044.5,1.0
3.0434177778010185,3874607301215586.0,3753553466178073.0,4011077762982630.0,3606561950022723.0,4146476111245796.0,1.0
3.2224423529657846,3974047069415761.5,3851640939525635.0,4116331861961797.0,3701398636257530.0,4255590259658640.5,1.0
3.4014669281305503,4068260693535893.0,3944946810831401.0,4217271453706315.5,3791709411719980.5,4359559392134885.5,1.0
3.580491503295316,4157342625068009.0,4033578839103801.0,4310505968416043.5,3877597335591798.5,4458513277551646.0,1.0
3.759516078460082,4242058243070102.0,4117615542012320.5,4396454530775783.5,3959136896395805.5,4552549378475945.0,1.0
3.9385406536248477,4322972291689338.0,4197111498577082.5,4477930728564643.5,4036379098136205.5,4641738632291196.0,1.0
4.117565228789614,4398204897923822.5,4272101687968816.0,4557981633781133.0,4109355623772624.0,4726130165692172.0,1.0
4.2965898039543795,4467834097567251.0,4342605095006518.0,4628976307836744.0,4178082297532957.5,4805755197243993.0,1.0
4.475614379119145,4532191117638338.0,4408627750530040.0,4693139885030458.0,4242562007660755.0,4880630313878075.0,1.0
4.654638954283911,4590837613213878.0,4470165330915572.5,4752368244821213.0,4302787209035879.5,4950760258793224.0,1.0
4.8336635294486765,4644427404957302.0,4527205409594438.0,4806561846666453.0,4358742094945337.0,5016140333621931.0,1.0
5.012688104613442,4692936715788681.0,4579729430627087.0,4855239896781162.0,4410404505368717.5,5076758492602838.0,1.0
5.191712679778209,4736339147170499.0,4627714457586871.0,4901465521951150.0,4457747622996432.5,5132597188013894.0,1.0
5.370737254942974,4774607407232803.0,4671134738477335.0,4944289955946214.0,4500741496144334.5,5183635012340797.0,1.0
5.54976183010774,4807714872799507.0,4709963117946617.0,4982562026879010.0,4539354418617986.0,5217696835372325.0,1.0
5.728786405272506,4835641886495698.0,4744172320842096.0,5013794196867289.0,4573554189616491.0,5245913321329104.0,1.0
5.907810980437271,4861943620705541.0,4768031644642669.0,5039703532231495.0,4603309271388075.0,5268412912988673.0,1.0
6.086835555602037,4880932435594887.0,4785257367858516.0,5061938754082071.0,4628589858157179.0,5285187713407839.0,1.0
6.265860130766803,4892208673401454.0,4796329241575814.0,5080725878225500.0,4649368866547514.0,5296236505262351.0,1.0
6.444884705931569,4896049877765214.0,4801626471142324.0,5090008831569350.0,4665622855117285.0,5301565770492436.0,1.0
6.623909281096335,4896909416872768.0,4801708051506818.0,5094264120594135.0,4677332878547409.0,5301190607641080.0,1.0
6.802933856261101,4893471242029032.0,4796589198218503.0,5093137899186394.0,4677498945106692.0,5295135550921275.0,1.0
6.981958431425866,4884830322054588.0,4786294544947031.0,5086640918138934.0,4671585733918185.0,5283435293706769.0,1.0
7.160983006590632,4871017087547265.0,4770858775075564.0,5074793684936230.0,4660811321815956.0,5282994857055372.0,1.0
7.340007581755398,4855125612901194.0,4750327169036215.0,5058555280208946.0,4645207742409708.0,5280260025433912.0,1.0
7.519032156920164,4834668829594726.0,4724756067185959.0,5039515827200693.0,4624816841107759.0,5272647914594089.0,1.0
7.69805673208493,4808144931047818.0,4694213247715185.0,5015322251202486.0,4599690686899715.0,5260176716728349.0,1.0
