metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,15.973801244369277,15.763747381194255,16.512037665407398,15.5317705,0.5715133935532472,0.44203074436927636
Te,2.707189799439403,2.6240614912878333,2.8764132595420677,1.3539638696778165,0.04487668362237292,1.3532259297615867
ne,1.0843150408297168e+17,9.933464279247406e+16,1.223555888485296e+17,1.2861184068459011e+17,3.683115595126493e+16,-2.018033660161843e+16
n_qn,1.0843150408297168e+17,9.933464279247406e+16,1.223555888485296e+17,7.606206880174357e+16,9.094230468895757e+16,3.236943528122811e+16
p,2.886148739194072,2.6387345374564677,2.9644001975941636,,,
