bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-21.000235,-0.001205,-0.001422619707862953,-0.0013000660427142307,0.000217619707862953,0.00013680852394325104,-2.9826537649594747e-06,-8.4327614778605,,8.119628377010005e-10,-0.0014226188959001152,0,1
-9.824697,-0.000943,-0.0009821848458494644,-0.0010947565197944157,3.9184845849464306e-05,0.00010347576345210337,-0.00015878877722233438,-10.147220471384134,,5.7182973240969635e-08,-0.0009821276628762235,0,1
-9.656737,-0.000939,-0.0009755654384058328,-0.0010913763126560638,3.656543840583281e-05,7.641229692682727e-05,-0.00014514325997324305,-10.21640706954617,,6.095884716854219e-08,-0.0009755044795586642,0,1
-9.491549,-0.000933,-0.0009690552771960294,-0.001088041649551302,3.6055277196029374e-05,5.503367521951996e-05,-0.00011255012444087432,-10.230457319481175,,6.491550548446105e-08,-0.0009689903616905449,0,1
-9.320312,-0.000928,-0.0009623067211563467,-0.001084574051964387,3.430672115634667e-05,3.87554491822786e-05,-8.295108743866194e-05,-10.280169270908404,,6.928835729512501e-08,-0.0009622374327990516,0,1
-9.155296,-0.000923,-0.0009558033385728847,-0.0010812219091620346,3.280333857288466e-05,2.6993169667200405e-05,-5.90508948797438e-05,-10.324980261995316,,7.378082806598262e-08,-0.0009557295577448186,0,1
-8.987243,-0.000918,-0.0009491802659417547,-0.0010777973573036835,3.118026594175474e-05,1.916238752638257e-05,-3.680736080756365e-05,-10.375725165129364,,7.865546698294552e-08,-0.0009491016104747718,0,1
-8.822443,-0.000913,-0.0009426853960518378,-0.0010744284942339804,2.9685396051837808e-05,1.4678653611922328e-05,-1.8792104561055343e-05,-10.424855348513631,,8.374838889628501e-08,-0.0009426016476629414,0,1
-8.650835,-0.000908,-0.0009359222186727792,-0.0010709091976969325,2.7922218672779206e-05,1.2957518775916774e-05,-3.5062129552994415e-06,-10.486087817869885,,8.940249170181791e-08,-0.0009358328161810773,0,1
-8.485763,-0.000902,-0.0009294166290946943,-0.0010675129922342323,2.741662909469425e-05,1.3414533870463168e-05,7.5929975482678775e-06,-10.50436082739413,,9.520113846535009e-08,-0.0009293214279562289,0,1
-8.320636,-0.000898,-0.000922908871932605,-0.001064104810477526,2.490887193260492e-05,1.5465249747658818e-05,3.1304325276440965e-05,-10.600286515440025,,1.0137800822862429e-07,-0.0009228074939243763,0,1
-8.152733,-0.000892,-0.0009162917108942145,-0.001060628103367249,2.429171089421455e-05,2.3945545862671218e-05,2.0637064237613126e-05,-10.625375381275306,,1.0806979870427459e-07,-0.0009161836410955102,0,1
-7.987727,-0.000887,-0.0009097887224169352,-0.0010572002441688925,2.2788722416935232e-05,2.250708818905567e-05,-8.711171364031775e-06,-10.68924477521024,,1.1507631575352391e-07,-0.0009096736461011817,0,1
-7.816158,-0.000882,-0.0009030270820519888,-0.001053624217929677,2.102708205198886e-05,2.101366953220934e-05,-8.56742106605394e-06,-10.769699329565166,,1.2284363614919169e-07,-0.0009029042384158396,0,1
-7.651423,-0.000877,-0.000896534773852259,-0.001050179174314697,1.9534773852259053e-05,1.9623994224025267e-05,-8.354368531639967e-06,-10.84331440606589,,1.307944943818942e-07,-0.0008964039793578771,0,1
-7.483246,-0.000872,-0.0008899068143044643,-0.0010466504522566426,1.7906814304464286e-05,1.82329665864482e-05,-8.482654123882221e-06,-10.930329230160389,,1.3944256209129047e-07,-0.0008897673717423731,0,1
-7.318519,-0.000867,-0.0008834148213896806,-0.0010431825471766958,1.6414821389680524e-05,1.6801528720999986e-05,-8.46620699415267e-06,-11.017325887990992,,1.484673071299279e-07,-0.0008832663540825507,0,1
-7.147177,-0.000861,-0.0008766621272350802,-0.0010395631054349993,1.5662127235080165e-05,1.5390753840365378e-05,-8.411019188041013e-06,-11.064265037860572,,1.5847472752452413e-07,-0.0008765036525075556,0,1
-6.985103,-0.000856,-0.0008702746906905511,-0.0010361278054903378,1.4274690690551078e-05,1.4000358637765876e-05,-8.705069094406519e-06,-11.157022470569311,,1.6856090415817035e-07,-0.0008701061297863929,0,1
-6.820083,-0.000851,-0.000863771150464616,-0.0010326183205732135,1.277115046461599e-05,1.2542627039092781e-05,-8.579400289843752e-06,-11.268321800778422,,1.7949021325347382e-07,-0.0008635916602513625,0,1
-6.648565,-0.000846,-0.000857011520041201,-0.0010289579564397883,1.1011520041201081e-05,1.1116433922516544e-05,-8.730778627126553e-06,-11.416568556704505,,1.9160156635890566e-07,-0.0008568199184748422,0,1
-6.483935,-0.000841,-0.0008505233499563889,-0.0010254322996988395,9.523349956388951e-06,9.61340437207209e-06,-8.767147548194148e-06,-11.56176388488311,,2.0399451725946953e-07,-0.0008503193554391294,0,1
-6.315534,-0.000835,-0.0008438865624301031,-0.001021813298596269,8.886562430103083e-06,8.199468020792291e-06,-8.278310238631105e-06,-11.630970261496403,,2.175010816528002e-07,-0.0008436690613484503,0,1
-6.150573,-0.00083,-0.0008373853474306456,-0.0010182557535463287,7.385347430645612e-06,6.85292719845087e-06,-7.81838401526995e-06,-11.81601259763789,,2.315984175195527e-07,-0.000837153749013126,0,1
-5.979055,-0.000825,-0.0008306257170072307,-0.001014543572138478,5.625717007230703e-06,5.573352193723512e-06,-7.308604044172484e-06,-12.088162150045015,,2.472258445663822e-07,-0.0008303784911626644,0,1
-5.814312,-0.00082,-0.0008241330935225548,-0.0010109651889927906,4.133093522554849e-06,4.393313866303021e-06,-6.798336471918244e-06,-12.396484394441275,,2.632279443569177e-07,-0.000823869865578198,0,1
-5.646239,-0.000814,-0.0008175092326790595,-0.0010073013749580674,3.5092326790594607e-06,3.313209602748739e-06,-6.13555656940628e-06,-12.560113154339708,,2.80621335832701e-07,-0.0008172286113432268,0,1
-5.481241,-0.000809,-0.0008110065594867262,-0.0010036915833957268,2.0065594867261886e-06,2.3479655819548253e-06,-5.292010666945895e-06,-13.119089000668593,,2.988140209840612e-07,-0.0008107077454657421,0,1
-5.316211,-0.000804,-0.0008045026251546085,-0.0010000680583299466,5.026251546085166e-07,1.5667336233574113e-06,-4.209726682308589e-06,-14.503421164126898,,3.181900144911847e-07,-0.0008041844351401174,0,1
-5.144527,-0.000798,-0.0007977364525685619,-0.0009962844463704352,0.0,9.376077075048585e-07,-3.308479399943606e-06,,,3.396817966871376e-07,-0.0007973967707718747,0,1
-4.979907,-0.000792,-0.0007912486765899323,-0.0009926429686374463,0.0,4.4915320009245945e-07,-2.6188000046170883e-06,,,3.616513249510053e-07,-0.0007908870252649813,0,1
-4.811636,-0.000787,-0.0007846170124440209,-0.0009889068705386068,0.0,6.840471583696643e-08,-1.3297241025974159e-06,,,3.855773309202933e-07,-0.0007842314351131006,0,1
-4.646537,-0.000782,-0.0007781103587792429,-0.0009852274303841033,0.0,0.0,-2.111409029423709e-07,,,4.105901019933343e-07,-0.0007776997686772495,0,1
-4.474973,-0.000777,-0.0007713489154673879,-0.0009813892937559627,0.0,0.0,0.0,,,4.383029188536548e-07,-0.0007709106125485342,0,1
-4.31031,-0.000771,-0.000764859444832173,-0.0009776913721482113,0.0,0.0,0.0,,,4.666585839732048e-07,-0.0007643927862481998,0,1
-4.142355,-0.000765,-0.000758240234441633,-0.0009739050556126216,0.0,0.0,0.0,,,4.974717741818765e-07,-0.000757742762667451,0,1
-3.977365,-0.000761,-0.0007517378765342458,-0.0009701711930909315,0.0,0.0,0.0,,,5.297212629705111e-07,-0.0007512081552712753,0,1
-3.812369,-0.000756,-0.0007452352821631491,-0.0009664227679864813,0.0,0.0,0.0,,,5.6406267042346e-07,-0.0007446712194927257,0,1
-3.644047,-0.00075,-0.0007386016080757061,-0.0009625837408223803,0.0,0.0,0.0,,,6.013914140913576e-07,-0.0007380002166616147,0,1
-3.479068,-0.000744,-0.0007320996836851199,-0.0009588060432684803,0.0,0.0,0.0,,,6.403749958571795e-07,-0.0007314593086892627,0,1
-3.307838,-0.000739,-0.0007253514035197651,-0.0009548694044825494,0.0,0.0,0.0,,,6.835102482987472e-07,-0.0007246678932714664,0,1
-3.142891,-0.000733,-0.0007188507402689633,-0.0009510618055647118,0.0,0.0,0.0,,,7.278080961762812e-07,-0.000718122932172787,0,1
-2.974529,-0.000727,-0.0007122154897567897,-0.0009471595904459371,0.0,0.0,0.0,,,7.759850606196223e-07,-0.0007114395046961701,0,1
-2.809299,-0.000722,-0.0007057036733010191,-0.0009433142728008915,0.0,0.0,0.0,,,8.263651668594404e-07,-0.0007048773081341597,0,1
-2.638103,-0.000716,-0.0006989567330966853,-0.0009393135068470678,0.0,0.0,0.0,,,8.820171821224696e-07,-0.0006980747159145628,0,1
-2.473509,-0.00071,-0.0006924699817941307,-0.0009354508929650808,0.0,0.0,0.0,,,9.390539272177401e-07,-0.000691530927866913,0,1
-2.308481,-0.000705,-0.0006859661262832496,-0.0009315620150337485,0.0,0.0,0.0,,,9.999442269122294e-07,-0.0006849661820563373,0,1
-2.140179,-0.000699,-0.0006793332404081718,-0.0009275791930548667,0.0,0.0,0.0,,,1.066110780616882e-06,-0.000678267129627555,0,1
-1.975182,-0.000694,-0.0006728306066264568,-0.0009236579117678833,0.0,0.0,0.0,,,1.1352263253444451e-06,-0.0006716953803011124,0,1
-1.803609,-0.000688,-0.0006660688086190374,-0.0009195626125089254,0.0,0.0,0.0,,,1.2118526832272204e-06,-0.0006648569559358102,0,1
-1.638803,-0.000683,-0.0006595737022654109,-0.0009156115880431213,0.0,0.0,0.0,,,1.2903227902630199e-06,-0.0006582833794751479,0,1
-1.470684,-0.000676,-0.0006529480285334755,-0.0009115634936614642,0.0,0.0,0.0,,,1.3756079244267875e-06,-0.0006515724206090487,0,1
-1.305625,-0.000671,-0.000646442951293428,-0.0009075715144286683,0.0,0.0,0.0,,,1.464822622504784e-06,-0.0006449781286709232,0,1
-1.133942,-0.000665,-0.0006396768181179996,-0.0009034006168839175,0.0,0.0,0.0,,,1.5637618031744773e-06,-0.0006381130563148251,0,1
-0.969136,-0.000659,-0.000633181711764373,-0.0008993785945978753,0.0,0.0,0.0,,,1.6650187940381007e-06,-0.0006315166929703349,0,1
-0.804685,-0.000653,-0.0006267005961802302,-0.0008953472269819669,0.0,0.0,0.0,,,1.7725928150165748e-06,-0.0006249280033652136,0,1
-0.636384,-0.000649,-0.0006200677497157708,-0.0008912025989610662,0.0,0.0,0.0,,,1.8898849950106722e-06,-0.0006181778647207601,0,1
-0.471396,-0.000645,-0.0006135654706296202,-0.0008871207623220073,0.0,0.0,0.0,,,2.012398604565202e-06,-0.000611553072025055,0,1
-0.303024,-0.00064,-0.0006069298260112639,-0.0008829357500699993,0.0,0.0,0.0,,,2.145616689879028e-06,-0.0006047842093213849,0,1
-0.13828,-0.000635,-0.0006004371631159697,-0.0008788216248723721,0.0,0.0,0.0,,,2.2844961321136005e-06,-0.0005981526669838562,0,1
0.037028,-0.000629,-0.0005935281664493341,-0.0008744224284250177,0.0,0.0,0.0,,,2.442166874247018e-06,-0.0005910859995750871,0,1
0.201881,-0.000624,-0.000587031207796649,-0.0008702653028539593,0.0,0.0,0.0,,,2.600349038947043e-06,-0.000584430858757702,0,1
0.370279,-0.000619,-0.000580394538502218,-0.0008659981785559796,0.0,0.0,0.0,,,2.7725160964734695e-06,-0.0005776220224057445,0,1
0.534797,-0.000613,-0.0005739107824066516,-0.0008618089683730838,0.0,0.0,0.0,,,2.9517189156835973e-06,-0.000570959063490968,0,1
0.699954,-0.000607,-0.0005674018429260143,-0.0008575829039681057,0.0,0.0,0.0,,,3.1432691562607235e-06,-0.0005642585737697536,0,1
0.871431,-0.000601,-0.0005606438283379481,-0.0008531729725882094,0.0,0.0,0.0,,,3.3553132646988608e-06,-0.0005572885150732493,0,1
1.036162,-0.000596,-0.0005541516777806914,-0.0008489149561032021,0.0,0.0,0.0,,,3.572475118868589e-06,-0.0005505792026618228,0,1
1.204317,-0.00059,-0.0005475245852664985,-0.0008445462933754577,0.0,0.0,0.0,,,3.8086535192246333e-06,-0.0005437159317472739,0,1
1.368937,-0.000584,-0.0005410368092878691,-0.0008402474675712761,0.0,0.0,0.0,,,4.054985003437048e-06,-0.000536981824284432,0,1
1.540627,-0.000569,-0.0005342704002381127,-0.0008357404618488147,0.0,0.0,0.0,,,4.328884236051623e-06,-0.0005299415160020611,0,1
1.705632,-0.000565,-0.0005277674511714517,-0.0008313859189243643,0.0,0.0,0.0,,,4.609538146024663e-06,-0.0005231579130254271,0,1
1.873827,-0.000559,-0.0005211387822325282,-0.0008269235909689496,0.0,0.0,0.0,,,4.914352219789504e-06,-0.0005162244300127387,0,1
2.038924,-0.000553,-0.0005146322073889868,-0.0008225199111729439,0.0,0.0,0.0,,,5.233146974661063e-06,-0.0005093990604143258,0,1
2.203491,-0.000547,-0.0005081465201731254,-0.000818106778589428,0.0,0.0,0.0,,,5.571497704502417e-06,-0.000502575022468623,0,1
2.375133,-0.000541,-0.0005013820028330457,-0.0008134784113897545,0.0,0.0,0.0,,,5.947723070570891e-06,-0.0004954342797624748,0,1
2.540075,-0.000535,-0.0004948815366353352,-0.0008090057627512652,0.0,0.0,0.0,,,6.333179020253385e-06,-0.0004885483576150819,0,1
2.708067,-0.000529,-0.00048826086805191937,-0.0008044248470084213,0.0,0.0,0.0,,,6.751450184280157e-06,-0.00048150941786763923,0,1
2.872971,-0.000522,-0.0004817618994577029,-0.000799902622012934,0.0,0.0,0.0,,,7.188889528189293e-06,-0.00047457300992951364,0,1
3.041012,-0.000516,-0.00047513929975399215,-0.000795267916626184,0.0,0.0,0.0,,,7.66381856313336e-06,-0.00046747548119085877,0,1
3.205966,-0.000509,-0.00046863836062886256,-0.0007906919309247654,0.0,0.0,0.0,,,8.160527330981822e-06,-0.0004604778332978807,0,1
3.377668,-0.000503,-0.000461871478651687,-0.0007859004482044062,0.0,0.0,0.0,,,8.711780555464866e-06,-0.0004531596980962221,0,1
3.542541,-0.000496,-0.00045537373178663673,-0.0007812718787880759,0.0,0.0,0.0,,,9.276123970359647e-06,-0.0004460976078162771,0,1
3.707211,-0.000489,-0.00044888398527709414,-0.0007766214740056483,0.0,0.0,0.0,,,9.876261887460362e-06,-0.0004390077233896338,0,1
3.875498,-0.000482,-0.0004422516905612904,-0.0007718399739340433,0.0,0.0,0.0,,,1.052971641803351e-05,-0.0004317219741432569,0,1
4.040442,-0.000475,-0.0004357511455423434,-0.0007671245373066226,0.0,0.0,0.0,,,1.1212127580956796e-05,-0.0004245390179613866,0,1
4.212039,-0.000468,-0.0004289884016800856,-0.0007621879428230171,0.0,0.0,0.0,,,1.1969041536066038e-05,-0.00041701936014401956,0,1
4.376601,-0.000461,-0.00042250291151731546,-0.000757423512351718,0.0,0.0,0.0,,,1.2742879347664062e-05,-0.0004097600321696514,0,1
4.544436,-0.000454,-0.00041588843040096704,-0.0007525332516027007,0.0,0.0,0.0,,,1.358366355729524e-05,-0.0004023047668436718,0,1
4.709589,-0.000447,-0.0004093796485628029,-0.0007476899156482913,0.0,0.0,0.0,,,1.4465146204213691e-05,-0.0003949145023585892,0,1
4.881066,-0.000439,-0.0004026216339747368,-0.000742627695375537,0.0,0.0,0.0,,,1.5440961152860546e-05,-0.0003871806728218762,0,1
5.04619,-0.000432,-0.0003961139950445022,-0.0007377201942603665,0.0,0.0,0.0,,,1.6442787599198604e-05,-0.0003796712074453036,0,1
5.211096,-0.000424,-0.0003896149476290493,-0.0007327863721754351,0.0,0.0,0.0,,,1.750816052284353e-05,-0.00037210678710620577,0,1
5.379047,-0.000416,-0.00038299589488098227,-0.0007277270651866204,0.0,0.0,0.0,,,1.866418558170305e-05,-0.0003643317092992792,0,1
5.544071,-0.000409,-0.0003764921970125742,-0.0007227214346441009,0.0,0.0,0.0,,,1.9874381716634304e-05,-0.0003566178152959399,0,1
5.715626,-0.000401,-0.0003697311083962835,-0.0007174806787477435,0.0,0.0,0.0,,,2.1215732254305483e-05,-0.000348515376141978,0,1
5.880675,-0.000392,-0.0003632264252624187,-0.0007124022846420325,0.0,0.0,0.0,,,2.259158710520032e-05,-0.0003406348381572184,0,1
6.048625,-0.000384,-0.00035660741192496993,-0.0007071971954966768,0.0,0.0,0.0,,,2.408325039297656e-05,-0.00033252416153199335,0,1
6.213388,-0.000376,-0.0003501140002279288,-0.0007020533790136369,0.0,0.0,0.0,,,2.5642273663127288e-05,-0.0003244717265648015,0,1
6.381601,-0.000367,-0.0003434846218978766,-0.0006967626813846133,0.0,0.0,0.0,,,2.733810287392788e-05,-0.0003161465190239487,0,1
6.546741,-0.000358,-0.0003369763523977498,-0.0006915292628036411,0.0,0.0,0.0,,,2.911200621397709e-05,-0.00030786434618377276,0,1
6.711745,-0.000349,-0.000330473442741707,-0.0006862602945852747,0.0,0.0,0.0,,,3.0999408795798135e-05,-0.00029947403394590884,0,1
6.883149,-0.000339,-0.00032371830512877416,-0.0006807437753037711,0.0,0.0,0.0,,,3.308970112061862e-05,-0.0002906286040081555,0,1
7.04805,-0.00033,-0.0003172194547664125,-0.000675394025604106,0.0,0.0,0.0,,,3.523360577381778e-05,-0.0002819858489925947,0,1
7.216201,-0.00032,-0.00031059251989469267,-0.00066989484605016,0.0,0.0,1.7991969853848317e-06,,,3.756286266821432e-05,-0.00027302965722647836,0,1
7.381434,-0.000311,-0.0003040805852070674,-0.0006644467625570038,0.0,5.894144807679707e-07,5.927342048122703e-06,,,4.0001642175345925e-05,-0.00026407894303172145,0,1
7.552822,-0.000301,-0.0002973260781640268,-0.0006587481308515011,0.0,2.0248626359490275e-06,1.0337964681565171e-05,,,4.2698695643949464e-05,-0.0002546273825200773,0,1
7.717467,-0.00029,-0.0002908373169199407,-0.000653226886390964,8.373169199407085e-07,4.03736566753355e-06,1.3736830803242115e-05,-13.99306320020019,,4.546074289306782e-05,-0.0002453765740268729,0,1
7.885384,-0.000279,-0.0002842196041328947,-0.0006475474307955303,5.21960413289469e-06,6.603213612115112e-06,1.7272511453012564e-05,-12.16308899555568,,4.846178776293332e-05,-0.0002357578163699614,0,1
8.050471,-0.000269,-0.00027771342339553593,-0.0006419147093389195,8.713423395535953e-06,9.7780010369371e-06,2.08424106268368e-05,-11.650645802353235,,5.160531463491567e-05,-0.00022610810876062026,0,1
8.215536,-0.000258,-0.000271208109691779,-0.0006362328826107892,1.3208109691779002e-05,1.348430626786413e-05,2.3714420889203532e-05,-11.234679546430979,,5.4952289563386566e-05,-0.0002162558201283924,0,1
8.387114,-0.000246,-0.00026444611463126823,-0.0006302725769757565,1.8446114631268215e-05,1.7778042152264364e-05,2.823400043206286e-05,-10.900656798745887,,5.866161207942011e-05,-0.00020578450255184812,0,1
8.551673,-0.000235,-0.00025796074270035294,-0.0006245026582444105,2.2960742700352943e-05,2.293067165944522e-05,3.249584218163303e-05,-10.681724639459732,,6.245420646836838e-05,-0.00019550653623198456,0,1
8.72001,-0.000222,-0.00025132647745363594,-0.0006185445835395144,2.9326477453635937e-05,2.8604827771132586e-05,3.5054220961490485e-05,-10.437019782643196,,6.658770381128013e-05,-0.0001847387736423558,0,1
8.885015,-0.000209,-0.0002448235283869749,-0.0006126482093669341,3.5823528386974866e-05,3.4606827572448314e-05,3.689611367950531e-05,-10.236905662917206,,7.090477454168327e-05,-0.0001739187538452916,0,1
9.056715,-0.000197,-0.00023805672523103581,-0.0006064517303883515,4.1056725231035824e-05,4.103505772388362e-05,3.9211974209069265e-05,-10.100555905252246,,7.569441786827064e-05,-0.00016236230736276516,0,1
9.221644,-0.000183,-0.00023155677137136284,-0.0006004393987802929,4.8556771371362835e-05,4.778317546410986e-05,4.1993917153510435e-05,-9.932776900833574,,8.059957078772616e-05,-0.00015095720058363668,0,1
9.389503,-0.00017,-0.00022494134440017612,-0.0005942578004588669,5.4941344400176104e-05,5.501650632994029e-05,4.4047861500716895e-05,-9.809244407262064,,8.591837260623829e-05,-0.00013902297179393784,0,1
9.554024,-0.000156,-0.00021845747007275478,-0.0005881360846980668,6.245747007275478e-05,6.241748385126835e-05,4.6248235217743945e-05,-9.68102471168865,,9.147184955779574e-05,-0.00012698562051495905,0,1
9.719353,-0.000142,-0.00021194175196577616,-0.0005819194325747234,6.994175196577615e-05,7.027353311417369e-05,4.7731170782336265e-05,-9.567847777089217,,9.741424549856623e-05,-0.00011452750646720992,0,1
9.887462,-0.000126,-0.00020531647234002341,-0.0005755293987159544,7.931647234002341e-05,7.833406700560938e-05,4.898609488036932e-05,-9.442064729078476,,0.00010385253900498541,-0.000101463933335038,0,1
10.052582,-0.00011,-0.00019880899105226193,-0.0005691831478983232,8.880899105226192e-05,8.659097149843977e-05,5.053350738858472e-05,-9.32902266250311,,0.00011059043690374803,-8.82185541485139e-05,0,1
10.223709,-9.79842e-05,-0.00019206477018058823,-0.0005625304778023249,9.408057018058823e-05,9.53322664035941e-05,5.432131899540032e-05,-9.271359013239335,,0.00011803510987046482,-7.402966031012341e-05,0,1
10.387384,-8.249182e-05,-0.00018561423723621832,-0.0005560930496409795,0.00010312241723621832,0.00010473061184409973,5.798520249714268e-05,-9.179593758605185,,0.00012562403875804036,-5.999019847817796e-05,0,1
