parameter,median,mean,std,q16,q84,q2.25,q97.75
Vf,11.90617380918445,11.90617380918445,0.0,11.90617380918445,11.90617380918445,11.90617380918445,11.90617380918445
Vp,16.255097762569104,16.192188502095448,0.32454152757377486,15.924975414422581,16.477145682139902,15.538867905586265,16.599775309650532
Ie_sat,0.0009053613814164769,0.0008815244973919547,0.0001109589631001837,0.0007825048248738145,0.0009878239311769683,0.0006575637353694013,0.0010131699892248246
ne,1.6869932431099014e+16,1.7036508098784148e+16,1671727039653843.8,1.6160222452597972e+16,1.8460589039735052e+16,1.4014550072370778e+16,2.0884944123412188e+16
ni,1.6869932431099014e+16,1.7036508098784148e+16,1671727039653843.8,1.6160222452597972e+16,1.8460589039735052e+16,1.4014550072370778e+16,2.0884944123412188e+16
Te,0.38259318388855573,0.3592980651939717,0.054659690890151984,0.28511566067688693,0.4023370859138593,0.2759827325558539,0.4441697674468555
p,1.152731589371279,1.1636039560313522,0.09290530823452901,1.0833360250979662,1.2075276632562841,1.0087790020967788,1.3831598095938928
log10_sigma_I,-3.518498059451617,-3.5081073776267173,0.029404789888259293,-3.5224795897241687,-3.485312543280628,-3.567866044821808,-3.432083979978177
sigma_I,0.00030304138384889276,0.00031109247523126266,2.1967683600419525e-05,0.000300275853637717,0.00032710911507049536,0.00027047929568993647,0.0003698099967142304
