parameter,median,mean,std,q16,q84,q2.25,q97.75
Vf,10.527598635880038,10.527598635880038,0.05717099999999971,10.470427635880037,10.584769635880038,10.413256635880039,10.641940635880037
Vp,18.800023749999998,18.800023749999998,0.07187274729817653,18.72815100270182,18.871896497298174,18.656278255403645,18.94376924459635
Te,1.8971314438098874,1.8971314438098874,0.01248121031105196,1.8846502334988355,1.9096126541209393,1.8721690231877834,1.9220938644319914
n,5.2994755360456856e+16,5.2994755360456856e+16,5.838534660639723e+16,-5390591245940376.0,1.1138010196685408e+17,-6.377593785233761e+16,1.6976544857325133e+17
ne,8.256934901462091e+16,8.256934901462091e+16,2410543155434751.0,8.015880585918616e+16,8.497989217005566e+16,7.774826270375141e+16,8.739043532549042e+16
ni,3.96021317967706e-11,3.96021317967706e-11,0.0,3.96021317967706e-11,3.96021317967706e-11,3.96021317967706e-11,3.96021317967706e-11
Ie_sat,0.0012419999999999998,0.0012419999999999998,3.602824416966714e-05,0.0012059717558303327,0.001278028244169667,0.0011699435116606656,0.0013140564883393341
Ii_sat,-0.0005828331637597662,-0.0005828331637597662,0.00016920058047897055,-0.0007520337442387368,-0.00041363258328079567,-0.0009212343247177073,-0.0002444320028018251
