bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-21.000309,-0.000538,-0.0006839346582672317,-0.0006197107338992636,0.00014593465826723176,9.42430295899531e-05,-1.8822930262500647e-06,-8.832351582549443,,7.133437158743628e-12,-0.0006839346511337945,0,1
-9.823615,-0.000464,-0.0004949196998247482,-0.0005241094166632478,3.0919699824748193e-05,7.320521641722216e-05,-0.00010058465980825032,-10.384117042418044,,2.0799107553610915e-09,-0.0004949176199139929,0,1
-9.65549,-0.00046,-0.000492076449406678,-0.00052253782316491,3.207644940667802e-05,5.604480081931199e-05,-9.22707617044174e-05,-10.347388460434326,,2.265272995685853e-09,-0.0004920741841336824,0,1
-9.490422,-0.000459,-0.0004892848975255776,-0.0005209901935401801,3.028489752557762e-05,4.24018803786847e-05,-7.212633178306396e-05,-10.40486140120631,,2.463328028952047e-09,-0.0004892824341975486,0,1
-9.319104,-0.000457,-0.00048638764860291326,-0.0005193790889559066,2.9387648602913262e-05,3.1916552677802406e-05,-5.376324268542939e-05,-10.434936087440066,,2.6872138763600188e-09,-0.00048638496138903687,0,1
-9.154126,-0.000456,-0.0004835976187592113,-0.0005178228690538713,2.7597618759211268e-05,2.4228915299127207e-05,-3.899998065540983e-05,-10.497781065803402,,2.9220260735637916e-09,-0.0004835946967331377,0,1
-8.986224,-0.000454,-0.00048075813961158414,-0.000516234250615836,2.6758139611584165e-05,1.8979065825121242e-05,-2.5193029177881534e-05,-10.52867184636221,,3.1820775296353595e-09,-0.0004807549575340545,0,1
-8.82122,-0.000453,-0.00047796767006818934,-0.0005146682745227292,2.4967670068189337e-05,1.5807101838246623e-05,-1.3954989530528957e-05,-10.59792876726969,,3.460177229764619e-09,-0.0004779642098909596,0,1
-8.649776,-0.000451,-0.00047506829029316704,-0.0005130361159987389,2.4068290293167028e-05,1.4353120920965464e-05,-4.45746601434414e-06,-10.634615339304176,,3.774905769129315e-09,-0.00047506451538739794,0,1
-8.484568,-0.00045,-0.00047227437079833557,-0.0005114583968535461,2.2274370798335582e-05,1.4257220655739864e-05,2.4491639964276403e-06,-10.712073831994656,,4.105241299272113e-09,-0.0004722702655570363,0,1
-8.319697,-0.000448,-0.0004694861504879852,-0.0005098790290360877,2.1486150487985223e-05,1.5159498625031941e-05,1.7526460187779418e-05,-10.748101993742532,,4.463720021688494e-09,-0.0004694816867679635,0,1
-8.151681,-0.000446,-0.0004666447434263199,-0.000508264484977572,2.064474342631991e-05,2.016809314011043e-05,1.07089786823546e-05,-10.78804982658817,,4.861258956585457e-09,-0.00046663988216736333,0,1
-7.986591,-0.000445,-0.0004638528194916332,-0.0005066730470162044,1.885281949163322e-05,1.8837530833767435e-05,-7.485192178764947e-06,-10.878848080102546,,5.286342635174565e-09,-0.000463847533148998,0,1
