metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,17.618930471892323,16.793611970863086,18.343025594265008,14.145998,0.25485571993168304,3.4729324718923227
Te,3.0379366454303063,2.7955058309259098,3.2744266528549644,1.6353947468202727,0.05,1.4025418986100335
ne,1.5368266534626762e+17,1.26399576486084e+17,1.8068618797996346e+17,6.025053483506764e+16,9434355116584792.0,9.343213051119997e+16
n_qn,1.5368266534626762e+17,1.26399576486084e+17,1.8068618797996346e+17,1.1415564295280449e+18,1.529197461348782e+18,-9.878737641817773e+17
p,2.1824632532736197,2.0255403622580017,2.405712507751662,,,
