parameter,median,mean,std,q16,q84,q2.25,q97.75
Vp,16.982933863295358,17.0950095213432,0.42012229042836524,16.692093819044292,17.414609507367427,16.537062557667976,18.035596356183422
ne,5.666874497312008e+16,5.586907928014268e+16,3025991627732815.0,5.26043502030528e+16,5.818637718353996e+16,5.0246075418496056e+16,6.120316872494502e+16
Te,8.95633375290625,8.946901758033174,0.22036188033952964,8.781181123373347,9.175734370512949,8.581897445981955,9.210518859618421
p,2.8898182292351366,2.80974779632004,0.18413769786843182,2.6245440715453263,2.9428048220688754,2.38861477337318,2.9747529035929086
I1,-1.954547405941297e-06,-1.2079319367780016e-06,3.3136196058569434e-06,-3.919486387808809e-06,3.622783315613989e-06,-6.442001324589383e-06,4.297052344102941e-06
I2,-0.00044919503575353674,-0.00047170039038311914,7.993873113811513e-05,-0.0005824423479352623,-0.00039807822168066754,-0.0005992627384985915,-0.0003527639839695522
log10_sigma_I,-4.254603714603891,-4.253784237631657,0.036826621530443034,-4.277756530287941,-4.2299288689666925,-4.3269500023723,-4.173173317372431
sigma_I,5.56417045820353e-05,5.594217726676635e-05,4.761972952848619e-06,5.2752794046996774e-05,5.8894951384207264e-05,4.710402630249035e-05,6.711804827086097e-05
n_qn,5.666874497312008e+16,5.586907928014268e+16,3025991627732815.0,5.26043502030528e+16,5.818637718353996e+16,5.0246075418496056e+16,6.120316872494502e+16
