energy_ev,eedf_m3_ev_median,eedf_m3_ev_q16,eedf_m3_ev_q84,eedf_m3_ev_q2.25,eedf_m3_ev_q97.75,eedf_m3_ev_valid_fraction
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.11563489291576443,6291491225655228.0,5857617284328656.0,6970438648840956.0,5514396585555153.0,8077931731728472.0,1.0
0.23126978583152885,8888742365596661.0,8271878577684327.0,9843534249897202.0,7790195461924976.0,1.1407331642735992e+16,1.0
0.34690467874729325,1.0869099278389964e+16,1.0108056367629148e+16,1.2029221922742172e+16,9524572218684832.0,1.3940264708189366e+16,1.0
0.4625395716630577,1.2523132619377048e+16,1.163655623082593e+16,1.3849506841620658e+16,1.0972115695939106e+16,1.605011587728723e+16,1.0
0.5781744645788222,1.3954918956995824e+16,1.2961332812121432e+16,1.5424866361556124e+16,1.2230671937880662e+16,1.7880638846390742e+16,1.0
0.6938093574945865,1.5216067438334382e+16,1.413523326753639e+16,1.6768742031437348e+16,1.3349940505434128e+16,1.9505047621443424e+16,1.0
0.809444250410351,1.6347850722967544e+16,1.5189354499833282e+16,1.7959784610488576e+16,1.4359120050458166e+16,2.096651436251068e+16,1.0
0.9250791433261154,1.7371985913713186e+16,1.6143766272905342e+16,1.9028996541688892e+16,1.5277008660004158e+16,2.2292964314760496e+16,1.0
1.0407140362418799,1.829438503977462e+16,1.7012288007889226e+16,2.0053304325997716e+16,1.6112942884713786e+16,2.349434894485149e+16,1.0
1.1563489291576443,1.9088973940952932e+16,1.7813926205740496e+16,2.098895070603257e+16,1.6873583916005328e+16,2.457533256642605e+16,1.0
1.2719838220734088,1.9803610547493564e+16,1.8553534944113548e+16,2.1844917250272388e+16,1.7582806246205398e+16,2.5561750531438052e+16,1.0
1.387618714989173,2.0496183234674776e+16,1.9227139596686344e+16,2.2628189258979436e+16,1.8240738610772588e+16,2.64620411917953e+16,1.0
1.5032536079049375,2.108892308711221e+16,1.9834701000678944e+16,2.3344350058578336e+16,1.8848787449211676e+16,2.728298323916732e+16,1.0
1.618888500820702,2.1633363121659544e+16,2.0377644321634644e+16,2.399797094761921e+16,1.941551267465574e+16,2.8030154382413736e+16,1.0
1.7345233937364664,2.2175414212731636e+16,2.0868898359355024e+16,2.45757613786224e+16,1.9928859390517576e+16,2.870824303664164e+16,1.0
1.8501582866522308,2.2667584764014744e+16,2.131123661526108e+16,2.5082133205867296e+16,2.0398855128071704e+16,2.932126640045072e+16,1.0
1.9657931795679953,2.311235412794293e+16,2.170707852908651e+16,2.5534020226587464e+16,2.0827482610316004e+16,2.9872726816092536e+16,1.0
2.0814280724837597,2.347997100596281e+16,2.2058571949635976e+16,2.593339380234381e+16,2.11814842990436e+16,3.036572622001614e+16,1.0
2.197062965399524,2.3809850271788216e+16,2.236765443466232e+16,2.628088636536947e+16,2.1475910264819324e+16,3.0803051398412668e+16,1.0
2.3126978583152886,2.412186375608888e+16,2.263609945735052e+16,2.661894273302094e+16,2.174890320716398e+16,3.1187238447175184e+16,1.0
2.428332751231053,2.4376641666815868e+16,2.286555163721315e+16,2.689288402265154e+16,2.199712981083886e+16,3.1520622126589196e+16,1.0
2.5439676441468175,2.447446252890109e+16,2.3057553848730456e+16,2.7186196563163204e+16,2.2210240158124904e+16,3.1805374052685652e+16,1.0
2.659602537062582,2.4546652514442412e+16,2.3213568224991652e+16,2.7436238992174732e+16,2.2389482591149276e+16,3.2043532510894056e+16,1.0
2.775237429978346,2.46369234792104e+16,2.3334992508580444e+16,2.7648402062016644e+16,2.2536047875683172e+16,3.2237025896041304e+16,1.0
2.8908723228941104,2.4710761972158384e+16,2.342317281255299e+16,2.782399309572014e+16,2.2651081713312784e+16,3.2387691243962636e+16,1.0
3.006507215809875,2.477028268375891e+16,2.3479413581189624e+16,2.7942376502214892e+16,2.2735694572013e+16,3.2497288941945804e+16,1.0
3.1221421087256394,2.4833686403287796e+16,2.350498534544855e+16,2.7964416022184324e+16,2.2790969397119144e+16,3.2567514435652556e+16,1.0
3.237777001641404,2.485438173144847e+16,2.3501130727132828e+16,2.7952976738117244e+16,2.28130615311125e+16,3.2600007555077524e+16,1.0
3.3534118945571683,2.4838402308221572e+16,2.3469069042418292e+16,2.7909569975030076e+16,2.2754439283869252e+16,3.2596359939003424e+16,1.0
3.4690467874729327,2.480388296712517e+16,2.34099997786098e+16,2.7835668971747676e+16,2.2669514278022296e+16,3.2558120931120204e+16,1.0
3.584681680388697,2.4775054893526652e+16,2.3325105160281428e+16,2.7732712558482748e+16,2.2559542809730696e+16,3.251893539963676e+16,1.0
3.7003165733044616,2.472548818974516e+16,2.321555197709623e+16,2.760210797682732e+16,2.2425761059928828e+16,3.2453602421689564e+16,1.0
3.815951466220226,2.4630431012664736e+16,2.301590899607186e+16,2.750044725949303e+16,2.2269386182336372e+16,3.2357102396084748e+16,1.0
3.9315863591359905,2.44817769239557e+16,2.2795027118810516e+16,2.7412992669554144e+16,2.2091616934115988e+16,3.2230728404732744e+16,1.0
4.047221252051755,2.4315906678815284e+16,2.255496059181571e+16,2.727710684681564e+16,2.18936339399137e+16,3.2075758361104096e+16,1.0
4.162856144967519,2.411107287262033e+16,2.2338307735563588e+16,2.7062265632712304e+16,2.1611701508055936e+16,3.189345591258336e+16,1.0
4.278491037883284,2.389875148413852e+16,2.212062831970358e+16,2.6825913328469476e+16,2.136969645497361e+16,3.1685070959591496e+16,1.0
4.394125930799048,2.369119245990976e+16,2.188585486210522e+16,2.657116934375449e+16,2.1120461713477044e+16,3.1451839859551604e+16,1.0
