bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-21.000275,-0.000392,-0.0005020548726096138,-0.0004521139885751951,0.00011005487260961385,7.253714564281958e-05,-1.4030009010817128e-06,-9.114531474646538,,5.255145133665454e-12,-0.0005020548673544687,0,1
-9.823362,-0.000331,-0.0003578574333924878,-0.00037896206931508085,2.685743339248778e-05,5.6855926632507674e-05,-7.511149792116252e-05,-10.524967926442754,,2.1089903637886044e-09,-0.000357855324402124,0,1
-9.655199,-0.00033,-0.00035568790107430034,-0.0003777533025352726,2.568790107430034e-05,4.4038461365622085e-05,-6.900525277404861e-05,-10.569490452231644,,2.3080519426390888e-09,-0.0003556855930223577,0,1
-9.490155,-0.000328,-0.00035355860811495175,-0.0003765631824976451,2.5558608114951747e-05,3.3818302156635216e-05,-5.4126797848888834e-05,-10.574536385534266,,2.5216803735297357e-09,-0.00035355608643457823,0,1
-9.318759,-0.000328,-0.0003513473656822641,-0.0003753232642500011,2.3347365682264097e-05,2.5929001320019413e-05,-4.0563200328169334e-05,-10.6650263989606,,2.7644841155595668e-09,-0.0003513446011981485,0,1
-9.15375,-0.000326,-0.0003492185242707063,-0.00037412566859269743,2.321852427070631e-05,2.010411117024707e-05,-2.9689993385363524e-05,-10.670560137947332,,3.020302249301025e-09,-0.000349215503968457,0,1
-8.985824,-0.000326,-0.0003470520495761305,-0.00037290295334786234,2.10520495761305e-05,1.6077184021790565e-05,-1.9513938807938704e-05,-10.768512635538668,,3.3049598171630755e-09,-0.00034704874461631335,0,1
-8.820849,-0.000325,-0.000344923646810998,-0.0003716978083942675,1.9923646810998024e-05,1.3581772189122267e-05,-1.122658668473722e-05,-10.823603249722343,,3.6107263138762547e-09,-0.00034492003608468415,0,1
-8.64929,-0.000323,-0.00034271030145574196,-0.000370440408744011,1.9710301455741974e-05,1.235142798671454e-05,-4.232380974206917e-06,-10.834369142358414,,3.958736541364369e-09,-0.0003427063427192006,0,1
-8.484152,-0.000322,-0.0003405797957680411,-0.0003692260255870115,1.8579795768041102e-05,1.2119703729039767e-05,8.187924082928634e-07,-10.893435816671229,,4.32536693192727e-09,-0.0003405754704011092,0,1
