metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,16.098951125377823,15.736325868682503,17.466224298328427,15.4905105,0.48154992276476394,0.6084406253778241
Te,2.966209052034242,2.8499408893769123,3.3074878990676995,1.4152671999642699,0.035222772274768846,1.550941852069972
ne,9.542026188102026e+16,8.633891559313714e+16,1.3173018007213749e+17,1.1281469659269357e+17,2.9344346478752764e+16,-1.7394434711673312e+16
n_qn,9.542026188102026e+16,8.633891559313714e+16,1.3173018007213749e+17,6.7258871100600136e+16,7.977203697819653e+16,2.816139078042012e+16
p,2.8369157475404703,2.6979334178080454,2.922656598975116,,,
