metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,19.071801046284225,18.842915749734125,19.391491829917733,18.800023749999998,0.07187274729817653,0.27177729628422753
Te,5.19382657388386,5.137920029386374,5.482838048781619,1.8971314438098874,0.01248121031105196,3.2966951300739726
ne,5.654252410450461e+16,5.505139497226835e+16,5.979469207231898e+16,8.256934901462091e+16,2410543155434751.0,-2.6026824910116304e+16
n_qn,5.654252410450461e+16,5.505139497226835e+16,5.979469207231898e+16,5.2994755360456856e+16,5.838534660639723e+16,3547768744047752.0
p,2.911762434426147,2.8449917694935873,2.9618658047256785,,,
