bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-21.000217,-0.000237,-0.0003053826631795343,-0.00027298600131153407,6.838266317953429e-05,4.6383864131666165e-05,-9.480990456813378e-07,-9.590391227750274,,1.8499784211868375e-13,-0.0003053826629945364,0,1
-9.823279,-0.000204,-0.00021835163803605025,-0.00022748334293387534,1.4351638036050248e-05,3.5787019880226685e-05,-5.065837471074667e-05,-11.151646473419452,,2.3324019723841056e-10,-0.00021835140479585302,0,1
-9.654938,-0.000198,-0.0002170408237679851,-0.0002267282104823096,1.904082376798512e-05,2.7133099949423937e-05,-4.65301626785766e-05,-10.868925264411695,,2.5971887614310685e-10,-0.00021704056404910896,0,1
-9.48997,-0.000197,-0.00021575627390684512,-0.00022598576046710793,1.875627390684513e-05,2.024552777763964e-05,-3.644994106159364e-05,-10.883982253151675,,2.8858111901724737e-10,-0.0002157559853257261,0,1
-9.318794,-0.000204,-0.00021442338445537275,-0.00022521278342962182,1.0423384455372748e-05,1.494772680325549e-05,-2.7176255572099534e-05,-11.471458770597806,,3.2192484564620604e-10,-0.0002144230625305271,0,1
-9.153762,-0.000203,-0.00021313833624794066,-0.0002244650305222811,1.0138336247940655e-05,1.1063120464653205e-05,-1.9685975144403904e-05,-11.499186651375885,,3.577145857706331e-10,-0.0002131379785333549,0,1
-8.985795,-0.000195,-0.00021183043419101993,-0.00022370141273048242,1.683043419101993e-05,8.41513220021448e-06,-1.2667568141857107e-05,-10.992321751459762,,3.9822911714657176e-10,-0.0002118300359619028,0,1
-8.82082,-0.000193,-0.00021054582982325422,-0.0002229488513105733,1.7545829823254215e-05,6.827185448321034e-06,-6.918868648239402e-06,-10.950694253196362,,4.424858131864613e-10,-0.00021054538733744104,0,1
-8.648993,-0.000202,-0.00020920787125559202,-0.00022216232307344083,7.207871255592019e-06,6.1227036473545486e-06,-1.9993629249306635e-06,-11.840336899139615,,4.938175613779124e-10,-0.00020920737743803064,0,1
-8.484251,-0.0002,-0.00020792508117979593,-0.00022140560238438249,7.92508117979592e-06,6.1251102356967574e-06,1.6183258562242672e-06,-11.745477994746022,,5.486157016197128e-10,-0.00020792453256409432,0,1
-8.319113,-0.000199,-0.0002066392075863176,-0.00022064445812784378,7.639207586317587e-06,6.657828651729293e-06,8.409403020747394e-06,-11.782216679233418,,6.096488960051995e-10,-0.0002066385979374216,0,1
-8.151346,-0.000199,-0.00020533286286155962,-0.00021986849825963932,6.332862861559607e-06,8.952114364414818e-06,4.7428591750395714e-06,-11.969758155242117,,6.786106499695876e-10,-0.00020533218425090966,0,1
-7.98636,-0.000211,-0.000204048172840525,-0.00021910272101884068,0.0,8.285300438414957e-06,-1.4693216661660973e-06,,,7.540324959696498e-10,-0.00020404741880802903,0,1
-7.81547,-0.000191,-0.00020271751037404537,-0.0002183067084648331,1.1717510374045363e-05,8.48952187214305e-06,3.212161774992744e-07,-11.354426221803633,,8.410025360184666e-10,-0.00020271666937150934,0,1
-7.650079,-0.000191,-0.0002014296667553811,-0.00021753353676147932,1.0429666755381082e-05,8.402775093365086e-06,-1.088072545839799e-06,-11.47085624004869,,9.34714650202029e-10,-0.0002014287320407309,0,1
-7.481764,-0.000189,-0.00020011905494049715,-0.00021674386428764228,1.1119054940497138e-05,8.12310060084827e-06,-3.1469766320230592e-06,-11.406850260118834,,1.040811187636378e-09,-0.0002001180141293095,0,1
-7.317401,-0.000189,-0.00019883921600914953,-0.00021596994670926623,9.839216009149517e-06,7.367447680838446e-06,-2.038661257069534e-06,-11.529134523941162,,1.1560284297505594e-09,-0.00019883805998071978,0,1
-7.145597,-0.000187,-0.00019750143653468605,-0.0002151580168994804,1.0501436534686057e-05,7.476712035695187e-06,6.383486143279498e-07,-11.463998497331573,,1.2901176401886732e-09,-0.00019750014641704586,0,1
-6.98393,-0.000187,-0.00019624259044089259,-0.0002143911855297418,9.242590440892593e-06,7.580271878212412e-06,-1.2231615019118415e-06,-11.591688360855656,,1.4304674132011023e-09,-0.0001962411599734794,0,1
-6.818815,-0.000194,-0.00019495689594061297,-0.00021360515777952725,9.568959406129683e-07,7.0640154908164725e-06,-2.585935818279754e-06,-13.859571186397208,,1.5895827705679055e-09,-0.0001949553063578424,0,1
-6.647343,-0.000186,-0.00019362170163753965,-0.00021278579422710447,7.621701637539654e-06,6.716886443842711e-06,-2.480824563524793e-06,-11.784510901183058,,1.7735843352275859e-09,-0.00019361992805320443,0,1
-6.482702,-0.000185,-0.0001923396980144858,-0.00021199609190553718,7.3396980144857895e-06,6.236289481918491e-06,-3.6733366246495048e-06,-11.822212858624852,,1.9702690179436996e-09,-0.00019233772774546784,0,1
-6.314243,-0.000184,-0.00019102796492044462,-0.00021118502001277837,7.027964920444625e-06,5.487471575294338e-06,-6.952956640171602e-06,-11.865613379051336,,2.194109904767277e-09,-0.00019102577081053985,0,1
-6.149159,-0.00019,-0.00018974251180665024,-0.0002103871641440208,0.0,3.933937892903672e-06,-6.259836807354333e-06,,,2.438119321424285e-09,-0.00018974007368732882,0,1
-5.977853,-0.000183,-0.00018840861008927203,-0.00020955602556731843,5.4086100892720295e-06,3.421671597476504e-06,-3.130642032824353e-06,-12.127518413221058,,2.7200544821576093e-09,-0.00018840589003478987,0,1
-5.813265,-0.000188,-0.00018712701915924132,-0.00020875436425590746,0.0,2.8842219134382265e-06,-2.809142297020922e-06,,,3.0215973011518175e-09,-0.00018712399756194017,0,1
-5.644916,-0.000181,-0.00018581614259788968,-0.00020793118672354205,4.816142597889676e-06,2.489875557178977e-06,-2.2895877728886733e-06,-12.243537241199737,,3.3646424363644e-09,-0.00018581277795545333,0,1
-5.480067,-0.000188,-0.00018453251934938655,-0.00020712195290862028,0.0,2.1209697711630206e-06,-1.6646848362945159e-06,,,3.738266889208941e-09,-0.00018452878108249734,0,1
-5.315083,-0.00018,-0.00018324784490167352,-0.0002063088783415133,3.2478449016735045e-06,1.9409623789928474e-06,-8.628363576767328e-07,-12.637518888752815,,4.153738394922835e-09,-0.00018324369116327858,0,1
-5.143357,-0.000179,-0.00018191067278675353,-0.00020545916032091408,2.9106727867535384e-06,1.8335843821699677e-06,-2.4215039914489167e-06,-12.747126305305965,,4.6353048484923105e-09,-0.00018190603748190502,0,1
-4.978795,-0.000194,-0.00018062928430990396,-0.00020464158003283498,0.0,1.1518390184748492e-06,-2.648297265625836e-06,,,5.149085101825146e-09,-0.00018062413522480214,0,1
-4.810497,-0.000183,-0.0001793188048682538,-0.00020380204612741753,0.0,9.633657424042816e-07,-7.634224915959869e-07,,,5.7334793918361275e-09,-0.00017931307138886198,0,1
-4.645587,-0.000177,-0.00017803470663344103,-0.00020297604460728635,1.0347066334410418e-06,8.950695040197483e-07,-3.029935484601009e-08,-13.781392617376023,,6.370397965783468e-09,-0.00017802833623547525,0,1
-4.473763,-0.000173,-0.00017669677142576127,-0.00020211182125129518,3.696771425761269e-06,9.58581969137433e-07,-1.0548238566024566e-06,-12.508050706872384,,7.109399366902082e-09,-0.00017668966202639437,0,1
-4.309124,-0.000176,-0.00017541478337602901,-0.00020128025517377146,0.0,5.602018269507935e-07,-1.1602337189191284e-06,,,7.897798337280884e-09,-0.00017540688557769174,0,1
