energy_ev,eedf_m3_ev_median,eedf_m3_ev_q16,eedf_m3_ev_q84,eedf_m3_ev_q2.25,eedf_m3_ev_q97.75,eedf_m3_ev_valid_fraction
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.11382562571531787,7178673784753565.0,6361315738330646.0,9028154433494036.0,5801039512786462.0,1.0401179184185454e+16,1.0
0.22765125143063575,1.0143878974191956e+16,8995518648420989.0,1.2750333380111992e+16,8201495404966361.0,1.4696932688011928e+16,1.0
0.34147687714595365,1.2405874050062804e+16,1.1014169097202864e+16,1.5582519348834238e+16,1.0038827907863042e+16,1.7974162688877148e+16,1.0
0.4553025028612715,1.4298029730405286e+16,1.2712157303818268e+16,1.7941282264962462e+16,1.1581031386100992e+16,2.071283366320499e+16,1.0
0.5691281285765893,1.5948638174983812e+16,1.4202882893230732e+16,1.998659757869694e+16,1.2930941166457932e+16,2.3097218149931092e+16,1.0
0.6829537542919073,1.7420071221197384e+16,1.5543930540198486e+16,2.1799648095622424e+16,1.4140561253146096e+16,2.5220748088513104e+16,1.0
0.7967793800072251,1.8749774768885856e+16,1.6773859339021606e+16,2.3428084730090184e+16,1.5240197411758306e+16,2.7138171417718384e+16,1.0
0.910605005722543,1.9961648141676892e+16,1.7914285145532972e+16,2.490256142636867e+16,1.6249114526327102e+16,2.88512254313216e+16,1.0
1.0244306314378608,2.1071909519658148e+16,1.8977899096005548e+16,2.624410245149505e+16,1.717224076751052e+16,3.0393738421941744e+16,1.0
1.1382562571531787,2.2092073037962904e+16,1.996932312874279e+16,2.7467838279901084e+16,1.8022818296660412e+16,3.1712110642355836e+16,1.0
1.2520818828684965,2.3030606040652428e+16,2.0855642391378724e+16,2.861993486340867e+16,1.880891600338002e+16,3.28075601271517e+16,1.0
1.3659075085838146,2.3893918055965116e+16,2.1715776173789204e+16,2.974600051632575e+16,1.9535352820927716e+16,3.3772239467523948e+16,1.0
1.4797331342991324,2.4686983977260856e+16,2.2540622508740132e+16,3.079260312305396e+16,2.0205765562775324e+16,3.4869248975087056e+16,1.0
