parameter,median,mean,std,q16,q84,q2.25,q97.75
Vp,18.76195087936385,18.639867307667217,0.8421370044731785,17.71783579904962,19.546548814526275,17.17448666310465,19.873582047840998
ne,2.3253069765505427e+17,2.3259905269538995e+17,4.6654833206455e+16,1.84357541616724e+17,2.755024185199907e+17,1.5264142343474467e+17,3.169443309456532e+17
Te,3.1628403158135785,3.1101823566739872,0.24923091698240687,2.839748526391335,3.3643306383933553,2.6947947974567206,3.558386398333815
p,2.2442359694135976,2.2935585577879047,0.3117290705269636,2.038333471628824,2.7579814635989206,1.7440468900597887,2.911639653548068
I1,-6.288793016704676e-06,-6.254190419707505e-06,4.839588953988096e-07,-6.590973712158364e-06,-5.681219157465451e-06,-7.142784645248261e-06,-5.422657896446649e-06
I2,-3.3168896504880835e-05,-3.3054671069732144e-05,1.1223559988198457e-05,-4.479679015242252e-05,-2.0684103559810013e-05,-5.217351666116453e-05,-1.395651857080335e-05
log10_sigma_I,-4.723068191255874,-4.7205438847620735,0.03290149135587464,-4.758111912555127,-4.686326007202742,-4.7714099684364,-4.654771527679364
sigma_I,1.892047470832289e-05,1.9085130630628145e-05,1.4615656717986297e-06,1.7453723392282925e-05,2.0590836874435105e-05,1.6927430377287657e-05,2.2142809983544977e-05
n_qn,2.3253069765505427e+17,2.3259905269538995e+17,4.6654833206455e+16,1.84357541616724e+17,2.755024185199907e+17,1.5264142343474467e+17,3.169443309456532e+17
