parameter,median,mean,std,q16,q84,q2.25,q97.75
Vp,18.866309219023492,18.818389185625634,0.7430009038168175,17.94836757881641,19.32121957520357,17.649493921978657,20.312737067203106
ne,1.436420848052181e+17,1.4707541468498406e+17,2.2650723774828852e+16,1.2274733754677357e+17,1.586242262779034e+17,1.1610570595185517e+17,1.944889513738554e+17
Te,3.702700772551885,3.6621960633901125,0.22341583304043985,3.3988873527445778,3.832612924881288,3.291285001025285,4.111161711811424
p,2.7173056133536413,2.700550332440863,0.1937005035550659,2.5305353529461607,2.925698987792187,2.3512578339472525,2.957062620864901
I1,-1.0458470922990897e-05,-1.0399407178284057e-05,4.050316575238767e-07,-1.074029586929642e-05,-1.0066211019628076e-05,-1.1062733647864397e-05,-9.547229810061106e-06
I2,-4.7159272392811175e-05,-4.787694376586511e-05,1.026020132775327e-05,-6.088410623500306e-05,-3.706762881211247e-05,-6.409184481202794e-05,-3.47152898825252e-05
log10_sigma_I,-4.785206843322094,-4.7888487411513,0.032711733295855784,-4.8251653637768435,-4.7569790173644835,-4.855115272588872,-4.724976819516826
sigma_I,1.6398085884155342e-05,1.6306057926416467e-05,1.2242134213499808e-06,1.4956660516198538e-05,1.749942767580416e-05,1.3960033663157843e-05,1.883774435519672e-05
n_qn,1.436420848052181e+17,1.4707541468498406e+17,2.2650723774828852e+16,1.2274733754677357e+17,1.586242262779034e+17,1.1610570595185517e+17,1.944889513738554e+17
