metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,19.795867598849778,19.15221798457684,20.662509958141218,17.249689,0.23519927177183225,2.546178598849778
Te,3.7778706407339984,3.609154808969884,4.013810626553155,1.7008959019902394,0.019639219733089484,2.076974738743759
ne,1.8542505697526662e+17,1.6042676565699155e+17,2.2501528758045197e+17,1.3350532502859614e+17,1.2786956134738684e+16,5.191973194667048e+16
n_qn,1.8542505697526662e+17,1.6042676565699155e+17,2.2501528758045197e+17,8.024962097576898e+16,9.440252065223443e+16,1.0517543599949765e+17
p,2.1401497888509513,1.8647412109744583,2.4043216328661448,,,
