metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,16.74358128651671,16.649631213442717,16.916973005853905,15.053797,1.3186629904067835,1.689784286516712
Te,2.5888038326700427,2.5515345030365126,2.6456838696407314,1.464000767691865,0.05,1.1248030649781777
ne,8.709779053060243e+16,8.458283900204211e+16,9.080427777934197e+16,6.747473412416795e+16,6.078714269344883e+16,1.962305640643448e+16
n_qn,8.709779053060243e+16,8.458283900204211e+16,9.080427777934197e+16,1.1451999162924539e+18,1.5241335691334044e+18,-1.0581021257618514e+18
p,2.9488199408816924,2.871365703239645,2.980497431883799,,,
