Bias Voltage (V)	Probe Current (A)
-21.000275	-0.000392
-9.823362	-0.000331
-9.655199	-0.000330
-9.490155	-0.000328
-9.318759	-0.000328
-9.153750	-0.000326
-8.985824	-0.000326
-8.820849	-0.000325
-8.649290	-0.000323
-8.484152	-0.000322
-8.319338	-0.000321
-8.151202	-0.000320
-7.986269	-0.000319
-7.814619	-0.000318
-7.650161	-0.000317
-7.481748	-0.000316
-7.317094	-0.000315
-7.145595	-0.000314
-6.983769	-0.000313
-6.818837	-0.000311
-6.647267	-0.000310
-6.482720	-0.000309
-6.314248	-0.000308
-6.149170	-0.000306
-5.977659	-0.000305
-5.813044	-0.000304
-5.644860	-0.000303
-5.479964	-0.000301
-5.315013	-0.000300
-5.143291	-0.000299
-4.978666	-0.000298
-4.810254	-0.000297
-4.645387	-0.000295
-4.473791	-0.000294
-4.309095	-0.000292
-4.141262	-0.000291
-3.976232	-0.000289
-3.811292	-0.000288
-3.642971	-0.000286
-3.477993	-0.000285
-3.306740	-0.000283
-3.141883	-0.000282
-2.973231	-0.000280
-2.808400	-0.000279
-2.637124	-0.000277
-2.472457	-0.000276
-2.307478	-0.000275
-2.139279	-0.000273
-1.974290	-0.000272
-1.802908	-0.000270
-1.637960	-0.000269
-1.469831	-0.000267
-1.304679	-0.000265
-1.133096	-0.000264
-0.968360	-0.000262
-0.803807	-0.000261
-0.635476	-0.000258
-0.470467	-0.000257
-0.302175	-0.000256
-0.137439	-0.000253
0.037889	-0.000252
0.202702	-0.000250
0.371091	-0.000248
0.535701	-0.000247
0.700575	-0.000245
0.872022	-0.000243
1.036673	-0.000241
1.205073	-0.000239
1.369735	-0.000238
1.541283	-0.000236
1.706247	-0.000234
1.874576	-0.000232
2.039549	-0.000230
2.204028	-0.000228
2.375699	-0.000225
2.540683	-0.000223
2.708566	-0.000221
2.873724	-0.000219
3.041557	-0.000217
3.206642	-0.000215
3.378179	-0.000212
3.543041	-0.000210
3.707765	-0.000207
3.876053	-0.000205
4.041017	-0.000203
4.212599	-0.000200
4.377156	-0.000198
4.545190	-0.000195
4.710145	-0.000192
4.881654	-0.000189
5.046731	-0.000186
5.211571	-0.000183
5.379508	-0.000179
5.544647	-0.000177
5.716121	-0.000173
5.880986	-0.000169
6.049063	-0.000166
6.213745	-0.000162
6.382028	-0.000159
6.547259	-0.000155
6.712040	-0.000150
6.883645	-0.000146
7.048250	-0.000141
7.216557	-0.000137
7.381623	-0.000132
7.553191	-0.000126
7.717743	-0.000121
7.885642	-0.000115
8.050596	-0.000110
8.215635	-0.000104
8.385572	-9.748380E-5
8.550251	-9.080428E-5
8.718473	-8.311740E-5
8.884131	-7.624041E-5
9.055611	-6.810525E-5
9.220589	-6.011998E-5
9.388237	-5.115102E-5
9.553156	-4.187673E-5
9.718639	-3.201800E-5
9.886883	-2.141790E-5
10.052291	-1.072991E-5
10.220246	-2.634194E-6
10.387217	9.733619E-6
10.557016	2.162178E-5
10.722771	3.544082E-5
10.894287	5.200294E-5
11.059298	6.747490E-5
11.224451	8.441537E-5
11.391230	0.000103
11.556376	0.000117
11.727719	0.000141
11.892727	0.000162
12.061097	0.000187
12.225934	0.000213
12.397794	0.000244
12.562213	0.000275
12.724098	0.000306
12.895638	0.000342
13.061487	0.000383
13.230207	0.000424
13.395399	0.000471
13.567534	0.000522
13.733090	0.000572
13.901898	0.000631
14.067276	0.000687
14.232783	0.000743
14.405056	0.000815
14.570114	0.000874
14.738853	0.000952
14.903913	0.001016
15.074495	0.000944
15.239996	0.001048
15.408807	0.001134
15.574232	0.001219
15.739206	0.001297
15.911428	0.001390
16.073668	0.001448
16.245144	0.001534
16.410818	0.001598
16.579248	0.001661
16.744690	0.001735
16.916704	0.001791
17.082106	0.001864
17.251020	0.001913
17.415890	0.001978
17.581465	0.002019
17.753725	0.002103
17.918444	0.002128
18.087578	0.002191
18.252354	0.002229
18.424622	0.002281
18.589973	0.002317
18.758766	0.002350
18.924070	0.002386
19.089523	0.002434
19.261435	0.002482
19.423542	0.002515
19.595428	0.002546
19.760635	0.002583
19.929373	0.002614
20.094917	0.002661
20.266874	0.002687
20.432421	0.002741
20.597685	0.002739
20.766071	0.002783
20.931942	0.002808
21.103920	0.002843
21.268904	0.002875
21.437136	0.002916
21.602631	0.002926
21.775040	0.002943
21.939987	0.002988
22.105684	0.003001
22.274181	0.003020
22.439430	0.003051
22.611534	0.003088
22.773949	0.003091
22.945366	0.003135
23.110487	0.003159
23.279474	0.003164
23.444559	0.003196
23.610411	0.003229
23.781965	0.003269
23.947592	0.003271
24.116261	0.003279
24.281773	0.003333
24.453728	0.003370
24.618670	0.003365
24.787024	0.003385
24.952490	0.003394
25.118111	0.003429
25.290119	0.003440
25.454947	0.003464
25.623716	0.003493
25.789410	0.003510
25.961548	0.003551
26.123350	0.003556
26.295338	0.003591
26.460217	0.003589
26.625223	0.003612
26.793488	0.003634
26.958250	0.003665
27.129852	0.003687
27.294783	0.003676
27.463303	0.003717
27.628067	0.003727
27.799397	0.003757
27.964365	0.003780
28.128920	0.003804
28.297237	0.003808
28.461960	0.003814
28.633606	0.003865
28.798056	0.003869
28.967066	0.003890
29.131990	0.003902
29.299833	0.003956
29.464647	0.003958
29.629433	0.004005
29.800690	0.004020
29.965944	0.004016
30.133564	0.004043
30.298670	0.004068
30.470114	0.004093
30.635309	0.004119
30.803720	0.004155
30.968174	0.004162
31.133463	0.004185
31.304623	0.004222
31.469355	0.004231
31.637709	0.004250
31.801977	0.004281
31.973883	0.004311
32.139004	0.004330
32.307030	0.004353
32.472134	0.004377
32.636448	0.004380
32.805328	0.004391
32.970325	0.004450
33.141361	0.004478
33.306057	0.004498
33.474251	0.004523
33.639069	0.004533
33.811058	0.004584
33.975861	0.004594
34.140678	0.004593
34.308769	0.004642
34.473671	0.004666
34.645092	0.004704
34.810249	0.004714
34.977638	0.004736
35.142879	0.004775
35.314693	0.004791
35.479385	0.004803
35.644260	0.004844
35.812096	0.004848
35.977570	0.004890
36.145691	0.004889
36.310249	0.004955
36.481480	0.004961
36.646305	0.004973
36.814980	0.005049
36.979874	0.005038
37.144772	0.005062
37.316586	0.005107
37.480957	0.005133
37.649170	0.005157
37.814331	0.005190
37.985985	0.005215
38.150463	0.005227
38.318142	0.005253
38.483109	0.005308
38.648529	0.005336
38.819809	0.005377
38.984531	0.005383
39.152485	0.005400
39.317909	0.005431
39.486080	0.005463
39.651039	0.005493
39.822147	0.005529
39.987637	0.005542
