Bias Voltage (V)	Probe Current (A)
32.636284	0.005586
32.804684	0.005628
32.969742	0.005652
33.140877	0.005689
33.306023	0.005707
33.473999	0.005742
33.638897	0.005776
33.810448	0.005819
33.975513	0.005826
34.140057	0.005866
34.308319	0.005908
34.473377	0.005916
34.645069	0.005955
34.809475	0.005936
34.977615	0.006044
35.142467	0.006029
35.313816	0.006086
35.479027	0.006094
35.643990	0.006127
35.811909	0.006178
35.976875	0.006187
36.145248	0.006215
36.310196	0.006253
36.481209	0.006285
36.646084	0.006331
36.814365	0.006354
36.980068	0.006395
37.144409	0.006408
37.315792	0.006446
37.480484	0.006474
37.648670	0.006520
37.813797	0.006543
37.985382	0.006568
38.149685	0.006603
38.317646	0.006645
38.482506	0.006671
38.647690	0.006706
38.819263	0.006782
38.983864	0.006777
39.152233	0.006804
39.316933	0.006836
39.485565	0.006880
39.650242	0.006917
39.821491	0.006951
39.986832	0.006970
