metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,18.827565227018148,18.298974839958543,19.606903599013627,16.579248,0.3310239999999993,2.2483172270181484
Te,3.6647492130967256,3.490895170360764,3.8893096987593823,1.8644480535387526,0.05,1.800301159557973
ne,1.4679351757609312e+17,1.3273938270752602e+17,1.6976020123762685e+17,1.1254630015455035e+17,2.003897269363897e+16,3.424721742154277e+16
n_qn,1.4679351757609312e+17,1.3273938270752602e+17,1.6976020123762685e+17,1.2258792201995873e+18,1.5744905149641318e+18,-1.0790857026234941e+18
p,2.6254458367846945,2.4675216249439176,2.805615833262322,,,
