bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-21.000273,-0.000348,-0.00044336827395973736,-0.00040042818232269696,9.536827395973735e-05,6.253749632985282e-05,-1.2174491930622847e-06,-9.257764592893764,,4.044004212493738e-12,-0.00044336826991573313,0,1
-9.823277,-0.000292,-0.00031422998067056246,-0.00033531878255012293,2.2229980670562463e-05,4.893007156879243e-05,-6.50560272661597e-05,-10.714068699508903,,1.8083340640067506e-09,-0.0003142281723364984,0,1
-9.654995,-0.00029,-0.0003122856612602944,-0.00033424158588397235,2.2285661260294386e-05,3.782056722935058e-05,-5.975003221415104e-05,-10.711567079118646,,1.9823684067473643e-09,-0.00031228367889188764,0,1
-9.489995,-0.000289,-0.0003103792618670483,-0.00033318201635842363,2.137926186704831e-05,2.8975724878294074e-05,-4.681738494106811e-05,-10.753089177423213,,2.1692609184284085e-09,-0.0003103770926061299,0,1
-9.318672,-0.000288,-0.0003083998069382659,-0.0003320782652550393,2.0399806938265874e-05,2.2162286082389734e-05,-3.499842375012956e-05,-10.799985120969382,,2.3819828304805478e-09,-0.0003083974249554354,0,1
-9.153721,-0.000287,-0.00030649397368786994,-0.0003310120882335965,1.9493973687869954e-05,1.7146992408404398e-05,-2.5517720950911973e-05,-10.845405181805479,,2.606480207506149e-09,-0.00030649136720766243,0,1
-8.985745,-0.000286,-0.0003045531897819311,-0.0003299228180358665,1.8553189781931093e-05,1.369658542310489e-05,-1.6654049021385577e-05,-10.894868827794301,,2.856850881858438e-09,-0.00030455033293104927,0,1
-8.82065,-0.000285,-0.00030264569276479197,-0.00032884871443557864,1.764569276479198e-05,1.1577806693258011e-05,-9.457469977084635e-06,-10.945018840355718,,3.1263494826307138e-09,-0.00030264256641530934,0,1
-8.649175,-0.000284,-0.0003006644816377806,-0.0003277293757838949,1.6664481637780604e-05,1.0557397785630621e-05,-3.3980509371359826e-06,-11.002230951531985,,3.433210276867408e-09,-0.00030066104842750373,0,1
-8.484118,-0.000283,-0.0002987574236701987,-0.0003266483089547493,1.5757423670198728e-05,1.0402100266989515e-05,9.77092095826368e-07,-11.058198959600785,,3.757001296768983e-09,-0.00029875366666890196,0,1
