metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,17.34960339853037,16.823693472901983,18.136046989035336,16.410975,0.3309240000000031,0.9386283985303692
Te,3.2896933491388607,3.121645251277141,3.551714274119269,1.8314159617504873,0.05,1.4582773873883734
ne,1.0767813744526685e+17,9.555083924094755e+16,1.2795265533423e+17,1.1023394609778293e+17,1.9975258365738896e+16,-2555808652516080.0
n_qn,1.0767813744526685e+17,9.555083924094755e+16,1.2795265533423e+17,1.0933404338239379e+18,1.390322528199307e+18,-9.856622963786711e+17
p,2.741078287418186,2.508352744865478,2.8943558737673505,,,
