bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-20.999651,-0.000434,-0.0005311211776073276,-0.0004651633039904592,9.712117760732759e-05,6.224062484117389e-05,-1.1457001628929481e-06,-9.239551105445218,,9.048092940887072e-13,-0.0005311211767025182,0,1
-9.823248,-0.000355,-0.0003732454578714168,-0.0003834923305775332,1.8245457871416792e-05,4.9435818103516657e-05,-6.126945501781382e-05,-10.91159439267046,,6.759240463854409e-10,-0.0003732447819473704,0,1
-9.654649,-0.000345,-0.000370863860816286,-0.00038212668040716095,2.586386081628603e-05,3.8952932869031455e-05,-5.691688159041628e-05,-10.562663898924086,,7.468665426520694e-10,-0.00037086311394974333,0,1
-9.493169,-0.000339,-0.00036858282538628634,-0.0003808141025072173,2.958282538628634e-05,3.057544618470947e-05,-4.485094882674998e-05,-10.428316588465291,,8.217843934360541e-10,-0.00036858200360189293,0,1
-9.319091,-0.000352,-0.0003661238330306789,-0.0003793940364363603,1.4123833030678888e-05,2.4086835097541933e-05,-3.299922003084818e-05,-11.167646901641836,,9.109857694917305e-10,-0.00036612292204490937,0,1
-9.152483,-0.000344,-0.0003637703604587109,-0.0003780299119770773,1.9770360458710903e-05,1.9270576654520023e-05,-2.4593904971775956e-05,-10.831326688337393,,1.005413783133429e-09,-0.00036376935504492776,0,1
-8.987025,-0.000339,-0.00036143313256561645,-0.0003766703141307716,2.243313256561645e-05,1.5910147902634965e-05,-1.657350501986263e-05,-10.704971559548504,,1.1088745676668922e-09,-0.00036143202369104876,0,1
-8.821884,-0.000346,-0.00035910038255356803,-0.0003753084100080841,1.3100382553568027e-05,1.3789025888877942e-05,-9.700700563243218e-06,-11.24286912562111,,1.2227523712397144e-09,-0.0003590991598011968,0,1
-8.652083,-0.000337,-0.00035670180627756247,-0.000373902902742986,1.9701806277562463e-05,1.2690687660240168e-05,-4.085767546762048e-06,-10.834800237207162,,1.3520496610831194e-09,-0.0003567004542279014,0,1
-8.486977,-0.000323,-0.0003543695506687841,-0.00037253117293424933,3.136955066878412e-05,1.2398610263712853e-05,-5.108779913798561e-09,-10.36967285946057,,1.4908698644324337e-09,-0.0003543680597989197,0,1
