metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,20.703314132065515,19.89302459247231,21.498622149900875,16.346622333333332,0.33616374922581405,4.356691798732182
Te,6.727508438121262,6.540497837371688,7.217226187073454,1.7909295682026425,0.041316225050757695,4.93657886991862
ne,6.069670695962914e+16,5.48989126155563e+16,6.77496019696376e+16,5.957744708685505e+16,6523046635354810.0,1119259872774088.0
n_qn,6.069670695962914e+16,5.48989126155563e+16,6.77496019696376e+16,3.928567241174e+16,4.212761684089793e+16,2.1411034547889136e+16
p,2.82955334663995,2.6555034515279425,2.9313543153539396,,,
