metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,19.728788157688435,18.992121869621613,20.428829294967848,15.7427915,0.16864850000000065,3.9859966576884354
Te,3.8698670768503294,3.6131773660891273,4.038284895107293,1.480656375362783,0.01162636506384698,2.3892107014875466
ne,1.898063320372148e+17,1.6123683492115107e+17,2.2122226181923594e+17,1.0285617723497325e+17,1.0919029710728562e+16,8.695015480224154e+16
n_qn,1.898063320372148e+17,1.6123683492115107e+17,2.2122226181923594e+17,5.921976554541338e+16,7.273030040977498e+16,1.305865664918014e+17
p,2.7405336630970063,2.527635699866943,2.9157008778932356,,,
