metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,18.73514758893146,18.295923995755015,19.358342464529947,16.916073,2.16075208926454,1.8190745889314606
Te,3.238108911405987,3.1790804479724266,3.304838421675922,2.354230551781007,0.05,0.8838783596249802
ne,1.7376163961787536e+17,1.5270313404935014e+17,2.049014427686883e+17,1.0892663995850734e+17,9.998137936784746e+16,6.483499965936802e+16
n_qn,1.7376163961787536e+17,1.5270313404935014e+17,2.049014427686883e+17,1.890926177296741e+18,2.520127913846311e+18,-1.7171645376788657e+18
p,1.3283961506970492,1.2755928058277397,1.418751092181616,,,
