parameter,median,mean,std,q16,q84,q2.25,q97.75
Vp,20.019182583045705,19.968491035918532,0.5967094962080536,19.312965460840907,20.598732550943183,19.037342258223283,20.93952896182435
ne,2.1898664911052986e+17,2.2190093042086138e+17,3.240915427806097e+16,1.878064718386897e+17,2.493194497283792e+17,1.765754246067629e+17,2.8500192894602054e+17
Te,3.5827336531242633,3.5878753038636795,0.16475581207088585,3.426278380509802,3.7218988435222062,3.3356294428075794,3.975825772017312
p,1.9767489041999622,2.0059100365310183,0.18943608694841507,1.8280888216579236,2.128741113172864,1.7108336465908087,2.4402219412421964
I1,-1.1893331466718239e-05,-1.1865637698345432e-05,4.2159114683649626e-07,-1.2261462759487542e-05,-1.134696658886577e-05,-1.2553950221659524e-05,-1.110434925148171e-05
I2,-4.708804849995474e-05,-4.605014507104649e-05,1.1812262207599745e-05,-5.346653675471289e-05,-3.289901870462607e-05,-6.706350272535854e-05,-2.3073062442790035e-05
log10_sigma_I,-4.873197212978834,-4.882237956103495,0.031961818670454945,-4.907010858499654,-4.853495613879119,-4.945077679366285,-4.835914924198912
sigma_I,1.3390798621838903e-05,1.3148998484872176e-05,9.482400219318684e-07,1.23876658715171e-05,1.4012150317966091e-05,1.1350273097960412e-05,1.4591378907797441e-05
n_qn,2.1898664911052986e+17,2.2190093042086138e+17,3.240915427806097e+16,1.878064718386897e+17,2.493194497283792e+17,1.765754246067629e+17,2.8500192894602054e+17
