metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,11.17116280119888,10.940611430432776,11.643870769095374,10.388767,0.33094000000000534,0.7823958011988807
Te,1.7556753928677846,1.6860603970444452,1.9160782840000954,1.0999638077441616,0.05,0.655711585123623
ne,3.486511288664594e+17,3.1420760331702637e+17,4.1424565721908595e+17,3.012730578164644e+17,9.09006154928101e+16,4.737807104999501e+16
n_qn,3.486511288664594e+17,3.1420760331702637e+17,4.1424565721908595e+17,1.1190766269498566e+18,1.1565488988255665e+18,-7.704254980833972e+17
p,2.63293712967006,2.4622792727236225,2.868657792548927,,,
