metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,16.463443612876894,15.877482098134204,17.746606910673897,15.57233,0.33227600000000024,0.8911136128768948
Te,3.0745805771915813,2.9014529078336113,3.419689256727423,1.5167364323387953,0.05,1.557844144852786
ne,1.0311895715578059e+17,9.051119551933045e+16,1.3732155469277712e+17,1.118264444753181e+17,2.456739704028819e+16,-8707487319537504.0
n_qn,1.0311895715578059e+17,9.051119551933045e+16,1.3732155469277712e+17,7.41943031752365e+17,8.911194236034499e+17,-6.388240745965844e+17
p,2.831346162394332,2.591787701664787,2.9621283777493423,,,
