parameter,median,mean,std,q16,q84,q2.25,q97.75
Vp,20.54979304077064,20.37592348658564,0.6774637962296602,19.83970099349374,20.90452798868128,18.711319427288473,21.183315546646657
ne,1.749102678927027e+17,1.6915989737034336e+17,2.5120250683865724e+16,1.4481465082081978e+17,1.9161183068456365e+17,1.1077722518428205e+17,1.9383031440570397e+17
Te,3.6743100497033145,3.679171911377927,0.09226975119543075,3.6116631618046426,3.7466018418041265,3.511643869002107,3.8803720035716323
p,1.2182724706995214,1.2148654005379853,0.07272628417206656,1.1446938074738375,1.2901062505877232,1.0991743542136245,1.3534948200059351
I1,-2.266349715565689e-05,-2.272229817091672e-05,3.835181154893323e-07,-2.3079865188260343e-05,-2.2337932581845284e-05,-2.3387319079818057e-05,-2.2226444026000295e-05
I2,-3.5104703062449616e-05,-4.0209210493389375e-05,2.051185213177219e-05,-5.588193581793737e-05,-1.9410075835140195e-05,-8.726032338471594e-05,-1.2416916988708727e-05
log10_sigma_I,-5.101579515948735,-5.1037189889808205,0.033005433814549186,-5.13626736388183,-5.073416995053032,-5.153604153552495,-5.0376973361750705
sigma_I,7.91446661868884e-06,7.897786398924865e-06,6.020515963270673e-07,7.306892295858555e-06,8.444676263722278e-06,7.022733508547112e-06,9.168593274503158e-06
n_qn,1.749102678927027e+17,1.6915989737034336e+17,2.5120250683865724e+16,1.4481465082081978e+17,1.9161183068456365e+17,1.1077722518428205e+17,1.9383031440570397e+17
