bias_voltage_v,probe_current_a_median,probe_current_a_q16,probe_current_a_q84,probe_current_a_q2.25,probe_current_a_q97.75,probe_current_a_valid_fraction
-21.000271,-2.233988059262544e-05,-2.2792064740416635e-05,-1.9519281367096828e-05,-2.326981154313288e-05,-1.9187430284559032e-05,1.0
-9.823713,-1.8832878321393106e-05,-1.9383029561841077e-05,-1.660865274275094e-05,-1.9522107997094476e-05,-1.598165595706044e-05,1.0
-9.655709,-1.8773885355301298e-05,-1.932560473127883e-05,-1.6559829877448558e-05,-1.9459287594316323e-05,-1.5927763075695386e-05,1.0
-9.490781,-1.8715748420084597e-05,-1.926901094548827e-05,-1.6511708245185625e-05,-1.9397386562986605e-05,-1.5874652555242543e-05,1.0
-9.319412,-1.8655103258054834e-05,-1.920997317354224e-05,-1.6461502825763544e-05,-1.933282319955685e-05,-1.58192509717236e-05,1.0
-9.154472,-1.859515777017458e-05,-1.9152922723687458e-05,-1.6412981881583406e-05,-1.9270443691532672e-05,-1.5765716663575116e-05,1.0
-8.986475,-1.8532054570476526e-05,-1.9094582945206203e-05,-1.6363358714255178e-05,-1.920666513349942e-05,-1.571097481015869e-05,1.0
-8.821271,-1.8469757699703444e-05,-1.903698227926344e-05,-1.631435857816507e-05,-1.9143705230566696e-05,-1.5656928713848498e-05,1.0
-8.650251,-1.840501117088158e-05,-1.8977109969547626e-05,-1.6263419996204793e-05,-1.9078273540795926e-05,-1.5600753423299606e-05,1.0
-8.485154,-1.8342256669084087e-05,-1.8919073288184437e-05,-1.621403727957374e-05,-1.9014858843951484e-05,-1.5546302538363627e-05,1.0
-8.320231,-1.8279319919033484e-05,-1.8860861731734064e-05,-1.6164499928152406e-05,-1.895126387395614e-05,-1.5491689603502904e-05,1.0
-8.151802,-1.821478605259659e-05,-1.880116642442665e-05,-1.6113693812991935e-05,-1.888605918523109e-05,-1.5435686659502177e-05,1.0
-7.987002,-1.8151386198373326e-05,-1.8742513690099278e-05,-1.606376895755725e-05,-1.882200439374701e-05,-1.5380663705021252e-05,1.0
-7.81524,-1.8085034855014952e-05,-1.8681123695206126e-05,-1.6011507681022465e-05,-1.8754972030920757e-05,-1.5323074814458043e-05,1.0
-7.650903,-1.802128769711498e-05,-1.8622136682917943e-05,-1.5961285775741218e-05,-1.869057488548169e-05,-1.5267741884497403e-05,1.0
-7.482863,-1.7955833878374825e-05,-1.856156388786067e-05,-1.590970726961135e-05,-1.8624458125057072e-05,-1.5210923109397963e-05,1.0
-7.31794,-1.7891325294565832e-05,-1.8501859377501857e-05,-1.5858861674289568e-05,-1.855930064208498e-05,-1.515492039851249e-05,1.0
-7.146638,-1.7824036146910352e-05,-1.843957458901727e-05,-1.580581179458267e-05,-1.849133941779681e-05,-1.5096498969991541e-05,1.0
-6.98495,-1.776025338642426e-05,-1.8380529061281377e-05,-1.575551437468786e-05,-1.8426924181833153e-05,-1.504111726631452e-05,1.0
-6.819945,-1.769488840348392e-05,-1.8318706476490156e-05,-1.5703957201756614e-05,-1.8362522786816134e-05,-1.4984357064304252e-05,1.0
-6.648206,-1.762655851949281e-05,-1.825054469678911e-05,-1.565004838670556e-05,-1.829954686279485e-05,-1.492501714101325e-05,1.0
-6.483892,-1.7560895406081706e-05,-1.8185043163409434e-05,-1.559823094106108e-05,-1.8239025696333004e-05,-1.4867988127523622e-05,1.0
-6.315542,-1.7493324212037314e-05,-1.8117638321640553e-05,-1.5544894874650407e-05,-1.8176742830341973e-05,-1.4809296742554298e-05,1.0
-6.150136,-1.7426639971112988e-05,-1.805111836576989e-05,-1.549224609728247e-05,-1.81152745759844e-05,-1.475137052700497e-05,1.0
-5.978887,-1.735728836150859e-05,-1.7981937778822674e-05,-1.5437477863472264e-05,-1.805134461227948e-05,-1.4691121682448523e-05,1.0
-5.813928,-1.729215337446677e-05,-1.7914995383232105e-05,-1.538446826284839e-05,-1.7989479987628853e-05,-1.4632816392693031e-05,1.0
-5.646139,-1.7228388996435972e-05,-1.784659573111406e-05,-1.5330291177266445e-05,-1.792626568173769e-05,-1.4573235990945548e-05,1.0
-5.480891,-1.716530046117793e-05,-1.7778923588658445e-05,-1.5276676830469364e-05,-1.7863720852993363e-05,-1.4514283335517344e-05,1.0
-5.316028,-1.710206859406581e-05,-1.7711100215840563e-05,-1.5222929158238698e-05,-1.7801033444896356e-05,-1.4455192868275498e-05,1.0
