Bias Voltage (V)	Probe Current (A)
-21.000542	-0.002881
-9.787949	-0.002683
-9.590257	-0.002660
-9.389071	-0.002659
-9.184802	-0.002647
-8.987511	-0.002660
-8.785849	-0.002652
-8.587978	-0.002638
-8.386430	-0.002635
-8.185489	-0.002629
-7.981302	-0.002617
-7.782857	-0.002620
-7.581809	-0.002607
-7.384276	-0.002602
-7.182650	-0.002601
-6.984932	-0.002590
-6.776924	-0.002582
-6.578852	-0.002589
-6.377689	-0.002571
-6.179942	-0.002584
-5.978914	-0.002573
-5.781109	-0.002563
-5.576489	-0.002562
-5.374917	-0.002552
-5.173534	-0.002538
-4.976029	-0.002542
-4.774798	-0.002537
-4.576917	-0.002535
-4.375499	-0.002525
-4.171820	-0.002518
-3.970451	-0.002513
-3.772174	-0.002518
-3.570987	-0.002495
-3.372934	-0.002503
-3.171877	-0.002484
-2.967107	-0.002485
-2.769455	-0.002473
-2.568383	-0.002471
-2.367170	-0.002455
-2.169502	-0.002460
-1.968096	-0.002448
-1.763244	-0.002441
-1.565568	-0.002436
-1.364125	-0.002443
-1.166426	-0.002420
-0.965344	-0.002416
-0.764811	-0.002416
-0.559931	-0.002395
-0.362427	-0.002401
-0.160454	-0.002386
0.040806	-0.002373
0.241394	-0.002367
0.442641	-0.002366
0.647605	-0.002354
0.845195	-0.002356
1.045946	-0.002345
1.244255	-0.002328
1.445320	-0.002322
1.643335	-0.002305
1.844662	-0.002297
2.049220	-0.002283
2.250284	-0.002279
2.447602	-0.002263
2.648819	-0.002244
2.846477	-0.002233
3.048093	-0.002219
3.252463	-0.002192
3.453678	-0.002182
3.651716	-0.002170
3.852811	-0.002147
4.050665	-0.002124
4.251903	-0.002111
4.455833	-0.002082
4.657603	-0.002069
4.855258	-0.002034
5.056528	-0.001999
5.254407	-0.001965
5.455781	-0.001932
5.660048	-0.001877
5.858147	-0.001846
6.059003	-0.001797
6.260445	-0.001749
6.458210	-0.001693
6.659466	-0.001647
6.857579	-0.001565
7.061870	-0.001465
7.262995	-0.001393
7.464422	-0.001322
7.662544	-0.001232
7.862887	-0.001111
8.061318	-0.001015
8.265072	-0.000881
8.465759	-0.000734
8.664433	-0.000599
8.866222	-0.000450
9.067077	-0.000285
9.264119	-0.000216
9.461289	-1.945051E-5
9.567286	9.596909E-5
9.869406	0.000311
10.070992	0.000554
10.269133	0.000800
10.441740	0.000979
10.673697	0.001041
10.873815	0.001349
11.072498	0.001606
11.273432	0.001872
11.471176	0.002086
11.673060	0.002325
11.878820	0.002513
12.077400	0.002771
12.276665	0.002975
12.477893	0.003188
12.675760	0.003345
12.877153	0.003592
13.076658	0.003779
13.283080	0.003968
13.484022	0.004126
13.683596	0.004300
13.883464	0.004502
14.084779	0.004681
14.283463	0.004809
14.487232	0.004947
14.689661	0.005151
14.892420	0.005289
15.090736	0.005416
15.291409	0.005556
15.491716	0.005698
15.695251	0.005811
15.896593	0.005981
16.098991	0.006063
16.297070	0.006226
16.499027	0.006283
16.695879	0.006445
16.902500	0.006542
17.104527	0.006594
17.301723	0.006709
17.505184	0.006875
17.705828	0.006927
17.904716	0.007074
18.106783	0.007133
18.312210	0.007274
18.510508	0.007335
18.710098	0.007406
18.911943	0.007519
19.112417	0.007646
19.311441	0.007697
19.516485	0.007854
19.716433	0.007893
19.917818	0.008012
20.117071	0.008073
20.317255	0.008149
20.520971	0.008239
20.724121	0.008376
20.923737	0.008429
21.126551	0.008542
21.325314	0.008601
21.525854	0.008697
21.721972	0.008772
21.931658	0.008914
22.130100	0.008953
22.331841	0.009062
22.531960	0.009093
22.733339	0.009221
22.931494	0.009263
23.133610	0.009385
23.336906	0.009440
23.535675	0.009521
23.735533	0.009620
23.935343	0.009654
24.136883	0.009719
24.331118	0.009809
24.537268	0.009909
24.736162	0.009896
24.932125	0.009934
25.123072	0.010020
25.318417	0.010084
25.491915	0.010108
25.748329	0.009634
25.946022	0.010074
26.149269	0.010260
26.351700	0.010365
26.548618	0.010489
26.749304	0.010526
26.954222	0.010640
27.152098	0.010740
27.353024	0.010889
27.554564	0.010996
27.752577	0.011038
27.953579	0.011121
28.157892	0.011163
28.356066	0.011267
28.557016	0.011370
28.754879	0.011424
28.955908	0.011514
29.157528	0.011563
29.355280	0.011693
29.560110	0.011764
29.760181	0.011822
29.957916	0.011883
30.161125	0.011899
30.360676	0.011958
30.560108	0.012048
30.762674	0.012069
30.963285	0.012173
31.161125	0.012169
31.362923	0.012277
31.560997	0.012340
31.762117	0.012533
31.967274	0.012556
32.168068	0.012634
32.365360	0.012722
32.566986	0.012769
32.765774	0.012783
32.966953	0.012852
33.171253	0.012897
33.372044	0.013019
33.570282	0.013019
33.771004	0.012992
33.970436	0.013133
34.171345	0.013169
34.375690	0.013279
34.572334	0.013386
34.773865	0.013483
34.973564	0.013547
35.172489	0.013606
35.371349	0.013666
35.571701	0.013658
35.776089	0.013776
35.978344	0.013756
36.178711	0.013737
36.376415	0.013789
36.578411	0.013949
36.773911	0.013988
36.980171	0.013955
37.181416	0.014042
37.379333	0.014154
37.581627	0.014201
37.782032	0.014225
37.979931	0.014351
38.183846	0.014384
38.385788	0.014273
38.583210	0.014393
38.784103	0.014592
38.983814	0.014679
39.182953	0.014690
39.388100	0.014725
39.588833	0.014787
39.786747	0.014742
39.987736	0.014900
