metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,19.237202382748162,18.18562051701421,19.921437550414055,17.753836,0.05629966666666715,1.4833663827481622
Te,3.715734984326566,3.4011251907850215,3.884302483954248,1.7186186999309416,0.0069138835278770615,1.9971162843956243
ne,1.6762276325739808e+17,1.3509886232069754e+17,1.9456366840228128e+17,1.4849761193180576e+17,2653880079017885.0,1.912515132559232e+16
n_qn,1.6762276325739808e+17,1.3509886232069754e+17,1.9456366840228128e+17,9.19154487794345e+16,1.0500366838698822e+17,7.570731447796358e+16
p,2.2889162504092124,2.13807920380651,2.44748652911319,,,
