parameter,median,mean,std,q16,q84,q2.25,q97.75
Vp,19.237202382748162,19.193590953647277,0.8090862976153225,18.18562051701421,19.921437550414055,18.011227628912135,20.52360409603694
ne,1.6762276325739808e+17,1.6778409409389814e+17,2.794224956844359e+16,1.3509886232069754e+17,1.9456366840228128e+17,1.3207739219257331e+17,2.1339445876811213e+17
Te,3.715734984326566,3.683768833754597,0.21638686369607674,3.4011251907850215,3.884302483954248,3.334929536912217,4.039898391985354
p,2.2889162504092124,2.303332464791802,0.19126259117297206,2.13807920380651,2.44748652911319,1.9746721075790863,2.6577565082166856
I1,-1.0824666921138801e-05,-1.098806115999226e-05,3.5523828793676315e-07,-1.1366333087786803e-05,-1.0779917439221421e-05,-1.160150308315822e-05,-1.0410643474956992e-05
I2,-5.486960051388767e-05,-5.6070749614654804e-05,1.0645142159417215e-05,-7.224410976514269e-05,-4.7300083109019786e-05,-7.345795600922808e-05,-3.822098248043277e-05
log10_sigma_I,-4.830945689387553,-4.835811847891348,0.028152056374170113,-4.859154227115347,-4.813095821443628,-4.883480783292815,-4.779577075183643
sigma_I,1.4759963025389843e-05,1.462458221744696e-05,9.576765722331444e-07,1.3830751326483384e-05,1.5378161200856375e-05,1.3077334023629753e-05,1.6612171564813317e-05
n_qn,1.6762276325739808e+17,1.6778409409389814e+17,2.794224956844359e+16,1.3509886232069754e+17,1.9456366840228128e+17,1.3207739219257331e+17,2.1339445876811213e+17
