parameter,median,mean,std,q16,q84,q2.25,q97.75
Vf,11.270112423713709,11.270112423713709,0.05710233333333292,11.213010090380376,11.327214757047042,11.155907757047043,11.384317090380375
Vp,17.5004845,17.5004845,0.4182094999999997,17.082275,17.918694,16.6640655,18.3369035
Te,1.6381521514691435,1.6381521514691435,0.07231688304005761,1.565835268429086,1.710469034509201,1.4935183853890284,1.7827859175492586
n,5.444546608241081e+16,5.444546608241081e+16,7.674968362602925e+16,-2.230421754361844e+16,1.3119514970844006e+17,-9.905390116964768e+16,2.079448333344693e+17
ne,1.0854044349177482e+17,1.0854044349177482e+17,2.529693852383285e+16,8.324350496794197e+16,1.3383738201560766e+17,5.794656644410912e+16,1.591343205394405e+17
ni,7.321149746552612e-11,7.321149746552612e-11,0.0,7.321149746552612e-11,7.321149746552612e-11,7.321149746552612e-11,7.321149746552612e-11
Ie_sat,0.0015171297830458114,0.0015171297830458114,0.0003520000000000001,0.0011651297830458113,0.0018691297830458115,0.0008131297830458112,0.002221129783045812
Ii_sat,-0.001091124824351863,-0.001091124824351863,0.00033093784974212346,-0.0014220626740939863,-0.0007601869746097395,-0.00175300052383611,-0.00042924912486761607
