metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,20.54979304077064,19.83970099349374,20.90452798868128,17.5004845,0.4182094999999997,3.0493085407706424
Te,3.6743100497033145,3.6116631618046426,3.7466018418041265,1.6381521514691435,0.07231688304005761,2.036157898234171
ne,1.749102678927027e+17,1.4481465082081978e+17,1.9161183068456365e+17,1.0854044349177482e+17,2.529693852383285e+16,6.636982440092787e+16
n_qn,1.749102678927027e+17,1.4481465082081978e+17,1.9161183068456365e+17,5.444546608241081e+16,7.674968362602925e+16,1.2046480181029187e+17
p,1.2182724706995214,1.1446938074738375,1.2901062505877232,,,
